Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0010472727272727272,0.0,0.00044,0.0,0.00036,0.0,0.00556,8e-05,0.00104,0.00036,0.00368,0.0
NN-1,0.0009272727272727273,0.0,0.0006,0.0,0.00032,0.0,0.00468,8e-05,0.0008,0.00032,0.0034,0.0
NN-2,0.0009854545454545454,0.0,0.00056,0.0,0.00036,0.0,0.00512,8e-05,0.00076,0.00036,0.0036,0.0
NN-3,0.0009272727272727272,0.0,0.0002,0.0,0.00036,0.0,0.00484,8e-05,0.00084,0.00036,0.00352,0.0
NN-4,0.0009854545454545454,0.0,0.00052,0.0,0.00032,0.0,0.00492,8e-05,0.00104,0.00032,0.00364,0.0
NN-5,0.0010254545454545455,0.0,0.00084,0.0,0.00036,0.0,0.00496,8e-05,0.00096,0.00036,0.00372,0.0
NN-6,0.0009963636363636364,0.0,0.00044,0.0,0.00036,0.0,0.0052,8e-05,0.00092,0.00036,0.0036,0.0
NN-7,0.0010618181818181818,0.0,0.001,0.0,0.00036,0.0,0.00532,8e-05,0.00084,0.00036,0.00372,0.0
NN-8,0.0009454545454545454,0.0,0.00032,0.0,0.00032,0.0,0.00504,8e-05,0.00084,0.00032,0.00348,0.0
NN-9,0.00096,0.0,0.00012,0.0,0.00032,0.0,0.0052,8e-05,0.00084,0.00032,0.00368,0.0
NN-10,0.0009963636363636364,0.0,0.00048,0.0,0.00032,0.0,0.00508,8e-05,0.001,0.00032,0.00368,0.0
NN-11,0.0009818181818181818,0.0,0.00024,0.0,0.00036,0.0,0.00516,8e-05,0.00092,0.00036,0.00368,0.0
NN-12,0.0010545454545454545,0.0,0.0006,0.0,0.00036,0.0,0.00548,8e-05,0.001,0.00036,0.00372,0.0
NN-13,0.0009781818181818181,0.0,0.00024,0.0,0.00028,0.0,0.00512,8e-05,0.00116,0.00028,0.0036,0.0
NN-14,0.0010472727272727274,0.0,0.00084,0.0,0.00036,0.0,0.00508,8e-05,0.00108,0.00036,0.00372,0.0
NN-15,0.0008981818181818182,0.0,0.0002,0.0,0.00028,0.0,0.005,8e-05,0.00072,0.00028,0.00332,0.0
NN-16,0.0011200000000000001,0.0,0.00064,0.0,0.00036,0.0,0.00596,8e-05,0.0012,0.00036,0.00372,0.0
NN-17,0.0009636363636363637,0.0,0.00028,0.0,0.00028,0.0,0.0052,8e-05,0.001,0.00028,0.00348,0.0
NN-18,0.0009709090909090907,0.0,0.00028,0.0,0.00032,0.0,0.0052,8e-05,0.00088,0.00032,0.0036,0.0
NN-19,0.0009054545454545454,0.0,0.00028,0.0,0.00036,0.0,0.00472,8e-05,0.0008,0.00036,0.00336,0.0
Random Choice,0.16303636363636365,0.0852,0.8726,0.0,0.04892,0.05104,0.34448,0.03644,0.1476,0.04892,0.1582,0.0
Borda ranking,0.014865454545454545,0.0,0.143,0.0,0.00148,0.01092,0.00448,0.0006,0.0,0.00148,0.00156,0.0
Plurality ranking,0.06968727272727271,0.00932,0.63172,0.0,0.0,0.02084,0.00472,0.0,0.0428,0.0,0.05716,0.0
STV,0.046970909090909105,0.00196,0.463,0.0,0.00016,0.00312,0.0182,8e-05,0.01504,0.00016,0.01496,0.0
Approval Voting (AV),0.02313090909090909,0.00012,0.24344,0.0,0.00012,0.0,0.00792,4e-05,0.00268,0.00012,0.0,0.0
Proportional Approval Voting (PAV),0.041356363636363636,0.00036,0.41728,0.0,0.00532,0.0132,0.00616,0.00296,0.00432,0.00532,0.0,0.0
Approval Chamberlin-Courant (CC),0.0890909090909091,0.00072,0.73252,0.0,0.03844,0.05652,0.043,0.02816,0.029,0.03844,0.0132,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08368,0.00052,0.7014,0.0,0.03632,0.05596,0.04052,0.02668,0.02276,0.03632,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.08067636363636364,0.00024,0.69552,0.0,0.02172,0.05604,0.02492,0.01488,0.03264,0.02172,0.01976,0.0
Monroe's Approval Rule (Monroe),0.06276727272727273,0.00084,0.54916,0.0,0.02304,0.02792,0.02876,0.01704,0.00724,0.02304,0.0134,0.0
Greedy Monroe,0.05764727272727272,0.00024,0.55268,0.0,0.0094,0.0292,0.01136,0.00556,0.01296,0.0094,0.00332,0.0
Minimax Approval Voting (MAV),0.1357818181818182,0.06184,0.82736,0.0,0.04752,0.05404,0.2588,0.03468,0.1124,0.04752,0.04944,0.0
