Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0004690909090909091,0.0,0.00084,0.0,4e-05,0.0,0.00212,4e-05,0.0006,4e-05,0.00148,0.0
NN-1,0.0006836363636363637,0.0,0.00076,0.0,4e-05,0.0,0.0032,4e-05,0.00128,4e-05,0.00216,0.0
NN-2,0.0006836363636363636,0.0,0.00108,0.0,4e-05,0.0,0.00316,4e-05,0.00124,4e-05,0.00192,0.0
NN-3,0.00046909090909090913,0.0,0.00136,0.0,4e-05,0.0,0.00192,4e-05,0.00048,4e-05,0.00128,0.0
NN-4,0.0006436363636363636,0.0,0.00092,0.0,4e-05,0.0,0.00296,4e-05,0.00112,4e-05,0.00196,0.0
NN-5,0.0005672727272727272,0.0,0.00132,0.0,4e-05,0.0,0.00244,4e-05,0.0008,4e-05,0.00156,0.0
NN-6,0.0005927272727272727,0.0,0.001,0.0,4e-05,0.0,0.0026,4e-05,0.001,4e-05,0.0018,0.0
NN-7,0.0005745454545454545,0.0,0.00088,0.0,4e-05,0.0,0.00264,4e-05,0.00092,4e-05,0.00176,0.0
NN-8,0.0006145454545454545,0.0,0.00072,0.0,4e-05,0.0,0.00304,4e-05,0.00104,4e-05,0.00184,0.0
NN-9,0.0007418181818181819,0.0,0.00096,0.0,4e-05,0.0,0.00348,4e-05,0.00144,4e-05,0.00216,0.0
NN-10,0.0006399999999999999,0.0,0.0008,0.0,4e-05,0.0,0.00308,4e-05,0.00112,4e-05,0.00192,0.0
NN-11,0.00048,0.0,0.00072,0.0,4e-05,0.0,0.0024,4e-05,0.0004,4e-05,0.00164,0.0
NN-12,0.0006181818181818182,0.0,0.00064,0.0,4e-05,0.0,0.00312,4e-05,0.00108,4e-05,0.00184,0.0
NN-13,0.0006654545454545455,8e-05,0.00076,0.0,4e-05,0.0,0.00328,4e-05,0.00116,4e-05,0.00192,0.0
NN-14,0.00068,0.0,0.00096,0.0,4e-05,0.0,0.00332,4e-05,0.00116,4e-05,0.00192,0.0
NN-15,0.0005600000000000001,0.0,0.00136,0.0,4e-05,0.0,0.00248,4e-05,0.0008,4e-05,0.0014,0.0
NN-16,0.0005600000000000001,0.0,0.00116,0.0,4e-05,0.0,0.00228,4e-05,0.0008,4e-05,0.0018,0.0
NN-17,0.0005563636363636364,0.0,0.001,0.0,4e-05,0.0,0.00256,4e-05,0.0008,4e-05,0.00164,0.0
NN-18,0.0006290909090909091,0.0,0.00068,0.0,4e-05,0.0,0.00296,4e-05,0.0012,4e-05,0.00196,0.0
NN-19,0.0006290909090909091,0.0,0.00056,0.0,4e-05,0.0,0.00304,4e-05,0.00124,4e-05,0.00196,0.0
Random Choice,0.17119636363636365,0.09028,0.88104,0.0,0.0584,0.06628,0.37148,0.0444,0.17712,0.0584,0.13576,0.0
Borda ranking,0.01281454545454545,0.0,0.12208,0.0,0.00116,0.01156,0.0034,0.00052,0.0,0.00116,0.00108,0.0
Plurality ranking,0.06466181818181817,0.00736,0.5954,0.0,0.0,0.02448,0.0034,0.0,0.04116,0.0,0.03948,0.0
STV,0.041716363636363635,0.00184,0.41552,0.0,0.00032,0.00368,0.01536,0.00016,0.01312,0.00032,0.00856,0.0
Approval Voting (AV),0.019043636363636367,0.00012,0.20156,0.0,8e-05,0.0,0.00548,4e-05,0.00212,8e-05,0.0,0.0
Proportional Approval Voting (PAV),0.03554181818181819,0.0002,0.35948,0.0,0.00416,0.0124,0.00496,0.00252,0.00308,0.00416,0.0,0.0
Approval Chamberlin-Courant (CC),0.09262181818181818,0.0002,0.7344,0.0,0.0438,0.07192,0.04972,0.03236,0.03212,0.0438,0.01052,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08690909090909091,0.0002,0.70108,0.0,0.04092,0.07076,0.04636,0.03008,0.02568,0.04092,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.08351636363636362,0.00024,0.6906,0.0,0.02548,0.07116,0.03072,0.018,0.0388,0.02548,0.0182,0.0
Monroe's Approval Rule (Monroe),0.05940363636363637,0.00024,0.51352,0.0,0.02272,0.031,0.02868,0.0164,0.00556,0.02272,0.0126,0.0
Greedy Monroe,0.05328,0.00024,0.50576,0.0,0.0086,0.03064,0.0112,0.00488,0.0132,0.0086,0.00296,0.0
Minimax Approval Voting (MAV),0.14741818181818178,0.06908,0.84664,0.0,0.05648,0.06872,0.29316,0.04168,0.14292,0.05648,0.04644,0.0
