Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0014836363636363632,0.00036,0.01224,0.0,4e-05,0.0,0.0036,0.0,0.0,4e-05,4e-05,0.0
NN-1,0.0018836363636363636,0.00068,0.01456,0.0,4e-05,0.0,0.00532,0.0,0.0,4e-05,8e-05,0.0
NN-2,0.001629090909090909,0.00052,0.01252,0.0,4e-05,0.0,0.00472,0.0,0.0,4e-05,8e-05,0.0
NN-3,0.001734545454545454,0.00052,0.014,0.0,4e-05,0.0,0.00444,0.0,0.0,4e-05,4e-05,0.0
NN-4,0.0019927272727272727,0.00068,0.0158,0.0,4e-05,0.0,0.00528,0.0,0.0,4e-05,8e-05,0.0
NN-5,0.002192727272727273,0.00084,0.01704,0.0,4e-05,0.0,0.00608,0.0,0.0,4e-05,8e-05,0.0
NN-6,0.0016254545454545452,0.00048,0.01312,0.0,4e-05,0.0,0.00412,0.0,0.0,4e-05,8e-05,0.0
NN-7,0.0015381818181818179,0.00044,0.01204,0.0,4e-05,0.0,0.00428,0.0,0.0,4e-05,8e-05,0.0
NN-8,0.0017599999999999998,0.00044,0.01372,0.0,4e-05,0.0,0.00504,0.0,0.0,4e-05,8e-05,0.0
NN-9,0.0019818181818181814,0.0008,0.01524,0.0,4e-05,0.0,0.0056,0.0,0.0,4e-05,8e-05,0.0
NN-10,0.0014472727272727274,0.00048,0.01116,0.0,4e-05,0.0,0.00412,0.0,0.0,4e-05,8e-05,0.0
NN-11,0.0018109090909090907,0.00076,0.0136,0.0,4e-05,0.0,0.0054,0.0,0.0,4e-05,8e-05,0.0
NN-12,0.0016545454545454543,0.00056,0.01252,0.0,4e-05,0.0,0.005,0.0,0.0,4e-05,4e-05,0.0
NN-13,0.0019054545454545455,0.00072,0.0146,0.0,4e-05,0.0,0.00548,0.0,0.0,4e-05,8e-05,0.0
NN-14,0.0015345454545454542,0.00048,0.01168,0.0,4e-05,0.0,0.0046,0.0,0.0,4e-05,4e-05,0.0
NN-15,0.0019199999999999996,0.00056,0.01528,0.0,4e-05,0.0,0.00512,0.0,0.0,4e-05,8e-05,0.0
NN-16,0.001974545454545454,0.0008,0.01512,0.0,4e-05,0.0,0.00564,0.0,0.0,4e-05,8e-05,0.0
NN-17,0.0017527272727272723,0.00056,0.01372,0.0,4e-05,0.0,0.00488,0.0,0.0,4e-05,4e-05,0.0
NN-18,0.0019309090909090908,0.00076,0.01492,0.0,4e-05,0.0,0.0054,0.0,0.0,4e-05,8e-05,0.0
NN-19,0.0018836363636363636,0.00068,0.0146,0.0,4e-05,0.0,0.00528,0.0,0.0,4e-05,8e-05,0.0
Random Choice,0.2841309090909091,0.03984,0.89732,0.0,0.30868,0.29056,0.55352,0.28992,0.1172,0.30612,0.31372,0.00856
Borda ranking,0.004309090909090909,0.0,0.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.0194,4e-05,0.18264,0.0,0.0036,0.0144,4e-05,0.0,0.00176,0.0,0.00732,0.0036
STV,0.013112727272727274,0.0,0.14352,0.0,0.0,0.00072,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.009556363636363637,0.0,0.10512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.010694545454545455,0.0,0.11764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.06643272727272728,0.0,0.36704,0.0,0.0358,0.15328,0.03176,0.03132,0.01168,0.03144,0.05976,0.00868
Lexicographic Chamberlin-Courant (lex-CC),0.02129454545454545,0.0,0.20488,0.0,0.00152,0.02316,0.00172,0.00144,0.0,0.00152,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.054116363636363636,0.0,0.34812,0.0,0.01048,0.14196,0.00644,0.00632,0.01412,0.00636,0.0528,0.00868
Monroe's Approval Rule (Monroe),0.015756363636363634,0.0,0.1718,0.0,0.00032,0.0,0.00056,0.00032,0.0,0.00032,0.0,0.0
Greedy Monroe,0.015760000000000003,0.0,0.17276,0.0,4e-05,0.00044,4e-05,4e-05,0.0,4e-05,0.0,0.0
Minimax Approval Voting (MAV),0.17750181818181818,0.02608,0.7652,0.0,0.1396,0.17512,0.3848,0.12436,0.04944,0.1396,0.14832,0.0
