Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0035418181818181824,8e-05,0.0124,0.0,0.00928,0.0,0.01216,0.0,0.0,0.00504,0.0,0.0
NN-1,0.0033527272727272724,8e-05,0.01208,0.0,0.00852,0.0,0.01168,0.0,0.0,0.00452,0.0,0.0
NN-2,0.0031018181818181817,0.00012,0.0116,0.0,0.0078,0.0,0.01064,0.0,0.0,0.00396,0.0,0.0
NN-3,0.0029672727272727277,8e-05,0.0108,0.0,0.00756,0.0,0.01052,0.0,0.0,0.00368,0.0,0.0
NN-4,0.0029163636363636366,0.00016,0.01016,0.0,0.0076,0.0,0.01032,0.0,0.0,0.00384,0.0,0.0
NN-5,0.0032,0.0002,0.00988,0.0,0.00856,0.0,0.0118,0.0,0.0,0.00476,0.0,0.0
NN-6,0.003687272727272727,0.00028,0.01116,0.0,0.01,0.0,0.01348,4e-05,0.0,0.0056,0.0,0.0
NN-7,0.0030654545454545453,8e-05,0.01124,0.0,0.00784,0.0,0.0108,0.0,0.0,0.00376,0.0,0.0
NN-8,0.0029854545454545455,8e-05,0.01036,0.0,0.00776,0.0,0.01064,0.0,0.0,0.004,0.0,0.0
NN-9,0.003403636363636364,0.00024,0.01116,0.0,0.00896,0.0,0.01228,0.0,0.0,0.0048,0.0,0.0
NN-10,0.003330909090909091,0.00016,0.0118,0.0,0.00856,0.0,0.01148,0.0,0.0,0.00464,0.0,0.0
NN-11,0.0032036363636363642,4e-05,0.01208,0.0,0.00808,0.0,0.01084,0.0,0.0,0.0042,0.0,0.0
NN-12,0.002872727272727273,8e-05,0.01044,0.0,0.00744,0.0,0.00992,0.0,0.0,0.00372,0.0,0.0
NN-13,0.0031854545454545456,8e-05,0.0116,0.0,0.0082,0.0,0.01096,0.0,0.0,0.0042,0.0,0.0
NN-14,0.003676363636363637,0.0002,0.0122,0.0,0.00984,0.0,0.013,0.0,0.0,0.0052,0.0,0.0
NN-15,0.0032290909090909093,0.00028,0.01028,0.0,0.00864,0.0,0.01168,0.0,0.0,0.00464,0.0,0.0
NN-16,0.0031636363636363633,0.00016,0.01108,0.0,0.0082,0.0,0.01116,0.0,0.0,0.0042,0.0,0.0
NN-17,0.0032872727272727272,4e-05,0.01204,0.0,0.0084,0.0,0.01128,0.0,0.0,0.0044,0.0,0.0
NN-18,0.0033236363636363632,0.00024,0.0106,0.0,0.00896,0.0,0.01196,0.0,0.0,0.0048,0.0,0.0
NN-19,0.003207272727272727,8e-05,0.00988,0.0,0.00864,0.0,0.012,0.0,0.0,0.00468,0.0,0.0
Random Choice,0.30215636363636367,0.05636,0.89064,0.0,0.52596,0.31788,0.43208,0.15092,0.29948,0.36556,0.27444,0.0104
Borda ranking,0.004229090909090909,0.0,0.04156,0.0,0.0024,0.0,0.00212,0.0,0.0,0.00044,0.0,0.0
Plurality ranking,0.07772000000000001,4e-05,0.43604,0.0,0.05472,0.18524,4e-05,0.0,0.10028,0.0,0.06852,0.01004
STV,0.043298181818181826,0.00024,0.37536,0.0,0.02756,0.02528,0.03164,0.0,0.00092,0.01528,0.0,0.0
Approval Voting (AV),0.011461818181818184,0.0,0.08976,0.0,0.01396,0.0,0.01652,0.0,0.0,0.00584,0.0,0.0
Proportional Approval Voting (PAV),0.011959999999999998,0.0,0.09376,0.0,0.01476,0.0,0.0168,0.0,0.0,0.00624,0.0,0.0
Approval Chamberlin-Courant (CC),0.30264727272727276,0.0582,0.8906,0.0,0.52636,0.32028,0.43228,0.1514,0.30144,0.36548,0.2726,0.01048
Lexicographic Chamberlin-Courant (lex-CC),0.02507636363636364,0.0,0.19872,0.0,0.01948,0.02676,0.02028,0.0,0.0018,0.0088,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.23972,0.0076,0.85952,0.0,0.38456,0.31664,0.26756,0.08072,0.28044,0.21328,0.21612,0.01048
Monroe's Approval Rule (Monroe),0.16993454545454545,0.028,0.67404,0.0,0.33052,0.11832,0.32144,0.05904,0.02248,0.25828,0.05716,0.0
Greedy Monroe,0.03148,4e-05,0.25608,0.0,0.03136,0.00544,0.03604,0.0,0.00076,0.01656,0.0,0.0
Minimax Approval Voting (MAV),0.20167272727272725,0.03672,0.74328,0.0,0.35764,0.19292,0.33244,0.0662,0.1164,0.26708,0.10572,0.0
