Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0008581818181818183,0.0,0.00784,0.0,0.0,0.0,0.001,0.0,0.00024,0.0,0.00036,0.0
NN-1,0.0008254545454545455,0.0,0.0068,0.0,0.0,0.0,0.0012,0.0,0.00052,0.0,0.00056,0.0
NN-2,0.0009199999999999999,0.0,0.008,0.0,0.0,0.0,0.00128,0.0,0.0004,0.0,0.00044,0.0
NN-3,0.000970909090909091,0.0,0.00856,0.0,0.0,0.0,0.0014,0.0,0.0004,0.0,0.00032,0.0
NN-4,0.0009054545454545457,0.0,0.00808,0.0,0.0,0.0,0.00132,0.0,0.00028,0.0,0.00028,0.0
NN-5,0.0008945454545454545,0.0,0.0082,0.0,0.0,0.0,0.0012,0.0,8e-05,0.0,0.00036,0.0
NN-6,0.0007527272727272729,0.0,0.0066,0.0,0.0,0.0,0.00096,0.0,0.0004,0.0,0.00032,0.0
NN-7,0.0008290909090909092,0.0,0.00768,0.0,0.0,0.0,0.001,0.0,0.00016,0.0,0.00028,0.0
NN-8,0.00096,0.0,0.00804,0.0,0.0,0.0,0.00176,0.0,0.00032,0.0,0.00044,0.0
NN-9,0.0009963636363636364,0.0,0.00684,0.0,0.0,0.0,0.00252,0.0,0.0008,0.0,0.0008,0.0
NN-10,0.0008218181818181818,0.0,0.00696,0.0,0.0,0.0,0.00148,0.0,0.0002,0.0,0.0004,0.0
NN-11,0.0008836363636363638,0.0,0.00812,0.0,0.0,0.0,0.00128,0.0,8e-05,0.0,0.00024,0.0
NN-12,0.0007163636363636364,0.0,0.0062,0.0,0.0,0.0,0.00092,0.0,0.00032,0.0,0.00044,0.0
NN-13,0.0009090909090909091,0.0,0.00752,0.0,0.0,0.0,0.00128,0.0,0.00056,0.0,0.00064,0.0
NN-14,0.0009781818181818181,0.0,0.00864,0.0,0.0,0.0,0.00128,0.0,0.0004,0.0,0.00044,0.0
NN-15,0.0008509090909090908,0.0,0.0072,0.0,0.0,0.0,0.00136,0.0,0.0004,0.0,0.0004,0.0
NN-16,0.0008254545454545456,0.0,0.00744,0.0,0.0,0.0,0.00132,0.0,0.00016,0.0,0.00016,0.0
NN-17,0.0007454545454545456,0.0,0.00656,0.0,0.0,0.0,0.00104,0.0,0.00032,0.0,0.00028,0.0
NN-18,0.0009563636363636365,0.0,0.00888,0.0,0.0,0.0,0.00132,0.0,8e-05,0.0,0.00024,0.0
NN-19,0.0008945454545454544,0.0,0.00712,0.0,0.0,0.0,0.00172,0.0,0.00048,0.0,0.00052,0.0
Random Choice,0.15649818181818184,0.05424,0.91064,0.0,0.02624,0.02164,0.42024,0.01852,0.1176,0.02624,0.12612,0.0
Borda ranking,0.014538181818181816,0.0,0.147,0.0,0.00096,0.00488,0.00504,0.00068,0.0,0.00096,0.0004,0.0
Plurality ranking,0.06878545454545454,0.00384,0.6778,0.0,0.0,0.0074,0.01388,0.0,0.021,0.0,0.03272,0.0
STV,0.04902545454545453,0.00044,0.50764,0.0,0.0,0.00052,0.0156,0.0,0.00444,0.0,0.01064,0.0
Approval Voting (AV),0.029574545454545454,0.00016,0.30736,0.0,0.0,0.0,0.0166,0.0,0.0012,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.04214909090909091,0.00012,0.4552,0.0,0.00104,0.0024,0.00192,0.0006,0.00132,0.00104,0.0,0.0
Approval Chamberlin-Courant (CC),0.07792363636363636,0.00016,0.75704,0.0,0.01576,0.0228,0.02028,0.01108,0.00952,0.01576,0.00476,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07460727272727273,0.00012,0.73004,0.0,0.01528,0.02256,0.0194,0.01068,0.00732,0.01528,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.07232363636363637,0.00016,0.72092,0.0,0.00796,0.02264,0.01156,0.00544,0.01148,0.00796,0.00744,0.0
Monroe's Approval Rule (Monroe),0.06347636363636365,0.00016,0.63612,0.0,0.01036,0.011,0.01504,0.00668,0.00332,0.01036,0.0052,0.0
Greedy Monroe,0.06051636363636364,0.00016,0.63144,0.0,0.00324,0.01116,0.00552,0.00184,0.00636,0.00324,0.00272,0.0
Minimax Approval Voting (MAV),0.15399272727272725,0.054,0.91064,0.0,0.025,0.02148,0.40804,0.01732,0.11584,0.025,0.1166,0.0
