Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.022494545454545458,0.00228,0.01596,0.0,0.07988,0.0,0.11156,0.0,0.0,0.03776,0.0,0.0
NN-1,0.02218181818181818,0.00224,0.0136,0.0,0.07944,0.0,0.1108,0.0,0.0,0.03792,0.0,0.0
NN-2,0.02272,0.0024,0.02068,0.0,0.07908,0.0,0.1102,0.0,0.0,0.03756,0.0,0.0
NN-3,0.02042909090909091,0.00204,0.01164,0.0,0.07376,0.0,0.10336,0.0,0.0,0.03392,0.0,0.0
NN-4,0.021763636363636363,0.0024,0.01064,0.0,0.07856,0.0,0.1102,0.0,0.0,0.0376,0.0,0.0
NN-5,0.02330909090909091,0.00276,0.0192,0.0,0.08128,0.0,0.11352,0.0,0.0,0.03964,0.0,0.0
NN-6,0.024094545454545455,0.00244,0.02356,0.0,0.08336,0.0,0.11524,0.0,0.0,0.04044,0.0,0.0
NN-7,0.021381818181818182,0.00212,0.01304,0.0,0.077,0.0,0.10668,0.0,0.0,0.03636,0.0,0.0
NN-8,0.02161090909090909,0.00252,0.00976,0.0,0.0788,0.0,0.10888,0.0,0.0,0.03776,0.0,0.0
NN-9,0.022876363636363636,0.0024,0.01744,0.0,0.08048,0.0,0.11268,0.0,0.0,0.03864,0.0,0.0
NN-10,0.021767272727272725,0.00228,0.01508,0.0,0.07752,0.0,0.10788,0.0,0.0,0.03668,0.0,0.0
NN-11,0.022912727272727272,0.00264,0.019,0.0,0.07992,0.0,0.11208,0.0,0.0,0.0384,0.0,0.0
NN-12,0.022963636363636363,0.00272,0.0192,0.0,0.08012,0.0,0.11232,0.0,0.0,0.03824,0.0,0.0
NN-13,0.02296727272727273,0.00284,0.01536,0.0,0.08128,0.0,0.1138,0.0,0.0,0.03936,0.0,0.0
NN-14,0.022709090909090904,0.00252,0.01584,0.0,0.08076,0.0,0.11184,0.0,0.0,0.03884,0.0,0.0
NN-15,0.02186181818181818,0.00244,0.0112,0.0,0.07896,0.0,0.11056,0.0,0.0,0.03732,0.0,0.0
NN-16,0.02170181818181818,0.0022,0.0148,0.0,0.07744,0.0,0.1076,0.0,0.0,0.03668,0.0,0.0
NN-17,0.02305818181818182,0.00304,0.0192,0.0,0.08056,0.0,0.1118,0.0,0.0,0.03904,0.0,0.0
NN-18,0.02214909090909091,0.00248,0.01732,0.0,0.07788,0.0,0.10888,0.0,0.0,0.03708,0.0,0.0
NN-19,0.023203636363636367,0.00256,0.02224,0.0,0.08016,0.0,0.11176,0.0,0.0,0.03852,0.0,0.0
Random Choice,0.123,0.01944,0.62204,0.0,0.2404,0.0,0.33376,0.0,0.0,0.13736,0.0,0.0
Borda ranking,0.014981818181818181,0.0,0.1136,0.0,0.02036,0.0,0.0254,0.0,0.0,0.00544,0.0,0.0
Plurality ranking,0.04094545454545455,0.00052,0.44952,0.0,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0
STV,0.0655490909090909,0.0014,0.54528,0.0,0.05532,0.0,0.09488,0.0,0.0,0.02416,0.0,0.0
Approval Voting (AV),0.05579272727272728,0.0,0.29812,0.0,0.11456,0.0,0.1464,0.0,0.0,0.05464,0.0,0.0
Proportional Approval Voting (PAV),0.05633818181818182,4e-05,0.30628,0.0,0.1152,0.0,0.14344,0.0,0.0,0.05476,0.0,0.0
Approval Chamberlin-Courant (CC),0.12377454545454546,0.01888,0.62132,0.0,0.24636,0.0,0.33636,0.0,0.0,0.1386,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06505454545454546,0.00012,0.37772,0.0,0.12624,0.0,0.15088,0.0,0.0,0.06064,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.10590545454545454,0.0032,0.591,0.0,0.19652,0.0,0.26852,0.0,0.0,0.10572,0.0,0.0
Monroe's Approval Rule (Monroe),0.12377454545454546,0.01888,0.62132,0.0,0.24636,0.0,0.33636,0.0,0.0,0.1386,0.0,0.0
Greedy Monroe,0.08344363636363636,0.00068,0.48464,0.0,0.15212,0.0,0.20244,0.0,0.0,0.078,0.0,0.0
Minimax Approval Voting (MAV),0.12377454545454546,0.01888,0.62132,0.0,0.24636,0.0,0.33636,0.0,0.0,0.1386,0.0,0.0
