Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.016854545454545455,0.00268,0.01856,0.0002,0.01216,0.0,0.08092,0.00864,0.00868,0.01216,0.0414,0.0
NN-1,0.013741818181818181,0.0012,0.01064,0.00016,0.00892,0.0,0.0696,0.00644,0.00744,0.00892,0.03784,0.0
NN-2,0.01507272727272727,0.00176,0.01168,0.00024,0.01056,4e-05,0.07548,0.00764,0.00824,0.01056,0.0396,0.0
NN-3,0.012047272727272724,0.00072,0.0064,0.00016,0.00708,0.0,0.06344,0.00492,0.00692,0.00708,0.0358,0.0
NN-4,0.013334545454545455,0.00136,0.00604,0.0002,0.009,0.0,0.06936,0.0064,0.00756,0.009,0.03776,0.0
NN-5,0.013505454545454543,0.00188,0.0058,0.00016,0.00908,0.0,0.0706,0.00648,0.0076,0.00908,0.03788,0.0
NN-6,0.016701818181818182,0.00268,0.01644,0.00012,0.01224,0.00036,0.08068,0.00892,0.00868,0.01224,0.04136,0.0
NN-7,0.014690909090909093,0.00196,0.01052,0.00024,0.01008,0.0,0.07432,0.00732,0.00796,0.01008,0.03912,0.0
NN-8,0.013880000000000002,0.00132,0.00848,0.0002,0.00908,8e-05,0.07136,0.00636,0.00804,0.00908,0.03868,0.0
NN-9,0.0128,0.00144,0.00596,0.0002,0.008,0.0,0.06732,0.00572,0.00752,0.008,0.03664,0.0
NN-10,0.013247272727272726,0.0016,0.00544,0.0002,0.009,0.0,0.0696,0.00648,0.0076,0.009,0.0368,0.0
NN-11,0.01378181818181818,0.00144,0.00848,0.00016,0.00916,4e-05,0.07072,0.00652,0.00788,0.00916,0.03804,0.0
NN-12,0.013516363636363637,0.00132,0.00768,0.0002,0.00896,0.0,0.07008,0.00656,0.00728,0.00896,0.03764,0.0
NN-13,0.014334545454545456,0.0014,0.0094,0.00016,0.00976,0.0,0.07344,0.00704,0.0078,0.00976,0.03892,0.0
NN-14,0.01605090909090909,0.00188,0.01532,0.0002,0.01152,8e-05,0.07828,0.00828,0.00848,0.01152,0.041,0.0
NN-15,0.011545454545454546,0.00124,0.0044,0.0002,0.0068,0.0,0.06164,0.00464,0.00664,0.0068,0.03464,0.0
NN-16,0.013378181818181819,0.00116,0.00684,0.0002,0.00892,0.0,0.07,0.0064,0.00752,0.00892,0.0372,0.0
NN-17,0.013021818181818183,0.00128,0.00584,0.00016,0.0086,0.0,0.0678,0.00608,0.00764,0.0086,0.03724,0.0
NN-18,0.014025454545454546,0.00164,0.00788,0.0002,0.0098,0.0,0.07176,0.00708,0.00792,0.0098,0.0382,0.0
NN-19,0.012981818181818183,0.00124,0.00692,0.0002,0.00808,0.0,0.06756,0.00572,0.00744,0.00808,0.03756,0.0
Random Choice,0.3200436363636363,0.0468,0.75516,0.00096,0.38744,0.4204,0.55488,0.35552,0.17832,0.37728,0.40612,0.0376
Borda ranking,0.02862545454545454,0.0,0.14788,0.00052,0.01524,0.05988,0.0272,0.01164,0.0,0.01524,0.03728,0.0
Plurality ranking,0.11824363636363637,0.0002,0.59064,0.0,0.03048,0.35088,0.0006,0.0,0.10012,0.0,0.19728,0.03048
STV,0.027436363636363637,0.00128,0.16452,0.00056,0.01756,0.02096,0.047,0.01424,0.01212,0.01756,0.006,0.0
Approval Voting (AV),0.012272727272727274,0.0,0.11096,0.00056,0.00212,0.0,0.01616,0.00072,0.00236,0.00212,0.0,0.0
Proportional Approval Voting (PAV),0.03521454545454546,4e-05,0.20744,0.00048,0.02968,0.04208,0.04012,0.02316,0.01468,0.02968,0.0,0.0
Approval Chamberlin-Courant (CC),0.21454545454545448,8e-05,0.68632,0.00068,0.25372,0.41684,0.2508,0.2206,0.11236,0.23392,0.1464,0.03828
Lexicographic Chamberlin-Courant (lex-CC),0.1458618181818182,4e-05,0.5488,0.00048,0.16904,0.29516,0.18572,0.15676,0.07944,0.16904,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.20346545454545453,4e-05,0.66048,0.00076,0.23752,0.40144,0.23828,0.20536,0.10824,0.21948,0.12884,0.03768
Monroe's Approval Rule (Monroe),0.06402909090909091,0.00012,0.30128,0.00044,0.06404,0.08484,0.07776,0.05588,0.02696,0.06404,0.02896,0.0
Greedy Monroe,0.05880363636363635,4e-05,0.29916,0.00068,0.05592,0.08624,0.07148,0.04524,0.02676,0.05592,0.0054,0.0
Minimax Approval Voting (MAV),0.24124363636363635,0.02112,0.7038,0.00064,0.27404,0.3786,0.42676,0.25392,0.12832,0.27404,0.19244,0.0
