Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03931272727272728,0.0,0.01972,0.0,0.138,0.0,0.18276,0.0,8e-05,0.08556,0.00632,0.0
NN-1,0.03929454545454545,0.0,0.01892,0.0,0.13844,0.0,0.18268,0.0,4e-05,0.0858,0.00636,0.0
NN-2,0.039799999999999995,0.0,0.0208,0.0,0.13932,0.0,0.1842,0.0,0.00016,0.08684,0.00648,0.0
NN-3,0.039690909090909096,0.0,0.0232,0.0,0.13764,0.0,0.18304,0.0,0.00012,0.08504,0.00756,0.0
NN-4,0.03991636363636364,0.0,0.02384,0.0,0.139,0.0,0.18352,0.0,0.0,0.08648,0.00624,0.0
NN-5,0.03974909090909091,0.0,0.02256,0.0,0.13872,0.0,0.18348,0.0,8e-05,0.08596,0.00644,0.0
NN-6,0.03968727272727273,0.0,0.02208,0.0,0.13872,0.0,0.18332,0.0,4e-05,0.08588,0.00652,0.0
NN-7,0.03991636363636363,0.0,0.0224,0.0,0.13904,0.0,0.18456,0.0,0.0,0.08664,0.00644,0.0
NN-8,0.03959272727272728,0.0,0.02108,0.0,0.13864,0.0,0.18328,0.0,8e-05,0.08576,0.00668,0.0
NN-9,0.03956,0.0,0.02008,0.0,0.1388,0.0,0.18344,0.0,4e-05,0.08616,0.00664,0.0
NN-10,0.03938545454545454,0.0,0.01972,0.0,0.13784,0.0,0.18324,0.0,4e-05,0.08576,0.00664,0.0
NN-11,0.03968727272727273,0.0,0.02124,0.0,0.13844,0.0,0.1838,0.0,0.00012,0.086,0.00696,0.0
NN-12,0.03972,0.0,0.02156,0.0,0.13864,0.0,0.18416,0.0,0.0,0.08608,0.00648,0.0
NN-13,0.03923272727272727,0.0,0.01896,0.0,0.13828,0.0,0.18256,0.0,4e-05,0.08576,0.00596,0.0
NN-14,0.03942545454545455,0.0,0.0216,0.0,0.13804,0.0,0.18264,0.0,8e-05,0.0852,0.00612,0.0
NN-15,0.039356363636363634,0.0,0.01936,0.0,0.13856,0.0,0.18328,0.0,0.00012,0.08592,0.00568,0.0
NN-16,0.039250909090909086,0.0,0.01864,0.0,0.1382,0.0,0.18348,0.0,0.0,0.0856,0.00584,0.0
NN-17,0.039792727272727264,0.0,0.02308,0.0,0.13884,0.0,0.18324,0.0,4e-05,0.0862,0.00632,0.0
NN-18,0.039516363636363634,0.0,0.01916,0.0,0.13904,0.0,0.18408,0.0,0.00016,0.08632,0.00592,0.0
NN-19,0.03950181818181819,0.0,0.02056,0.0,0.13864,0.0,0.183,0.0,0.00012,0.08608,0.00612,0.0
Random Choice,0.27822545454545455,0.022,0.92396,0.0,0.4496,0.01532,0.56244,0.0036,0.13624,0.35292,0.5944,0.0
Borda ranking,0.04801818181818182,0.0,0.189,0.0,0.12584,0.00384,0.1306,0.0,0.0,0.07584,0.00308,0.0
Plurality ranking,0.11870181818181819,0.0042,0.81052,0.0,0.00088,0.01144,0.01532,0.0,0.05644,0.0,0.40692,0.0
STV,0.1114836363636364,0.0006,0.66888,0.0,0.10204,0.0036,0.3136,0.0,0.02936,0.06732,0.04092,0.0
Approval Voting (AV),0.06462909090909091,0.0,0.22828,0.0,0.16484,0.0,0.21108,0.0,0.00016,0.10656,0.0,0.0
Proportional Approval Voting (PAV),0.07795999999999999,0.0,0.348,0.0,0.1948,0.00472,0.18072,4e-05,0.0002,0.12908,0.0,0.0
Approval Chamberlin-Courant (CC),0.2769272727272727,0.02224,0.92188,0.0,0.44552,0.0152,0.56208,0.00364,0.13592,0.34944,0.59028,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.12136,0.0,0.6124,0.0,0.27668,0.01528,0.22716,0.00124,0.00284,0.19936,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24838545454545455,0.00088,0.90044,0.0,0.43024,0.01512,0.5116,0.00356,0.11996,0.33708,0.41336,0.0
Monroe's Approval Rule (Monroe),0.2535818181818182,0.00864,0.91216,0.0,0.40832,0.01368,0.49968,0.00236,0.07572,0.31712,0.55172,0.0
Greedy Monroe,0.1220763636363636,0.0,0.5784,0.0,0.26264,0.01156,0.25388,0.00036,0.00904,0.18332,0.04364,0.0
Minimax Approval Voting (MAV),0.2534327272727273,0.00012,0.91584,0.0,0.42996,0.01556,0.44676,0.00348,0.09512,0.33208,0.54884,0.0
