Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,7.272727272727273e-05,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,4.727272727272727e-05,0.0,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,0.0001418181818181818,0.0,0.00156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,8.727272727272727e-05,0.0,0.00096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,0.0003163636363636364,0.0,0.00348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,0.00021090909090909092,0.0,0.00232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,6.545454545454546e-05,0.0,0.00072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,0.00036363636363636367,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-11,2.9090909090909093e-05,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,0.00016363636363636363,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,0.00010181818181818181,0.0,0.00112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,0.00019636363636363636,0.0,0.00216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,0.00024363636363636365,0.0,0.00268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,0.0005963636363636363,0.0,0.00656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-18,4.3636363636363636e-05,0.0,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,5.454545454545454e-05,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.3687418181818182,0.04964,0.8848,0.0,0.80492,0.01208,0.7422,0.00532,0.0102,0.74208,0.80492,0.0
Borda ranking,0.004898181818181818,0.0,0.05388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.05501090909090909,0.0,0.592,0.0,0.0,0.00816,0.0,0.0,0.00496,0.0,0.0,0.0
STV,0.048247272727272736,0.0,0.52324,0.0,0.0,0.00444,0.0,0.0,0.00304,0.0,0.0,0.0
Approval Voting (AV),0.015167272727272729,0.0,0.1668,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.015167272727272729,0.0,0.1668,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.3648145454545455,0.048,0.88132,0.0,0.79552,0.012,0.73236,0.00532,0.01088,0.73204,0.79552,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.015167272727272729,0.0,0.1668,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.368650909090909,0.05116,0.88476,0.0,0.80364,0.01196,0.74244,0.00492,0.01068,0.74196,0.80364,0.0
Monroe's Approval Rule (Monroe),0.3486618181818182,0.03968,0.85512,0.0,0.76136,0.00988,0.69876,0.00492,0.00572,0.69848,0.76136,0.0
Greedy Monroe,0.03898181818181818,0.0,0.42476,0.0,0.0,0.00232,0.0,0.0,0.00172,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.05544727272727273,0.0,0.59548,0.0,0.0,0.009,0.0,0.0,0.00544,0.0,0.0,0.0
