Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.021050909090909092,0.0,8e-05,0.0,0.09808,0.0,0.06664,0.0,0.0,0.06664,0.00012,0.0
NN-1,0.02108727272727273,0.0,0.00024,0.0,0.09828,0.0,0.06668,0.0,0.0,0.06668,8e-05,0.0
NN-2,0.02104,0.0,8e-05,0.0,0.09808,0.0,0.0666,0.0,0.0,0.0666,8e-05,0.0
NN-3,0.021025454545454545,0.0,0.00012,0.0,0.098,0.0,0.06656,0.0,0.0,0.06656,4e-05,0.0
NN-4,0.02105090909090909,0.0,0.00012,0.0,0.09808,0.0,0.06664,0.0,0.0,0.06664,8e-05,0.0
NN-5,0.02100727272727273,0.0,0.00032,0.0,0.09784,0.0,0.06644,0.0,0.0,0.06644,4e-05,0.0
NN-6,0.021065454545454543,0.0,0.00024,0.0,0.09812,0.0,0.0666,0.0,0.0,0.0666,0.00016,0.0
NN-7,0.021145454545454547,0.0,0.00052,0.0,0.09828,0.0,0.06684,0.0,0.0,0.06684,0.00012,0.0
NN-8,0.021072727272727274,0.0,0.00012,0.0,0.09812,0.0,0.06672,0.0,0.0,0.06672,0.00012,0.0
NN-9,0.02108,0.0,0.00016,0.0,0.0982,0.0,0.06672,0.0,0.0,0.06672,8e-05,0.0
NN-10,0.021094545454545453,0.0,0.0002,0.0,0.09832,0.0,0.06672,0.0,0.0,0.06672,8e-05,0.0
NN-11,0.021050909090909092,0.0,0.00032,0.0,0.09804,0.0,0.06656,0.0,0.0,0.06656,8e-05,0.0
NN-12,0.021032727272727272,0.0,8e-05,0.0,0.09804,0.0,0.06656,0.0,0.0,0.06656,0.00012,0.0
NN-13,0.021116363636363638,0.0,8e-05,0.0,0.0984,0.0,0.06688,0.0,0.0,0.06688,4e-05,0.0
NN-14,0.021021818181818183,0.0,0.00036,0.0,0.098,0.0,0.0664,0.0,0.0,0.0664,8e-05,0.0
NN-15,0.021054545454545454,0.0,8e-05,0.0,0.09808,0.0,0.06668,0.0,0.0,0.06668,8e-05,0.0
NN-16,0.02111272727272727,0.0,0.0004,0.0,0.09824,0.0,0.06676,0.0,0.0,0.06676,8e-05,0.0
NN-17,0.021141818181818182,0.0,0.00028,0.0,0.09844,0.0,0.06688,0.0,0.0,0.06688,8e-05,0.0
NN-18,0.021,0.0,0.00024,0.0,0.09788,0.0,0.0664,0.0,0.0,0.0664,8e-05,0.0
NN-19,0.021036363636363638,0.0,8e-05,0.0,0.09808,0.0,0.0666,0.0,0.0,0.0666,4e-05,0.0
Random Choice,0.25658909090909093,0.17448,0.776,0.0,0.3614,0.29956,0.29524,0.0106,0.29956,0.29524,0.3104,0.0
Borda ranking,0.024236363636363636,0.0,0.12016,0.0,0.04464,0.0254,0.02548,0.0,0.0254,0.02548,4e-05,0.0
Plurality ranking,0.11089454545454544,0.0398,0.55492,0.0,0.00276,0.20184,0.0,0.0,0.20184,0.0,0.21868,0.0
STV,0.11051636363636362,0.0146,0.45312,0.0,0.1854,0.13384,0.14344,0.00056,0.13384,0.14344,0.00744,0.0
Approval Voting (AV),0.04985454545454546,0.0018,0.13592,0.0,0.1636,0.0,0.1234,0.00028,0.0,0.1234,0.0,0.0
Proportional Approval Voting (PAV),0.04985454545454546,0.0018,0.13592,0.0,0.1636,0.0,0.1234,0.00028,0.0,0.1234,0.0,0.0
Approval Chamberlin-Courant (CC),0.25861454545454543,0.18108,0.77636,4e-05,0.3676,0.29692,0.30348,0.0126,0.29692,0.30348,0.30628,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04985454545454546,0.0018,0.13592,0.0,0.1636,0.0,0.1234,0.00028,0.0,0.1234,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24400000000000002,0.1438,0.7486,4e-05,0.36332,0.29368,0.3014,0.01328,0.29368,0.3014,0.2248,0.0
Monroe's Approval Rule (Monroe),0.2564945454545455,0.18008,0.7718,4e-05,0.36508,0.29236,0.3018,0.01236,0.29236,0.3018,0.30376,0.0
Greedy Monroe,0.08819272727272727,0.00724,0.31088,0.0,0.20576,0.06268,0.15976,0.00136,0.06268,0.15976,0.0,0.0
Minimax Approval Voting (MAV),0.25861454545454543,0.18108,0.77636,4e-05,0.3676,0.29692,0.30348,0.0126,0.29692,0.30348,0.30628,0.0
