Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.009385454545454544,0.0,0.00856,0.0,0.0062,0.0,0.08596,0.0,0.0,0.00252,0.0,0.0
NN-1,0.009669090909090908,0.0,0.00984,0.0,0.00652,0.0,0.08748,0.0,0.0,0.00252,0.0,0.0
NN-2,0.009989090909090908,0.0,0.01356,0.0,0.0064,0.0,0.08744,0.0,0.0,0.00248,0.0,0.0
NN-3,0.013185454545454545,0.0002,0.04068,0.0,0.00676,0.0,0.0948,0.0,0.0,0.0026,0.0,0.0
NN-4,0.009734545454545454,0.0,0.01068,0.0,0.00632,0.0,0.0876,0.0,0.0,0.00248,0.0,0.0
NN-5,0.011083636363636363,8e-05,0.02176,0.0,0.00656,0.0,0.091,0.0,0.0,0.00252,0.0,0.0
NN-6,0.010341818181818181,0.0,0.01652,0.0,0.00648,0.0,0.08824,0.0,0.0,0.00252,0.0,0.0
NN-7,0.01118909090909091,0.0,0.02136,0.0,0.0066,0.0,0.09248,0.0,0.0,0.00264,0.0,0.0
NN-8,0.010501818181818183,0.0,0.01768,0.0,0.00636,0.0,0.08908,0.0,0.0,0.0024,0.0,0.0
NN-9,0.009309090909090907,0.0,0.007,0.0,0.00632,0.0,0.0866,0.0,0.0,0.00248,0.0,0.0
NN-10,0.009636363636363637,0.0,0.01024,0.0,0.00624,0.0,0.08708,0.0,0.0,0.00244,0.0,0.0
NN-11,0.009930909090909091,0.0,0.01324,0.0,0.00616,0.0,0.08744,0.0,0.0,0.0024,0.0,0.0
NN-12,0.009821818181818182,8e-05,0.01176,0.0,0.00616,0.0,0.08768,0.0,0.0,0.00236,0.0,0.0
NN-13,0.010152727272727272,0.0,0.01372,0.0,0.00644,0.0,0.089,0.0,0.0,0.00252,0.0,0.0
NN-14,0.009516363636363635,0.0,0.01036,0.0,0.00612,0.0,0.0858,0.0,0.0,0.0024,0.0,0.0
NN-15,0.009745454545454545,0.0,0.01,0.0,0.00648,0.0,0.08812,0.0,0.0,0.0026,0.0,0.0
NN-16,0.009738181818181818,0.0,0.01108,0.0,0.00632,0.0,0.08728,0.0,0.0,0.00244,0.0,0.0
NN-17,0.009665454545454545,0.0,0.01036,0.0,0.0064,0.0,0.08712,0.0,0.0,0.00244,0.0,0.0
NN-18,0.008930909090909092,0.0,0.0044,0.0,0.00604,0.0,0.08544,0.0,0.0,0.00236,0.0,0.0
NN-19,0.009585454545454546,0.0,0.00908,0.0,0.0064,0.0,0.0874,0.0,0.0,0.00256,0.0,0.0
Random Choice,0.08093454545454545,0.0118,0.58324,0.0,0.02196,0.0,0.26364,0.0,0.0,0.00964,0.0,0.0
Borda ranking,0.010774545454545455,0.0,0.11336,0.0,8e-05,0.0,0.00508,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.03837454545454545,0.00016,0.42136,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0
STV,0.04013818181818182,0.00024,0.43472,0.0,4e-05,0.0,0.00652,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.026745454545454548,0.0,0.26312,0.0,0.00232,0.0,0.02788,0.0,0.0,0.00088,0.0,0.0
Proportional Approval Voting (PAV),0.030203636363636367,0.0,0.30876,0.0,0.00296,0.0,0.01956,0.0,0.0,0.00096,0.0,0.0
Approval Chamberlin-Courant (CC),0.0577309090909091,0.00092,0.53288,0.0,0.01296,0.0,0.08324,0.0,0.0,0.00504,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.04741090909090909,0.00024,0.46372,0.0,0.0078,0.0,0.04704,0.0,0.0,0.00272,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.050989090909090914,0.00012,0.49884,0.0,0.00752,0.0,0.0514,0.0,0.0,0.003,0.0,0.0
Monroe's Approval Rule (Monroe),0.057658181818181824,0.00092,0.5324,0.0,0.01292,0.0,0.083,0.0,0.0,0.005,0.0,0.0
Greedy Monroe,0.04499636363636364,0.0,0.4394,0.0,0.00592,0.0,0.04724,0.0,0.0,0.0024,0.0,0.0
Minimax Approval Voting (MAV),0.05954181818181819,0.00236,0.53496,0.0,0.01344,0.0,0.09904,0.0,0.0,0.00516,0.0,0.0
