Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01006909090909091,0.0,4e-05,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,4e-05,0.0
NN-1,0.010076363636363635,0.0,0.0,0.0,0.0324,0.0,0.06672,0.0,0.0,0.01172,0.0,0.0
NN-2,0.010072727272727273,0.0,0.0,0.0,0.0324,0.0,0.06668,0.0,0.0,0.01172,0.0,0.0
NN-3,0.010076363636363635,0.0,0.0,0.0,0.0324,0.0,0.06672,0.0,0.0,0.01172,0.0,0.0
NN-4,0.010058181818181819,0.0,0.0,0.0,0.03232,0.0,0.06668,0.0,0.0,0.01164,0.0,0.0
NN-5,0.010065454545454546,0.0,0.0,0.0,0.03236,0.0,0.06668,0.0,0.0,0.01168,0.0,0.0
NN-6,0.010050909090909091,0.0,0.0,0.0,0.03232,0.0,0.0666,0.0,0.0,0.01164,0.0,0.0
NN-7,0.010061818181818182,0.0,4e-05,0.0,0.03232,0.0,0.06664,0.0,0.0,0.01164,4e-05,0.0
NN-8,0.01006909090909091,0.0,4e-05,0.0,0.03232,0.0,0.06672,0.0,0.0,0.01164,4e-05,0.0
NN-9,0.010061818181818182,0.0,0.0,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,0.0,0.0
NN-10,0.010072727272727273,0.0,4e-05,0.0,0.03236,0.0,0.06668,0.0,0.0,0.01168,4e-05,0.0
NN-11,0.01006909090909091,0.0,4e-05,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,4e-05,0.0
NN-12,0.01006909090909091,0.0,4e-05,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,4e-05,0.0
NN-13,0.010061818181818182,0.0,0.0,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,0.0,0.0
NN-14,0.010083636363636362,0.0,8e-05,0.0,0.0324,0.0,0.06664,0.0,0.0,0.01172,8e-05,0.0
NN-15,0.010083636363636364,0.0,0.00012,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,0.00012,0.0
NN-16,0.010079999999999999,0.0,4e-05,0.0,0.0324,0.0,0.06668,0.0,0.0,0.01172,4e-05,0.0
NN-17,0.010058181818181819,0.0,0.0,0.0,0.03236,0.0,0.0666,0.0,0.0,0.01168,0.0,0.0
NN-18,0.010061818181818182,0.0,0.0,0.0,0.03236,0.0,0.06664,0.0,0.0,0.01168,0.0,0.0
NN-19,0.01006181818181818,0.0,4e-05,0.0,0.03236,0.0,0.06656,0.0,0.0,0.01168,4e-05,0.0
Random Choice,0.24407999999999996,0.08904,0.89384,0.0,0.05988,0.1016,0.27432,0.0,0.53368,0.028,0.70452,0.0
Borda ranking,0.02524,0.0,0.09236,0.0,0.05056,0.09236,0.02156,0.0,0.0,0.0208,0.0,0.0
Plurality ranking,0.18605090909090907,0.02856,0.83048,0.0,0.0,0.06764,0.03956,0.0,0.3792,0.0,0.70112,0.0
STV,0.12449454545454543,0.0,0.61556,0.0,0.00656,0.01864,0.43048,0.0,0.17624,0.00236,0.1196,0.0
Approval Voting (AV),0.010076363636363635,0.0,0.0,0.0,0.03236,0.0,0.0668,0.0,0.0,0.01168,0.0,0.0
Proportional Approval Voting (PAV),0.026865454545454547,0.0,0.09584,0.0,0.05492,0.09584,0.02488,0.0,0.0,0.02404,0.0,0.0
Approval Chamberlin-Courant (CC),0.24514181818181816,0.08876,0.89388,0.0,0.06364,0.10084,0.27808,0.0,0.539,0.02924,0.70312,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.031145454545454542,0.0,0.11236,0.0,0.06108,0.11236,0.0284,0.0,0.0,0.0284,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2033527272727273,0.00036,0.81532,0.0,0.06008,0.0932,0.29732,0.0,0.44212,0.0292,0.49928,0.0
Monroe's Approval Rule (Monroe),0.1887745454545455,0.00268,0.77856,0.0,0.05192,0.09384,0.07108,0.0,0.35044,0.02324,0.70476,0.0
Greedy Monroe,0.05661454545454545,0.0,0.21072,0.0,0.0596,0.10836,0.02836,0.0,0.07328,0.02744,0.115,0.0
Minimax Approval Voting (MAV),0.19124363636363634,0.0,0.78084,0.0,0.06252,0.11236,0.02892,0.0,0.33712,0.02892,0.753,0.0
