Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02637090909090909,0.0,0.0,0.0,0.14608,0.0,0.072,0.0,0.0,0.072,0.0,0.0
NN-1,0.026338181818181816,0.0,0.0,0.0,0.14596,0.0,0.07188,0.0,0.0,0.07188,0.0,0.0
NN-2,0.02637090909090909,0.0,0.0,0.0,0.14608,0.0,0.072,0.0,0.0,0.072,0.0,0.0
NN-3,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-4,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-5,0.026352727272727274,0.0,8e-05,0.0,0.14596,0.0,0.07188,0.0,0.0,0.07188,8e-05,0.0
NN-6,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-7,0.02634909090909091,0.0,0.0,0.0,0.146,0.0,0.07192,0.0,0.0,0.07192,0.0,0.0
NN-8,0.026338181818181816,0.0,0.0,0.0,0.14596,0.0,0.07188,0.0,0.0,0.07188,0.0,0.0
NN-9,0.026338181818181816,0.0,0.0,0.0,0.14596,0.0,0.07188,0.0,0.0,0.07188,0.0,0.0
NN-10,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-11,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-12,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-13,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-14,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-15,0.02637090909090909,0.0,0.0,0.0,0.14608,0.0,0.072,0.0,0.0,0.072,0.0,0.0
NN-16,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-17,0.026359999999999998,0.0,0.0,0.0,0.14604,0.0,0.07196,0.0,0.0,0.07196,0.0,0.0
NN-18,0.02634909090909091,0.0,0.0,0.0,0.146,0.0,0.07192,0.0,0.0,0.07192,0.0,0.0
NN-19,0.026334545454545454,0.0,4e-05,0.0,0.14592,0.0,0.07184,0.0,0.0,0.07184,4e-05,0.0
Random Choice,0.3292981818181819,0.17988,0.77516,0.0,0.28732,0.70712,0.18536,0.0,0.70712,0.18536,0.59496,0.0
Borda ranking,0.03588,0.0,0.075,0.0,0.09352,0.075,0.03808,0.0,0.075,0.03808,0.0,0.0
Plurality ranking,0.23711636363636365,0.133,0.67344,0.0,4e-05,0.60264,0.0,0.0,0.60264,0.0,0.59652,0.0
STV,0.11775999999999999,4e-05,0.30448,0.0,0.17712,0.30444,0.10232,0.0,0.30444,0.10232,0.0002,0.0
Approval Voting (AV),0.02637090909090909,0.0,0.0,0.0,0.14608,0.0,0.072,0.0,0.0,0.072,0.0,0.0
Proportional Approval Voting (PAV),0.02637090909090909,0.0,0.0,0.0,0.14608,0.0,0.072,0.0,0.0,0.072,0.0,0.0
Approval Chamberlin-Courant (CC),0.32930181818181814,0.1824,0.77356,0.0,0.28968,0.70624,0.18364,0.0,0.70624,0.18364,0.59692,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.02637090909090909,0.0,0.0,0.0,0.14608,0.0,0.072,0.0,0.0,0.072,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.33124000000000003,0.18764,0.77584,0.0,0.28824,0.70976,0.18508,0.0,0.70976,0.18508,0.60224,0.0
Monroe's Approval Rule (Monroe),0.32930181818181814,0.1824,0.77356,0.0,0.28968,0.70624,0.18364,0.0,0.70624,0.18364,0.59692,0.0
Greedy Monroe,0.12149818181818182,0.0,0.2836,0.0,0.22248,0.2836,0.1316,0.0,0.2836,0.1316,0.0,0.0
Minimax Approval Voting (MAV),0.32930181818181814,0.1824,0.77356,0.0,0.28968,0.70624,0.18364,0.0,0.70624,0.18364,0.59692,0.0
