Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.04224727272727273,0.00024,0.02852,0.0,0.12604,0.0,0.17544,0.00012,0.00064,0.12504,0.00868,0.0
NN-1,0.04116,0.00024,0.025,0.0,0.12392,0.0,0.17296,8e-05,0.00044,0.12292,0.0072,0.0
NN-2,0.04069090909090909,0.00016,0.02324,0.0,0.12296,0.0,0.17216,0.00012,0.00044,0.12216,0.00636,0.0
NN-3,0.04390181818181818,0.00032,0.03624,0.0,0.1286,8e-05,0.17896,0.00016,0.00068,0.12756,0.01032,0.0
NN-4,0.04209818181818181,0.00024,0.03012,0.0,0.12536,0.0,0.17472,0.00012,0.00032,0.12448,0.00772,0.0
NN-5,0.04222909090909091,0.00024,0.0296,0.0,0.12612,0.0,0.17516,0.00012,0.00044,0.12508,0.00776,0.0
NN-6,0.04270909090909091,0.00024,0.03016,0.0,0.12704,0.0,0.17644,0.00012,0.0006,0.12604,0.00916,0.0
NN-7,0.04164363636363636,0.00016,0.02748,0.0,0.12476,0.0,0.17364,0.00012,0.00048,0.124,0.00744,0.0
NN-8,0.04131272727272727,0.00016,0.0268,0.0,0.124,0.0,0.1726,8e-05,0.0006,0.12312,0.00708,0.0
NN-9,0.04209454545454546,0.0002,0.0276,0.0,0.12584,0.0,0.1752,0.00016,0.00052,0.1248,0.00872,0.0
NN-10,0.04102545454545455,0.0002,0.02396,0.0,0.12376,0.0,0.1726,8e-05,0.0004,0.123,0.00728,0.0
NN-11,0.04158181818181818,0.00028,0.02612,0.0,0.12472,0.0,0.17432,0.00012,0.00048,0.12388,0.00748,0.0
NN-12,0.041552727272727276,0.00024,0.02916,0.0,0.12432,0.0,0.173,0.00012,0.00044,0.12328,0.00652,0.0
NN-13,0.04227272727272727,0.0002,0.0286,0.0,0.1264,0.0,0.17552,0.00012,0.00048,0.12532,0.00836,0.0
NN-14,0.041054545454545455,0.00024,0.0272,0.0,0.1232,0.0,0.1716,8e-05,0.00044,0.12232,0.00652,0.0
NN-15,0.04253090909090909,0.00028,0.03256,0.0,0.12568,0.0,0.17528,0.00012,0.00044,0.12476,0.00872,0.0
NN-16,0.042378181818181815,0.00024,0.02788,0.0,0.12668,0.0,0.17588,0.00016,0.00088,0.1256,0.00884,0.0
NN-17,0.042265454545454544,0.00024,0.02968,0.0,0.12596,0.0,0.17552,8e-05,0.00044,0.12492,0.00808,0.0
NN-18,0.04027272727272727,8e-05,0.02292,0.0,0.1222,0.0,0.17048,8e-05,0.00024,0.12144,0.00556,0.0
NN-19,0.043545454545454554,0.00028,0.03048,0.0,0.12928,0.0,0.17904,0.00024,0.00096,0.12812,0.0106,0.0
Random Choice,0.3161963636363636,0.03668,0.86032,0.0,0.52904,0.16688,0.53568,0.03576,0.24364,0.46256,0.54496,0.06264
Borda ranking,0.03931272727272727,0.0,0.13568,0.0,0.08436,0.01812,0.10504,0.0,0.00112,0.08428,0.00384,0.0
Plurality ranking,0.1349963636363636,0.00528,0.68932,0.0,0.08672,0.12932,0.00572,0.0,0.15368,0.0,0.35364,0.06128
STV,0.11637818181818181,0.00088,0.54568,0.0,0.17028,0.02696,0.29548,0.001,0.05876,0.16704,0.01408,0.0
Approval Voting (AV),0.06566181818181818,0.0,0.18256,0.0,0.16236,0.0,0.21644,4e-05,0.0,0.16088,0.0,0.0
Proportional Approval Voting (PAV),0.07050545454545455,0.0,0.22624,0.0,0.1684,0.00936,0.20416,0.00016,0.0006,0.16664,0.0,0.0
Approval Chamberlin-Courant (CC),0.31478909090909085,0.03472,0.85948,0.0,0.5262,0.16672,0.53472,0.03588,0.24116,0.4594,0.542,0.0624
Lexicographic Chamberlin-Courant (lex-CC),0.11457454545454548,0.0,0.47104,0.0,0.23796,0.05812,0.2452,0.00428,0.0174,0.22632,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.30158909090909086,0.01968,0.85276,0.0,0.5094,0.1662,0.51116,0.0334,0.23852,0.44304,0.4808,0.06252
Monroe's Approval Rule (Monroe),0.26078181818181817,0.02848,0.77464,0.0,0.43856,0.08308,0.50088,0.00972,0.15404,0.42616,0.45304,0.0
Greedy Monroe,0.10705454545454546,0.00016,0.4252,0.0,0.21336,0.03212,0.24936,0.00144,0.02204,0.20908,0.02484,0.0
Minimax Approval Voting (MAV),0.22597454545454543,0.01936,0.72784,0.0,0.38708,0.09308,0.42468,0.01056,0.11092,0.36872,0.34348,0.0
