Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.017538181818181817,0.0,0.00476,0.0,0.06608,0.0,0.07772,0.0,0.00024,0.03984,0.00428,0.0
NN-1,0.017585454545454543,0.0,0.00284,0.0,0.06624,0.0,0.07812,0.0,0.00044,0.04004,0.00576,0.0
NN-2,0.01741818181818182,0.0,0.0026,0.0,0.06596,0.0,0.07812,0.0,0.00032,0.03984,0.00476,0.0
NN-3,0.017418181818181815,0.0,0.00424,0.0,0.0656,0.0,0.0774,0.0,0.0002,0.03948,0.00468,0.0
NN-4,0.01740727272727273,0.0,0.00376,0.0,0.06576,0.0,0.07768,0.0,0.0002,0.03952,0.00456,0.0
NN-5,0.01756,0.0,0.00388,0.0,0.06636,0.0,0.078,0.0,0.00016,0.04,0.00476,0.0
NN-6,0.017523636363636366,0.0,0.00384,0.0,0.06596,0.0,0.07804,0.0,0.0004,0.03972,0.0048,0.0
NN-7,0.017538181818181817,0.0,0.0046,0.0,0.06604,0.0,0.07796,0.0,8e-05,0.03972,0.00452,0.0
NN-8,0.017498181818181816,0.0,0.00416,0.0,0.06616,0.0,0.07796,0.0,8e-05,0.03988,0.00424,0.0
NN-9,0.017494545454545457,0.0,0.00196,0.0,0.06624,0.0,0.07824,0.0,0.00044,0.04008,0.00548,0.0
NN-10,0.01729090909090909,0.0,0.0028,0.0,0.06552,0.0,0.07748,0.0,0.00024,0.03932,0.00484,0.0
NN-11,0.017538181818181817,0.0,0.00256,0.0,0.0662,0.0,0.07832,0.0,0.00032,0.04008,0.00544,0.0
NN-12,0.01749818181818182,0.0,0.00272,0.0,0.06616,0.0,0.07824,0.0,0.00028,0.04,0.00508,0.0
NN-13,0.017323636363636364,0.0,0.00284,0.0,0.0658,0.0,0.07768,0.0,0.0002,0.03964,0.0044,0.0
NN-14,0.017421818181818184,0.0,0.0026,0.0,0.066,0.0,0.07788,0.0,0.00012,0.03992,0.00512,0.0
NN-15,0.017509090909090908,0.0,0.00228,0.0,0.06628,0.0,0.07824,0.0,0.00032,0.04016,0.00532,0.0
NN-16,0.017439999999999997,0.0,0.00504,0.0,0.06584,0.0,0.07736,0.0,8e-05,0.03964,0.00388,0.0
NN-17,0.01748,0.0,0.00308,0.0,0.06608,0.0,0.07792,0.0,0.0002,0.03984,0.00516,0.0
NN-18,0.01742181818181818,0.0,0.00308,0.0,0.066,0.0,0.07792,0.0,0.00032,0.03972,0.0046,0.0
NN-19,0.0176,0.0,0.00296,0.0,0.0662,0.0,0.07804,0.0,0.00064,0.04004,0.00572,0.0
Random Choice,0.23425454545454547,0.08504,0.87,0.0,0.3288,0.08192,0.39784,0.021,0.17844,0.26904,0.34472,0.0
Borda ranking,0.02527636363636363,0.0,0.14264,0.0,0.04904,0.01324,0.04124,0.0,0.00052,0.02844,0.00292,0.0
Plurality ranking,0.09401090909090909,0.01524,0.66172,0.0,0.00028,0.05188,0.00228,0.0,0.09724,0.0,0.20548,0.0
STV,0.08197454545454547,0.00556,0.53644,0.0,0.07128,0.01772,0.15188,0.00076,0.05744,0.04952,0.01112,0.0
Approval Voting (AV),0.03857818181818182,0.0,0.16916,0.0,0.0886,0.0,0.10764,0.0002,0.0012,0.05756,0.0,0.0
Proportional Approval Voting (PAV),0.05122909090909091,4e-05,0.28712,0.0,0.10456,0.01568,0.08504,0.00032,0.0008,0.06996,0.0,0.0
Approval Chamberlin-Courant (CC),0.23639636363636365,0.08808,0.8704,0.0,0.33384,0.08196,0.402,0.0208,0.17904,0.2708,0.35344,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.12272727272727274,0.00012,0.65868,0.0,0.22,0.08856,0.17064,0.01184,0.02976,0.1704,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.18692363636363635,0.01128,0.79968,0.0,0.28884,0.07548,0.32236,0.01636,0.1464,0.23212,0.16364,0.0
Monroe's Approval Rule (Monroe),0.18775272727272727,0.03092,0.80188,0.0,0.26304,0.06112,0.2966,0.01308,0.0948,0.20904,0.2948,0.0
Greedy Monroe,0.09008363636363635,0.0002,0.4864,0.0,0.15652,0.05168,0.13036,0.00212,0.02116,0.11444,0.02804,0.0
Minimax Approval Voting (MAV),0.15353454545454548,0.02464,0.73228,0.0,0.26272,0.0882,0.2464,0.01508,0.06708,0.2076,0.04488,0.0
