Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.07839636363636364,0.0,0.00044,0.0,0.21532,0.0,0.43084,0.0,0.0,0.21532,0.00044,0.0
NN-1,0.07841454545454546,0.0,0.00084,0.0,0.21516,0.0,0.43056,0.0,0.0,0.21516,0.00084,0.0
NN-2,0.07844363636363637,0.0,0.0004,0.0,0.21556,0.0,0.43096,0.0,0.0,0.21556,0.0004,0.0
NN-3,0.0783781818181818,0.0,0.0002,0.0,0.21544,0.0,0.43088,0.0,0.0,0.21544,0.0002,0.0
NN-4,0.07841818181818182,0.0,0.00048,0.0,0.2154,0.0,0.43084,0.0,0.0,0.2154,0.00048,0.0
NN-5,0.07842181818181818,0.0,0.0004,0.0,0.21544,0.0,0.43096,0.0,0.0,0.21544,0.0004,0.0
NN-6,0.07842545454545456,0.0,0.00048,0.0,0.2154,0.0,0.43092,0.0,0.0,0.2154,0.00048,0.0
NN-7,0.07839636363636364,0.0,0.00032,0.0,0.2154,0.0,0.43092,0.0,0.0,0.2154,0.00032,0.0
NN-8,0.07844727272727273,0.0,0.00076,0.0,0.21532,0.0,0.43076,0.0,0.0,0.21532,0.00076,0.0
NN-9,0.07848000000000001,0.0,0.00092,0.0,0.2154,0.0,0.43064,0.0,0.0,0.2154,0.00092,0.0
NN-10,0.07841454545454546,0.0,0.00048,0.0,0.2154,0.0,0.4308,0.0,0.0,0.2154,0.00048,0.0
NN-11,0.07842545454545455,0.0,0.00056,0.0,0.2154,0.0,0.43076,0.0,0.0,0.2154,0.00056,0.0
NN-12,0.07844363636363637,0.0,0.0008,0.0,0.21536,0.0,0.43056,0.0,0.0,0.21536,0.0008,0.0
NN-13,0.07843272727272727,0.0,0.00084,0.0,0.21524,0.0,0.4306,0.0,0.0,0.21524,0.00084,0.0
NN-14,0.07846545454545455,0.0,0.00072,0.0,0.21548,0.0,0.43072,0.0,0.0,0.21548,0.00072,0.0
NN-15,0.07841818181818182,0.0,0.00052,0.0,0.2154,0.0,0.43076,0.0,0.0,0.2154,0.00052,0.0
NN-16,0.07848,0.0,0.00116,0.0,0.21524,0.0,0.43048,0.0,0.0,0.21524,0.00116,0.0
NN-17,0.07844000000000001,0.0,0.00072,0.0,0.21536,0.0,0.43068,0.0,0.0,0.21536,0.00072,0.0
NN-18,0.07844000000000001,0.0,0.0008,0.0,0.21528,0.0,0.43068,0.0,0.0,0.21528,0.0008,0.0
NN-19,0.07843272727272727,0.0,0.0008,0.0,0.21524,0.0,0.43068,0.0,0.0,0.21524,0.0008,0.0
Random Choice,0.3456727272727273,0.04144,0.9476,0.0,0.31124,0.23344,0.46084,0.0,0.6382,0.31076,0.85888,0.0
Borda ranking,0.10973454545454545,0.0,0.17984,0.0,0.27128,0.17964,0.30504,0.0,0.0,0.27128,0.0,0.0
Plurality ranking,0.23289090909090912,0.01616,0.90496,0.0,4e-05,0.20652,0.04984,0.0,0.52888,0.0,0.8554,0.0
STV,0.18757090909090907,0.0,0.61652,0.0,0.1712,0.06332,0.79148,0.0,0.23524,0.1712,0.01432,0.0
Approval Voting (AV),0.07834181818181819,0.0,0.0,0.0,0.2152,0.0,0.43136,0.0,0.0,0.2152,0.0,0.0
Proportional Approval Voting (PAV),0.10458181818181819,0.0,0.14156,0.0,0.26848,0.14156,0.33032,0.0,0.0,0.26848,0.0,0.0
Approval Chamberlin-Courant (CC),0.3463054545454546,0.0398,0.94804,0.0,0.31676,0.23348,0.46688,0.0,0.632,0.31624,0.85616,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.13030545454545453,0.0,0.24412,0.0,0.315,0.24412,0.315,0.0,0.00012,0.315,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3468581818181818,0.04064,0.94504,0.0,0.31972,0.23204,0.46936,0.0,0.634,0.3192,0.85544,0.0
Monroe's Approval Rule (Monroe),0.34554545454545454,0.03924,0.94804,0.0,0.31544,0.23348,0.46512,0.0,0.62896,0.31492,0.8558,0.0
Greedy Monroe,0.18093818181818183,0.0,0.42184,0.0,0.30584,0.2246,0.32764,0.0,0.15208,0.3056,0.25272,0.0
Minimax Approval Voting (MAV),0.27929818181818183,0.0,0.8126,0.0,0.31196,0.24412,0.311,0.0,0.33116,0.311,0.75044,0.0
