Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01603272727272728,0.0,0.01656,0.0,0.03436,0.0,0.09088,0.00084,0.0022,0.02144,0.01008,0.0
NN-1,0.016167272727272728,0.0,0.01904,0.0,0.03436,0.0,0.09028,0.00084,0.00208,0.02144,0.0098,0.0
NN-2,0.01636,0.0,0.02064,0.0,0.0344,0.0,0.0904,0.00084,0.00204,0.02156,0.01008,0.0
NN-3,0.01574545454545454,0.0,0.01648,0.0,0.03408,0.0,0.08952,0.00068,0.00188,0.02108,0.00948,0.0
NN-4,0.015170909090909089,0.0,0.01432,0.0,0.03332,0.0,0.08804,0.00068,0.00168,0.02052,0.00832,0.0
NN-5,0.015516363636363635,0.0,0.0158,0.0,0.03384,0.0,0.08908,0.0006,0.0018,0.02084,0.00872,0.0
NN-6,0.01668,0.0,0.02116,0.0,0.03492,4e-05,0.09208,0.00088,0.00236,0.02176,0.01028,0.0
NN-7,0.015469090909090912,0.0,0.0146,0.0,0.03376,0.0,0.08892,0.00068,0.00188,0.02112,0.0092,0.0
NN-8,0.015734545454545456,0.0,0.0156,0.0,0.03416,0.0,0.08984,0.00068,0.002,0.0214,0.0094,0.0
NN-9,0.01656727272727273,0.0,0.02,0.0,0.03496,0.0,0.09152,0.00088,0.0022,0.02204,0.01064,0.0
NN-10,0.015029090909090909,0.0,0.01084,0.0,0.03356,0.0,0.08832,0.00068,0.00204,0.02076,0.00912,0.0
NN-11,0.016367272727272727,0.0,0.01868,0.0,0.0346,0.0,0.09164,0.00088,0.00224,0.02172,0.01028,0.0
NN-12,0.015145454545454547,0.0,0.01256,0.0,0.03368,0.0,0.08836,0.00048,0.00184,0.02084,0.00884,0.0
NN-13,0.015927272727272727,0.0,0.01864,0.0,0.03388,0.0,0.08972,0.0008,0.00176,0.02096,0.00944,0.0
NN-14,0.01542181818181818,0.0,0.01384,0.0,0.03388,0.0,0.0892,0.00064,0.00196,0.02112,0.009,0.0
NN-15,0.016083636363636366,0.0,0.01848,0.0,0.03416,4e-05,0.09036,0.00076,0.00212,0.0212,0.0098,0.0
NN-16,0.014898181818181817,0.0,0.01164,0.0,0.03336,0.0,0.08744,0.0006,0.00172,0.02056,0.00856,0.0
NN-17,0.016334545454545456,0.0,0.01756,0.0,0.03496,0.0,0.0914,0.00084,0.00228,0.02192,0.01072,0.0
NN-18,0.01594181818181818,0.0,0.0158,0.0,0.03452,0.0,0.09016,0.00096,0.00208,0.02172,0.01012,0.0
NN-19,0.015621818181818181,0.0,0.01384,0.0,0.0344,0.0,0.08964,0.00072,0.00204,0.0214,0.0098,0.0
Random Choice,0.2778509090909091,0.03944,0.87168,0.0026,0.35028,0.18428,0.4806,0.06676,0.18964,0.2522,0.49596,0.12292
Borda ranking,0.02041090909090909,0.0,0.11736,0.0,0.02884,0.00712,0.05096,8e-05,0.00012,0.01712,0.00292,0.0
Plurality ranking,0.10995272727272729,0.00336,0.62156,0.0,0.06696,0.09704,0.01456,0.0,0.08696,0.0,0.261,0.05804
STV,0.06352727272727272,0.00116,0.45772,0.0,0.01996,0.00684,0.12904,0.00172,0.02572,0.01448,0.04216,0.0
Approval Voting (AV),0.025454545454545452,0.0,0.1474,0.0,0.03236,0.0,0.08072,4e-05,0.00016,0.01932,0.0,0.0
Proportional Approval Voting (PAV),0.035229090909090904,0.0,0.22912,0.0,0.05012,0.00832,0.06496,0.00104,0.001,0.03296,0.0,0.0
Approval Chamberlin-Courant (CC),0.25969090909090914,0.00104,0.8596,0.0026,0.33336,0.18396,0.37436,0.06372,0.17068,0.23432,0.51,0.12296
Lexicographic Chamberlin-Courant (lex-CC),0.07023272727272728,8e-05,0.43892,0.0,0.09984,0.038,0.10432,0.00924,0.0098,0.07236,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2274,0.00012,0.81348,0.00264,0.296,0.18256,0.31768,0.05096,0.1496,0.19888,0.36704,0.12244
Monroe's Approval Rule (Monroe),0.11748727272727275,0.00044,0.6162,0.0,0.128,0.02344,0.16248,0.00908,0.024,0.09728,0.23144,0.0
Greedy Monroe,0.061305454545454545,4e-05,0.39184,0.0,0.07576,0.01876,0.09608,0.00356,0.00884,0.05388,0.0256,0.0
Minimax Approval Voting (MAV),0.17548363636363634,0.00108,0.72532,0.0,0.19724,0.05376,0.28672,0.02216,0.12776,0.15176,0.36452,0.0
