Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02609454545454545,0.0004,0.01856,0.0,0.09644,0.0,0.1024,0.00032,0.0006,0.06152,0.0068,0.0
NN-1,0.026174545454545454,0.00028,0.01868,0.0,0.097,0.0,0.10284,0.0002,0.00072,0.06176,0.00644,0.0
NN-2,0.02587636363636363,0.00012,0.01668,0.0,0.09624,0.0,0.10276,0.00032,0.0006,0.06156,0.00636,0.0
NN-3,0.026930909090909092,0.00044,0.02096,0.0,0.09816,0.0,0.10504,0.00036,0.001,0.06268,0.0076,0.0
NN-4,0.027839999999999997,0.0008,0.02524,0.0,0.09956,0.0,0.1068,0.00036,0.00124,0.06376,0.00848,0.0
NN-5,0.025832727272727275,0.0002,0.01496,0.0,0.097,0.0,0.103,0.00032,0.00064,0.0618,0.00624,0.0
NN-6,0.025614545454545456,0.0004,0.01656,0.0,0.09608,0.0,0.10136,0.00028,0.00044,0.06092,0.00572,0.0
NN-7,0.026047272727272728,0.00032,0.01848,0.0,0.09644,0.0,0.1026,0.00032,0.00044,0.06168,0.00624,0.0
NN-8,0.025865454545454546,0.00032,0.01648,0.0,0.09644,0.0,0.1024,0.00028,0.00068,0.06132,0.0066,0.0
NN-9,0.02750181818181818,0.00064,0.02432,0.0,0.09888,0.0,0.10572,0.00036,0.00088,0.06344,0.00828,0.0
NN-10,0.026283636363636363,0.00036,0.01848,0.0,0.09716,0.0,0.10368,0.00036,0.00076,0.06144,0.00688,0.0
NN-11,0.026025454545454543,0.00024,0.01928,0.0,0.09624,0.0,0.10224,0.00028,0.00052,0.0612,0.00628,0.0
NN-12,0.025356363636363635,0.0002,0.01516,0.0,0.0952,0.0,0.10116,0.00028,0.00048,0.06036,0.00608,0.0
NN-13,0.026152727272727272,0.00032,0.01728,0.0,0.09732,0.0,0.10324,0.00028,0.00064,0.06184,0.00676,0.0
NN-14,0.025781818181818184,0.00024,0.01612,0.0,0.09636,0.0,0.1026,0.00024,0.00044,0.06148,0.00612,0.0
NN-15,0.02672727272727273,0.00044,0.01848,0.0,0.09844,0.0,0.10484,0.00036,0.00088,0.063,0.00756,0.0
NN-16,0.026,0.00052,0.01588,0.0,0.09708,0.0,0.1032,0.00024,0.00064,0.06188,0.00656,0.0
NN-17,0.025138181818181823,0.00012,0.01768,0.0,0.09396,0.0,0.09972,0.0002,0.0004,0.05948,0.00496,0.0
NN-18,0.02489818181818182,0.00016,0.01608,0.0,0.09384,0.0,0.09916,0.00016,0.00032,0.0596,0.00456,0.0
NN-19,0.026236363636363634,0.00024,0.01944,0.0,0.09704,0.0,0.1028,0.00032,0.00096,0.06196,0.00584,0.0
Random Choice,0.2907163636363636,0.05092,0.85872,0.0,0.47964,0.17236,0.44704,0.046,0.24476,0.35304,0.4854,0.06
Borda ranking,0.02717090909090909,0.0,0.12176,0.0,0.06616,0.01636,0.05152,0.0,0.00132,0.03868,0.00308,0.0
Plurality ranking,0.12268727272727274,0.0086,0.64496,0.0,0.07604,0.1258,0.0042,0.0,0.14016,0.0,0.29156,0.05824
STV,0.08825454545454546,0.0016,0.50164,0.0,0.11116,0.025,0.18564,0.0014,0.0526,0.07732,0.01444,0.0
Approval Voting (AV),0.045330909090909095,0.0,0.15968,0.0,0.1242,0.0,0.13192,4e-05,0.00036,0.08244,0.0,0.0
Proportional Approval Voting (PAV),0.051396363636363636,0.0,0.21272,0.0,0.13312,0.01096,0.1178,0.00024,0.00064,0.08988,0.0,0.0
Approval Chamberlin-Courant (CC),0.29348,0.05184,0.86108,0.0,0.48608,0.17304,0.45268,0.0454,0.24952,0.35896,0.48908,0.0606
Lexicographic Chamberlin-Courant (lex-CC),0.09726545454545454,0.0,0.452,0.0,0.20744,0.06648,0.16456,0.00688,0.021,0.15156,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.26916,0.01892,0.83876,0.0,0.45832,0.17096,0.41476,0.04,0.23636,0.33212,0.39016,0.0604
Monroe's Approval Rule (Monroe),0.22689818181818183,0.03728,0.75932,0.0,0.38284,0.07896,0.39624,0.0124,0.13976,0.30676,0.38232,0.0
Greedy Monroe,0.08415272727272728,0.00012,0.39276,0.0,0.17512,0.0344,0.15524,0.00172,0.02132,0.12212,0.02288,0.0
Minimax Approval Voting (MAV),0.17769454545454544,0.022,0.6946,0.0,0.29676,0.10216,0.27984,0.01524,0.10916,0.22208,0.2128,0.0
