Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03356363636363637,0.0,0.01632,0.0,0.11904,0.0,0.15808,0.0,8e-05,0.07184,0.00384,0.0
NN-1,0.03337454545454545,0.0,0.01352,0.0,0.11924,0.0,0.15832,0.0,4e-05,0.07236,0.00364,0.0
NN-2,0.033658181818181816,0.0,0.01724,0.0,0.11892,0.0,0.15812,0.0,4e-05,0.072,0.00392,0.0
NN-3,0.03348,0.0,0.01608,0.0,0.11836,0.0,0.15796,0.0,8e-05,0.07176,0.00404,0.0
NN-4,0.033359999999999994,0.0,0.01596,0.0,0.11828,0.0,0.15744,0.0,4e-05,0.0716,0.00364,0.0
NN-5,0.03348363636363637,0.0,0.01448,0.0,0.11932,0.0,0.15808,0.0,0.00016,0.07232,0.00396,0.0
NN-6,0.03391636363636364,0.0,0.01848,0.0,0.11948,0.0,0.1584,0.0,0.00012,0.0724,0.0042,0.0
NN-7,0.033760000000000005,0.0,0.01568,0.0,0.11988,0.0,0.15924,0.0,0.00012,0.07264,0.0038,0.0
NN-8,0.03322181818181818,0.0,0.01452,0.0,0.1184,0.0,0.15736,0.0,0.0,0.0712,0.00396,0.0
NN-9,0.03331636363636364,0.0,0.01572,0.0,0.11824,0.0,0.15736,0.0,4e-05,0.07168,0.00344,0.0
NN-10,0.03310181818181818,0.0,0.01228,0.0,0.11872,0.0,0.1576,0.0,4e-05,0.07196,0.00352,0.0
NN-11,0.033196363636363635,0.0,0.0124,0.0,0.11884,0.0,0.15836,0.0,0.0,0.07204,0.00352,0.0
NN-12,0.03376727272727272,0.0,0.01584,0.0,0.11944,0.0,0.15888,4e-05,0.0,0.07252,0.00472,0.0
NN-13,0.033432727272727274,0.0,0.0156,0.0,0.11892,0.0,0.15776,0.0,8e-05,0.07204,0.00336,0.0
NN-14,0.03348,0.0,0.01664,0.0,0.11828,0.0,0.1578,0.0,4e-05,0.0718,0.00372,0.0
NN-15,0.03352363636363636,0.0,0.0162,0.0,0.11876,0.0,0.15784,4e-05,4e-05,0.07216,0.00372,0.0
NN-16,0.03346545454545455,0.0,0.01388,0.0,0.11924,0.0,0.15868,0.0,8e-05,0.07244,0.0038,0.0
NN-17,0.03348363636363636,0.0,0.01516,0.0,0.11884,0.0,0.15816,0.0,8e-05,0.07196,0.00412,0.0
NN-18,0.03333454545454546,0.0,0.0142,0.0,0.11896,0.0,0.15804,0.0,8e-05,0.07196,0.00344,0.0
NN-19,0.033509090909090905,0.0,0.01532,0.0,0.119,0.0,0.15848,0.0,4e-05,0.07204,0.00372,0.0
Random Choice,0.28422545454545456,0.0246,0.93416,0.0,0.45476,0.02004,0.57116,0.00384,0.15868,0.36148,0.59776,0.0
Borda ranking,0.04106545454545455,0.0,0.16636,0.0,0.1064,0.00324,0.11068,0.0,0.0,0.06296,0.00208,0.0
Plurality ranking,0.11580363636363634,0.00352,0.79868,0.0,0.0006,0.01444,0.0116,0.0,0.0638,0.0,0.3812,0.0
STV,0.10582181818181818,0.00048,0.65328,0.0,0.09372,0.00344,0.28036,4e-05,0.03396,0.06184,0.03692,0.0
Approval Voting (AV),0.05432727272727274,0.0,0.19608,0.0,0.13628,0.0,0.17888,4e-05,0.00012,0.0862,0.0,0.0
Proportional Approval Voting (PAV),0.06537454545454545,0.0,0.29216,0.0,0.16116,0.00432,0.15496,4e-05,0.00016,0.10632,0.0,0.0
Approval Chamberlin-Courant (CC),0.28317818181818183,0.024,0.93332,0.0,0.4542,0.01996,0.57016,0.00396,0.15536,0.36088,0.59312,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.11531636363636365,0.0,0.59976,0.0,0.25088,0.02016,0.20896,0.00076,0.0032,0.18476,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2514945454545454,0.00056,0.91356,0.0,0.42596,0.0198,0.50876,0.003,0.13744,0.33424,0.42312,0.0
Monroe's Approval Rule (Monroe),0.25628727272727275,0.00876,0.91968,0.0,0.4094,0.01808,0.50044,0.003,0.09228,0.32072,0.5468,0.0
Greedy Monroe,0.11185090909090908,0.0,0.54984,0.0,0.23016,0.0142,0.22692,0.00016,0.00768,0.16504,0.03636,0.0
Minimax Approval Voting (MAV),0.2559090909090909,8e-05,0.92512,0.0,0.42716,0.02056,0.45456,0.00364,0.10816,0.33456,0.54116,0.0
