Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.023963636363636357,0.0,0.00044,0.0,0.10952,0.0,0.0768,0.0,0.0,0.0768,4e-05,0.0
NN-1,0.023949090909090906,0.0,0.00032,0.0,0.10948,0.0,0.0768,0.0,0.0,0.0768,4e-05,0.0
NN-2,0.023938181818181817,0.0,0.00032,0.0,0.10948,0.0,0.07676,0.0,0.0,0.07676,0.0,0.0
NN-3,0.023949090909090906,0.0,0.00044,0.0,0.1094,0.0,0.0768,0.0,0.0,0.0768,0.0,0.0
NN-4,0.023927272727272728,0.0,0.0002,0.0,0.10948,0.0,0.07676,0.0,0.0,0.07676,0.0,0.0
NN-5,0.024065454545454546,0.0,0.00056,0.0,0.1098,0.0,0.07716,0.0,0.0,0.07716,4e-05,0.0
NN-6,0.02402545454545454,0.0,0.00048,0.0,0.10976,0.0,0.077,0.0,0.0,0.077,4e-05,0.0
NN-7,0.023934545454545455,0.0,0.0004,0.0,0.10944,0.0,0.07672,0.0,0.0,0.07672,0.0,0.0
NN-8,0.02395272727272728,0.0,0.00016,0.0,0.10956,0.0,0.07684,0.0,0.0,0.07684,8e-05,0.0
NN-9,0.024018181818181817,0.0,0.00036,0.0,0.1098,0.0,0.077,0.0,0.0,0.077,4e-05,0.0
NN-10,0.023894545454545457,0.0,0.00048,0.0,0.10924,0.0,0.07656,0.0,0.0,0.07656,0.0,0.0
NN-11,0.024014545454545455,0.0,0.0006,0.0,0.10964,0.0,0.07692,0.0,0.0,0.07692,8e-05,0.0
NN-12,0.024003636363636362,0.0,0.00048,0.0,0.10968,0.0,0.07692,0.0,0.0,0.07692,4e-05,0.0
NN-13,0.024065454545454546,0.0,0.0002,0.0,0.11,0.0,0.07724,0.0,0.0,0.07724,4e-05,0.0
NN-14,0.02408,0.0,0.00044,0.0,0.11,0.0,0.0772,0.0,0.0,0.0772,4e-05,0.0
NN-15,0.02390909090909091,0.0,0.00032,0.0,0.10936,0.0,0.0766,0.0,0.0,0.0766,0.00012,0.0
NN-16,0.023963636363636364,0.0,0.0006,0.0,0.10944,0.0,0.07676,0.0,0.0,0.07676,4e-05,0.0
NN-17,0.024058181818181815,4e-05,0.00032,0.0,0.10988,0.0,0.0772,0.0,0.0,0.0772,0.0,0.0
NN-18,0.023960000000000002,0.0,0.0002,0.0,0.10956,0.0,0.07688,0.0,0.0,0.07688,4e-05,0.0
NN-19,0.023927272727272728,0.0,8e-05,0.0,0.10952,0.0,0.0768,0.0,0.0,0.0768,0.0,0.0
Random Choice,0.24394181818181818,0.17708,0.77188,4e-05,0.36272,0.23636,0.29604,0.01096,0.23636,0.29604,0.29588,0.0
Borda ranking,0.026676363636363633,0.0,0.13736,0.0,0.04872,0.02444,0.02924,0.0,0.02444,0.02924,0.0,0.0
Plurality ranking,0.10556727272727275,0.03988,0.56332,0.0,0.00304,0.17324,0.0,0.0,0.17324,0.0,0.20852,0.0
STV,0.1101418181818182,0.0154,0.46644,0.0,0.19532,0.11044,0.15256,0.0006,0.11044,0.15256,0.0078,0.0
Approval Voting (AV),0.0592909090909091,0.0022,0.17044,4e-05,0.18868,0.0,0.14524,0.00036,0.0,0.14524,0.0,0.0
Proportional Approval Voting (PAV),0.0592909090909091,0.0022,0.17044,4e-05,0.18868,0.0,0.14524,0.00036,0.0,0.14524,0.0,0.0
Approval Chamberlin-Courant (CC),0.24660727272727276,0.18108,0.77492,0.0,0.36492,0.241,0.29936,0.01008,0.241,0.29936,0.30096,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0592909090909091,0.0022,0.17044,4e-05,0.18868,0.0,0.14524,0.00036,0.0,0.14524,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2294727272727273,0.13772,0.74628,4e-05,0.3602,0.23304,0.29884,0.01148,0.23304,0.29884,0.20472,0.0
Monroe's Approval Rule (Monroe),0.24583636363636366,0.18068,0.77332,0.0,0.364,0.2394,0.29856,0.00996,0.2394,0.29856,0.30032,0.0
Greedy Monroe,0.09558545454545456,0.00744,0.34448,0.0,0.2266,0.05488,0.18072,0.00172,0.05488,0.18072,0.0,0.0
Minimax Approval Voting (MAV),0.24660727272727276,0.18108,0.77492,0.0,0.36492,0.241,0.29936,0.01008,0.241,0.29936,0.30096,0.0
