,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.47902639999999996,0.08324239999999998,0.315808,0.255792,0.08452720000000004,0.1303648,0.46302640000000006,0.27688640000000003,0.419544,0.3693768,0.2098144,0.33316559999999995
Random Choice,0.47902639999999996,0.0,0.480624,0.481696,0.480784,0.478976,0.479472,0.480064,0.478176,0.4788,0.47896,0.47936,0.477936
Borda ranking,0.08324239999999998,0.480624,0.0,0.295744,0.256064,0.104048,0.104704,0.48296,0.246704,0.39728,0.39104,0.188112,0.320992
Plurality ranking,0.315808,0.481696,0.295744,0.0,0.314928,0.330592,0.33688,0.498624,0.391152,0.439024,0.43432,0.366608,0.426304
STV,0.255792,0.480784,0.256064,0.314928,0.0,0.255024,0.274528,0.480784,0.355824,0.417568,0.396752,0.31456,0.391104
Approval Voting (AV),0.08452720000000004,0.478976,0.104048,0.330592,0.255024,0.0,0.09536,0.471152,0.270928,0.409712,0.3736,0.193248,0.338976
Proportional Approval Voting (PAV),0.1303648,0.479472,0.104704,0.33688,0.274528,0.09536,0.0,0.474976,0.192336,0.403216,0.385808,0.15552,0.290512
Approval Chamberlin-Courant (CC),0.46302640000000006,0.480064,0.48296,0.498624,0.480784,0.471152,0.474976,0.0,0.467184,0.787104,0.13528,0.502016,0.319136
Lexicographic Chamberlin-Courant (lex-CC),0.27688640000000003,0.478176,0.246704,0.391152,0.355824,0.270928,0.192336,0.467184,0.0,0.40432,0.410288,0.21496,0.16008
Sequential Approval Chamberlin-Courant (seq-CC),0.419544,0.4788,0.39728,0.439024,0.417568,0.409712,0.403216,0.787104,0.40432,0.0,0.6908,0.375776,0.525168
Monroe's Approval Rule (Monroe),0.3693768,0.47896,0.39104,0.43432,0.396752,0.3736,0.385808,0.13528,0.410288,0.6908,0.0,0.424992,0.304352
Greedy Monroe,0.2098144,0.47936,0.188112,0.366608,0.31456,0.193248,0.15552,0.502016,0.21496,0.375776,0.424992,0.0,0.310176
Minimax Approval Voting (MAV),0.33316559999999995,0.477936,0.320992,0.426304,0.391104,0.338976,0.290512,0.319136,0.16008,0.525168,0.304352,0.310176,0.0
