Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03473538461538461,8e-05,0.02436,4e-05,0.12236,4e-05,0.0,0.0,0.1764,0.0002,0.0002,0.1212,0.00668,0.0
NN-1,0.034839999999999996,4e-05,0.02656,4e-05,0.12216,4e-05,0.0,0.0,0.17652,0.00016,0.00028,0.121,0.00612,0.0
NN-2,0.03628615384615384,0.00032,0.0304,0.0,0.12588,0.0,0.0,0.0,0.18096,0.00024,0.00052,0.12476,0.00864,0.0
NN-3,0.03487384615384616,0.00012,0.0236,4e-05,0.12328,4e-05,4e-05,0.0,0.17728,0.00012,0.0002,0.12212,0.00652,0.0
NN-4,0.036015384615384616,8e-05,0.02576,8e-05,0.12648,8e-05,4e-05,0.0,0.18136,0.00028,0.0004,0.12544,0.0082,0.0
NN-5,0.03541846153846154,0.00012,0.02588,4e-05,0.12472,4e-05,0.0,0.0,0.17876,0.00028,0.00032,0.12364,0.00664,0.0
NN-6,0.03508615384615384,0.00028,0.02484,4e-05,0.12328,4e-05,0.0,0.0,0.17764,0.00024,0.00032,0.1222,0.00724,0.0
NN-7,0.03461538461538462,8e-05,0.02264,0.0,0.12252,0.0,0.0,0.0,0.1766,0.00012,0.0002,0.12156,0.00628,0.0
NN-8,0.03736307692307693,0.00032,0.03528,0.0002,0.12784,0.00016,0.00012,0.0,0.18376,0.00036,0.001,0.1266,0.01,8e-05
NN-9,0.036566153846153845,0.00028,0.03116,8e-05,0.12688,8e-05,0.0,0.0,0.18192,0.00032,0.00044,0.12572,0.00848,0.0
NN-10,0.03528307692307693,8e-05,0.02552,4e-05,0.12404,4e-05,4e-05,0.0,0.17824,0.00028,0.0004,0.12304,0.00696,0.0
NN-11,0.035421538461538456,0.00012,0.02724,4e-05,0.12396,4e-05,0.0,0.0,0.17872,0.0002,0.0004,0.12292,0.00684,0.0
NN-12,0.036556923076923084,0.00012,0.03196,4e-05,0.12664,0.0,0.0,0.0,0.18208,0.00024,0.00064,0.12548,0.00804,0.0
NN-13,0.035310769230769236,4e-05,0.02736,4e-05,0.12368,4e-05,0.0,0.0,0.17792,0.00024,0.00036,0.1226,0.00676,0.0
NN-14,0.03503692307692308,8e-05,0.02412,4e-05,0.12412,4e-05,0.0,0.0,0.1776,0.00016,0.00028,0.12296,0.00608,0.0
NN-15,0.03514461538461539,4e-05,0.0268,4e-05,0.12292,4e-05,4e-05,0.0,0.17752,0.00012,0.00056,0.12196,0.00684,0.0
NN-16,0.03451692307692308,0.00012,0.02104,4e-05,0.12252,4e-05,0.0,0.0,0.17672,0.00024,0.0002,0.12152,0.00628,0.0
NN-17,0.03506461538461538,0.00016,0.02564,4e-05,0.12324,4e-05,0.0,0.0,0.177,0.0002,0.00024,0.12216,0.00712,0.0
NN-18,0.035243076923076926,0.00012,0.02668,0.0,0.12348,0.0,0.0,0.0,0.178,0.00016,0.00044,0.12244,0.00684,0.0
NN-19,0.03590769230769231,0.00016,0.02652,8e-05,0.12568,4e-05,0.0,0.0,0.1808,0.00036,0.00064,0.1246,0.00792,0.0
