Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.032072727272727274,0.0,0.00104,0.0,0.1548,0.0,0.09836,0.0,0.0,0.09836,0.00024,0.0
NN-1,0.03206545454545455,0.0,0.00072,0.0,0.155,0.0,0.09844,0.0,0.0,0.09844,0.00012,0.0
NN-2,0.032,0.0,0.00164,0.0,0.1544,0.0,0.09788,0.0,0.0,0.09788,0.0002,0.0
NN-3,0.032080000000000004,0.0,0.00124,0.0,0.15476,0.0,0.09824,0.0,0.0,0.09824,0.0004,0.0
NN-4,0.03208727272727273,0.00012,0.00112,0.0,0.15432,0.0,0.09812,0.0,0.0,0.09812,0.00116,0.0
NN-5,0.03228727272727273,0.00012,0.00232,0.0,0.15504,0.0,0.0986,0.0,0.0,0.0986,0.00048,0.0
NN-6,0.03206545454545454,0.0,0.00092,0.0,0.1548,0.0,0.0984,0.0,0.0,0.0984,0.0002,0.0
NN-7,0.032174545454545456,4e-05,0.00124,0.0,0.15484,0.0,0.09856,0.0,0.0,0.09856,0.00068,0.0
NN-8,0.03220727272727272,8e-05,0.00124,0.0,0.155,0.0,0.09848,0.0,0.0,0.09848,0.001,0.0
NN-9,0.032087272727272735,0.0,0.001,0.0,0.15492,0.0,0.09848,0.0,0.0,0.09848,8e-05,0.0
NN-10,0.032185454545454545,4e-05,0.00128,0.0,0.15492,0.0,0.09848,0.0,0.0,0.09848,0.00084,0.0
NN-11,0.03193090909090909,0.0,0.00092,0.0,0.15424,0.0,0.098,0.0,0.0,0.098,8e-05,0.0
NN-12,0.03213454545454545,0.0,0.00112,0.0,0.15512,0.0,0.0986,0.0,0.0,0.0986,4e-05,0.0
NN-13,0.03202181818181818,0.0,0.00092,0.0,0.1548,0.0,0.09824,0.0,0.0,0.09824,4e-05,0.0
NN-14,0.03210181818181818,0.00012,0.00124,0.0,0.15448,0.0,0.0982,0.0,0.0,0.0982,0.00088,0.0
NN-15,0.03209818181818181,4e-05,0.00108,0.0,0.15488,0.0,0.09844,0.0,0.0,0.09844,0.0002,0.0
NN-16,0.03211636363636364,0.0,0.00152,0.0,0.1548,0.0,0.09836,0.0,0.0,0.09836,0.00024,0.0
NN-17,0.03205818181818182,0.0,0.00132,0.0,0.15432,0.0,0.09824,0.0,0.0,0.09824,0.00052,0.0
NN-18,0.03204,0.0,0.00128,0.0,0.15476,0.0,0.09812,0.0,0.0,0.09812,0.00016,0.0
NN-19,0.032185454545454545,0.0,0.00108,0.0,0.15508,0.0,0.09876,0.0,0.0,0.09876,0.00036,0.0
Random Choice,0.26074909090909093,0.12344,0.82952,0.0,0.43004,0.19464,0.33168,0.00104,0.19464,0.33168,0.43156,0.0
Borda ranking,0.03134181818181818,0.0,0.14556,0.0,0.08372,0.01216,0.04556,0.0,0.01216,0.04556,4e-05,0.0
Plurality ranking,0.12415272727272728,0.03112,0.67292,0.0,0.0096,0.14444,0.0,0.0,0.14444,0.0,0.36316,0.0
STV,0.12582909090909092,0.00572,0.50612,0.0,0.2744,0.08772,0.20216,0.00012,0.08772,0.20216,0.018,0.0
Approval Voting (AV),0.06478909090909091,0.0002,0.1688,0.0,0.22704,0.0,0.15832,0.0,0.0,0.15832,0.0,0.0
Proportional Approval Voting (PAV),0.06478909090909091,0.0002,0.1688,0.0,0.22704,0.0,0.15832,0.0,0.0,0.15832,0.0,0.0
Approval Chamberlin-Courant (CC),0.26105454545454543,0.12672,0.83028,0.0,0.42916,0.19264,0.33368,0.00116,0.19264,0.33368,0.43164,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06478909090909091,0.0002,0.1688,0.0,0.22704,0.0,0.15832,0.0,0.0,0.15832,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.26109818181818184,0.12264,0.83248,0.0,0.42768,0.19456,0.33476,0.00132,0.19456,0.33476,0.42932,0.0
Monroe's Approval Rule (Monroe),0.2609890909090909,0.12668,0.83016,0.0,0.42904,0.19252,0.3336,0.00116,0.19252,0.3336,0.4316,0.0
Greedy Monroe,0.10778545454545455,0.00244,0.387,0.0,0.28488,0.04632,0.20928,0.00012,0.04632,0.20928,0.0,0.0
Minimax Approval Voting (MAV),0.26105454545454543,0.12672,0.83028,0.0,0.42916,0.19264,0.33368,0.00116,0.19264,0.33368,0.43164,0.0
