Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-1,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-2,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-3,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-4,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-5,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-6,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-7,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-8,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-9,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-10,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-11,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-12,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-13,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-14,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-15,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-16,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-17,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-18,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
NN-19,3.6363636363636366e-06,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
Random Choice,0.2148,0.04516,0.94504,0.0,0.00304,0.003,0.60848,0.00112,0.25012,0.00304,0.5038,0.0
Borda ranking,0.006054545454545455,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.027429090909090906,0.0,0.29952,0.0,0.0,0.00012,0.00092,0.0,0.0,0.0,0.00116,0.0
STV,0.02390181818181818,0.0,0.26104,0.0,0.0,0.00016,0.0016,0.0,0.0,0.0,0.00012,0.0
Approval Voting (AV),0.003036363636363636,0.0,0.03312,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.026036363636363635,0.0,0.2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.09245818181818179,0.0,0.99996,0.0,0.00412,0.00312,0.00412,0.0016,0.0,0.00412,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09245818181818179,0.0,0.99996,0.0,0.00412,0.00312,0.00412,0.0016,0.0,0.00412,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.09337818181818182,0.0,0.95724,0.0,0.0,0.00304,0.00044,0.0,0.0,0.0,0.06644,0.0
Monroe's Approval Rule (Monroe),0.08663272727272728,0.0,0.93892,0.0,0.00388,0.00088,0.00388,0.00148,0.0,0.00388,4e-05,0.0
Greedy Monroe,0.04108727272727272,0.0,0.4492,0.0,0.0,0.00048,0.00052,0.0,0.0,0.0,0.00176,0.0
Minimax Approval Voting (MAV),0.2097418181818182,0.04588,0.94928,0.0,0.00332,0.00304,0.58516,0.0012,0.2422,0.00332,0.47376,0.0
