Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.02832000000000001,0.0,0.00052,0.0,0.10404,0.0,0.10344,0.0,0.0,0.10344,8e-05,0.0
NN-1,0.02825090909090909,0.0,0.00076,0.0,0.10372,0.0,0.10312,0.0,0.0,0.10312,4e-05,0.0
NN-2,0.02832,0.0,0.00084,0.0,0.10388,0.0,0.10328,0.0,0.0,0.10328,0.00024,0.0
NN-3,0.02829090909090909,8e-05,0.00068,0.0,0.10372,0.0,0.10316,0.0,0.0,0.10316,0.0004,0.0
NN-4,0.02834909090909091,0.0,0.00128,0.0,0.10388,0.0,0.10328,0.0,0.0,0.10328,0.00012,0.0
NN-5,0.028363636363636365,4e-05,0.0008,0.0,0.104,0.0,0.10344,0.0,0.0,0.10344,0.00028,0.0
NN-6,0.028221818181818185,4e-05,0.00036,0.0,0.10372,0.0,0.10312,0.0,0.0,0.10312,8e-05,0.0
NN-7,0.02840727272727273,8e-05,0.00088,0.0,0.10416,0.0,0.10356,0.0,0.0,0.10356,0.00024,0.0
NN-8,0.02838909090909091,8e-05,0.00084,0.0,0.10412,0.0,0.10352,0.0,0.0,0.10352,0.0002,0.0
NN-9,0.028330909090909087,0.0,0.00092,0.0,0.10392,0.0,0.10332,0.0,0.0,0.10332,0.00016,0.0
NN-10,0.028261818181818187,0.0,0.00068,0.0,0.10376,0.0,0.10316,0.0,0.0,0.10316,0.00012,0.0
NN-11,0.028301818181818185,0.0,0.00044,0.0,0.104,0.0,0.1034,0.0,0.0,0.1034,8e-05,0.0
NN-12,0.02830181818181818,0.0,0.00084,0.0,0.10388,0.0,0.10328,0.0,0.0,0.10328,4e-05,0.0
NN-13,0.02830909090909091,0.0,0.00052,0.0,0.104,0.0,0.1034,0.0,0.0,0.1034,8e-05,0.0
NN-14,0.02829818181818182,0.0,0.001,0.0,0.10376,0.0,0.10316,0.0,0.0,0.10316,0.0002,0.0
NN-15,0.028283636363636358,0.0,0.0004,0.0,0.10396,0.0,0.10336,0.0,0.0,0.10336,4e-05,0.0
NN-16,0.028258181818181814,0.0,0.00072,0.0,0.10376,0.0,0.10316,0.0,0.0,0.10316,4e-05,0.0
NN-17,0.028254545454545452,0.0,0.0004,0.0,0.1038,0.0,0.1032,0.0,0.0,0.1032,0.0002,0.0
NN-18,0.028352727272727276,4e-05,0.00088,0.0,0.10392,0.0,0.1034,0.0,0.0,0.1034,0.00024,0.0
NN-19,0.028232727272727274,0.0,0.00068,0.0,0.10368,0.0,0.10308,0.0,0.0,0.10308,4e-05,0.0
Random Choice,0.3101054545454546,0.14632,0.80808,0.0,0.37396,0.73224,0.361,0.00408,0.25088,0.361,0.3736,0.0
Borda ranking,0.03690181818181818,0.0,0.13092,0.0,0.048,0.1136,0.04768,0.0,0.018,0.04768,4e-05,0.0
Plurality ranking,0.15072,0.0314,0.60792,0.0,0.00472,0.54812,0.0,0.0,0.17728,0.0,0.28848,0.0
Approval Voting (AV),0.07084,0.00068,0.15028,0.0,0.16876,0.1274,0.16604,4e-05,0.0,0.16604,0.0,0.0
Proportional Approval Voting (PAV),0.07084,0.00068,0.15028,0.0,0.16876,0.1274,0.16604,4e-05,0.0,0.16604,0.0,0.0
Approval Chamberlin-Courant (CC),0.31293818181818184,0.15004,0.81068,0.0,0.37936,0.73356,0.3654,0.00384,0.251,0.3654,0.38304,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07084,0.00068,0.15028,0.0,0.16876,0.1274,0.16604,4e-05,0.0,0.16604,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3064218181818182,0.13904,0.80524,0.0,0.37168,0.72764,0.35944,0.00356,0.24684,0.35944,0.35776,0.0
Monroe's Approval Rule (Monroe),0.3123854545454546,0.14984,0.80952,0.0,0.37876,0.7324,0.36492,0.00376,0.24984,0.36492,0.38228,0.0
Greedy Monroe,0.12423636363636362,0.00332,0.3466,0.0,0.2178,0.3166,0.21396,0.00048,0.05388,0.21396,0.0,0.0
Minimax Approval Voting (MAV),0.31293818181818184,0.15004,0.81068,0.0,0.37936,0.73356,0.3654,0.00384,0.251,0.3654,0.38304,0.0
