Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0036545454545454546,0.00024,0.00132,0.0,0.02056,0.0,0.00904,0.0,0.0,0.00904,0.0,0.0
NN-1,0.004007272727272728,0.00084,0.0012,0.0,0.02176,0.0,0.01012,0.0,0.0,0.01012,4e-05,0.0
NN-2,0.0035163636363636365,4e-05,0.00124,0.0,0.02008,0.0,0.00864,0.0,0.0,0.00864,4e-05,0.0
NN-3,0.0038254545454545455,0.0006,0.00184,0.0,0.0208,0.0,0.0094,0.0,0.0,0.0094,4e-05,0.0
NN-4,0.0035272727272727274,8e-05,0.00108,0.0,0.02012,0.0,0.00876,0.0,0.0,0.00876,0.0,0.0
NN-5,0.0033963636363636366,0.00012,0.00072,0.0,0.0198,0.0,0.00836,0.0,0.0,0.00836,0.0,0.0
NN-6,0.0033163636363636364,8e-05,0.00104,0.0,0.01936,0.0,0.008,0.0,0.0,0.008,0.0,0.0
NN-7,0.00364,0.00032,0.00168,0.0,0.02036,0.0,0.00884,0.0,0.0,0.00884,0.0,0.0
NN-8,0.0038000000000000004,0.0004,0.0014,0.0,0.02112,0.0,0.00944,0.0,0.0,0.00944,0.0,0.0
NN-9,0.0036945454545454543,0.00024,0.0012,0.0,0.0208,0.0,0.0092,0.0,0.0,0.0092,0.0,0.0
NN-10,0.003410909090909091,0.00012,0.00112,0.0,0.01964,0.0,0.00832,0.0,0.0,0.00832,0.0,0.0
NN-11,0.0034945454545454546,0.00028,0.0012,0.0,0.01968,0.0,0.00864,0.0,0.0,0.00864,0.0,0.0
NN-12,0.003578181818181818,8e-05,0.00172,0.0,0.02012,0.0,0.00872,0.0,0.0,0.00872,0.0,0.0
NN-13,0.0033927272727272725,0.00016,0.00128,0.0,0.01948,0.0,0.0082,0.0,0.0,0.0082,0.0,0.0
NN-14,0.0037963636363636363,0.0006,0.00196,0.0,0.02068,0.0,0.00924,0.0,0.0,0.00924,4e-05,0.0
NN-15,0.003890909090909091,0.00044,0.0014,0.0,0.02136,0.0,0.0098,0.0,0.0,0.0098,0.0,0.0
NN-16,0.0038072727272727273,0.00012,0.00208,0.0,0.02092,0.0,0.00936,0.0,0.0,0.00936,4e-05,0.0
NN-17,0.003687272727272727,0.00032,0.00124,0.0,0.02044,0.0,0.00928,0.0,0.0,0.00928,0.0,0.0
NN-18,0.003509090909090909,4e-05,0.00204,0.0,0.0198,0.0,0.00836,0.0,0.0,0.00836,0.0,0.0
NN-19,0.0038545454545454547,0.0004,0.00124,0.0,0.02128,0.0,0.00972,0.0,0.0,0.00972,4e-05,0.0
Random Choice,0.26831636363636363,0.12804,0.83016,0.0,0.44316,0.34928,0.2844,0.059,0.34928,0.2844,0.2146,0.00916
Borda ranking,0.006127272727272726,0.0,0.04736,0.0,0.01156,0.0,0.00424,0.0,0.0,0.00424,0.0,0.0
Plurality ranking,0.11198545454545455,0.00036,0.53408,0.0,0.08084,0.26732,0.0,0.0,0.26732,0.0,0.073,0.00892
STV,0.07379272727272726,0.0118,0.43196,0.0,0.08628,0.08284,0.0578,0.0,0.08284,0.0578,0.0004,0.0
Approval Voting (AV),0.018876363636363636,0.00048,0.11552,0.0,0.0426,0.0,0.02452,0.0,0.0,0.02452,0.0,0.0
Proportional Approval Voting (PAV),0.018876363636363636,0.00048,0.11552,0.0,0.0426,0.0,0.02452,0.0,0.0,0.02452,0.0,0.0
Approval Chamberlin-Courant (CC),0.26602545454545456,0.13072,0.82644,0.0,0.43416,0.34788,0.27836,0.05912,0.34788,0.27836,0.21412,0.00924
Lexicographic Chamberlin-Courant (lex-CC),0.018876363636363636,0.00048,0.11552,0.0,0.0426,0.0,0.02452,0.0,0.0,0.02452,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2548436363636364,0.1008,0.82148,0.0,0.41212,0.35256,0.25164,0.05612,0.35256,0.25164,0.19504,0.00932
Monroe's Approval Rule (Monroe),0.2238327272727273,0.1176,0.73968,0.0,0.36316,0.26112,0.26372,0.046,0.26112,0.26372,0.14604,0.0
Greedy Monroe,0.047203636363636364,0.00412,0.29832,0.0,0.06936,0.02792,0.0458,0.0,0.02792,0.0458,0.0,0.0
Minimax Approval Voting (MAV),0.2603745454545454,0.12904,0.8172,0.0,0.42492,0.33864,0.27668,0.05744,0.33864,0.27668,0.20488,0.0
