Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.004236363636363636,0.0,0.00012,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
NN-1,0.004247272727272728,0.0,0.0002,0.0,0.00956,0.0,0.03272,0.0,0.0,0.00424,0.0,0.0
NN-2,0.004269090909090909,0.0,0.00048,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
NN-3,0.004349090909090909,0.0,0.00128,0.0,0.00956,0.0,0.03276,0.0,0.0,0.00424,0.0,0.0
NN-4,0.004261818181818182,0.0,0.0004,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
NN-5,0.004283636363636364,0.0,0.0006,0.0,0.00956,0.0,0.03272,0.0,0.0,0.00424,0.0,0.0
NN-6,0.004240000000000001,0.0,0.00028,0.0,0.00952,0.0,0.03264,0.0,0.0,0.0042,0.0,0.0
NN-7,0.004225454545454545,0.0,4e-05,0.0,0.00956,0.0,0.03264,0.0,0.0,0.00424,0.0,0.0
NN-8,0.0042436363636363635,0.0,0.00028,0.0,0.00956,0.0,0.0326,0.0,0.0,0.00424,0.0,0.0
NN-9,0.004254545454545454,0.0,0.00028,0.0,0.00956,0.0,0.03272,0.0,0.0,0.00424,0.0,0.0
NN-10,0.004403636363636364,0.001,0.00056,0.0,0.00964,0.0,0.03296,0.0,0.0,0.00428,0.0,0.0
NN-11,0.004247272727272728,0.0,0.0002,0.0,0.00956,0.0,0.03272,0.0,0.0,0.00424,0.0,0.0
NN-12,0.004247272727272728,0.0,0.00028,0.0,0.00956,0.0,0.03264,0.0,0.0,0.00424,0.0,0.0
NN-13,0.004276363636363636,0.0,0.00052,0.0,0.00956,0.0,0.03272,0.0,0.0,0.00424,0.0,0.0
NN-14,0.004265454545454545,0.0,0.00036,0.0,0.00956,0.0,0.03276,0.0,0.0,0.00424,0.0,0.0
NN-15,0.004236363636363636,0.0,0.00012,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
NN-16,0.004247272727272728,0.0,0.0002,0.0,0.00956,0.0,0.03272,0.0,0.0,0.00424,0.0,0.0
NN-17,0.00424,0.0,0.00016,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
NN-18,0.004250909090909091,0.0,0.00028,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
NN-19,0.004261818181818182,0.0,0.0004,0.0,0.00956,0.0,0.03268,0.0,0.0,0.00424,0.0,0.0
Random Choice,0.08986181818181817,0.038,0.67668,0.0,0.06368,0.0,0.18048,0.0,0.0,0.02964,0.0,0.0
Borda ranking,0.010432727272727272,0.0,0.11132,0.0,0.00064,0.0,0.0028,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.03925818181818182,0.00096,0.43076,0.0,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0
STV,0.05078181818181818,0.00212,0.54056,0.0,0.003,0.0,0.01216,0.0,0.0,0.00076,0.0,0.0
Approval Voting (AV),0.03006181818181818,4e-05,0.27688,0.0,0.01376,0.0,0.03556,0.0,0.0,0.00444,0.0,0.0
Proportional Approval Voting (PAV),0.03166909090909091,0.00012,0.2966,0.0,0.01412,0.0,0.03288,0.0,0.0,0.00464,0.0,0.0
Approval Chamberlin-Courant (CC),0.08952,0.04,0.6742,0.0,0.06116,0.0,0.17956,0.0,0.0,0.0298,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0415309090909091,0.00024,0.39328,0.0,0.01872,0.0,0.03764,0.0,0.0,0.00696,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.06640363636363636,0.00316,0.59012,0.0,0.03296,0.0,0.09104,0.0,0.0,0.01316,0.0,0.0
Monroe's Approval Rule (Monroe),0.08951272727272729,0.04,0.67412,0.0,0.06116,0.0,0.17956,0.0,0.0,0.0298,0.0,0.0
Greedy Monroe,0.05239636363636364,0.00116,0.48124,0.0,0.023,0.0,0.06288,0.0,0.0,0.00808,0.0,0.0
Minimax Approval Voting (MAV),0.08952,0.04,0.6742,0.0,0.06116,0.0,0.17956,0.0,0.0,0.0298,0.0,0.0
