Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01578181818181818,0.0,0.00076,0.0,0.07516,0.0,0.0488,0.0,0.0,0.0488,8e-05,0.0
NN-1,0.015832727272727273,0.0,0.00068,0.0,0.07556,0.0,0.04896,0.0,0.0,0.04896,0.0,0.0
NN-2,0.015829090909090907,0.0,0.00088,0.0,0.07532,0.0,0.04892,0.0,0.0,0.04892,8e-05,0.0
NN-3,0.01584,0.0,0.0008,0.0,0.07552,0.0,0.04896,0.0,0.0,0.04896,0.0,0.0
NN-4,0.015818181818181818,0.0,0.00024,0.0,0.0756,0.0,0.04908,0.0,0.0,0.04908,0.0,0.0
NN-5,0.015825454545454545,0.0,0.00032,0.0,0.07552,0.0,0.04912,0.0,0.0,0.04912,0.0,0.0
NN-6,0.015752727272727272,0.0,0.00036,0.0,0.07524,0.0,0.04884,0.0,0.0,0.04884,0.0,0.0
NN-7,0.015898181818181815,0.0,0.00088,0.0,0.07576,0.0,0.04912,0.0,0.0,0.04912,0.0,0.0
NN-8,0.01582909090909091,0.0,0.00024,0.0,0.0756,0.0,0.04912,0.0,0.0,0.04912,4e-05,0.0
NN-9,0.01579272727272727,0.0,0.00012,0.0,0.07552,0.0,0.04904,0.0,0.0,0.04904,0.0,0.0
NN-10,0.01578181818181818,0.0,0.00096,0.0,0.07516,0.0,0.04872,0.0,0.0,0.04872,4e-05,0.0
NN-11,0.015818181818181818,0.0,0.00064,0.0,0.07544,0.0,0.04896,0.0,0.0,0.04896,0.0,0.0
NN-12,0.01585818181818182,0.0,0.00104,0.0,0.07548,0.0,0.04896,0.0,0.0,0.04896,0.0,0.0
NN-13,0.015763636363636365,8e-05,0.0002,0.0,0.07528,0.0,0.0488,0.0,0.0,0.0488,0.00024,0.0
NN-14,0.015785454545454547,0.0,4e-05,0.0,0.07556,0.0,0.049,0.0,0.0,0.049,4e-05,0.0
NN-15,0.015799999999999998,0.0,0.00072,0.0,0.07532,0.0,0.04884,0.0,0.0,0.04884,8e-05,0.0
NN-16,0.015854545454545454,0.0,0.00056,0.0,0.0756,0.0,0.04912,0.0,0.0,0.04912,0.0,0.0
NN-17,0.01580727272727273,0.0,0.00016,0.0,0.07552,0.0,0.04908,0.0,0.0,0.04908,4e-05,0.0
NN-18,0.015803636363636363,0.0,0.00076,0.0,0.0754,0.0,0.04884,0.0,0.0,0.04884,0.0,0.0
NN-19,0.01581090909090909,0.0,0.00048,0.0,0.07552,0.0,0.04896,0.0,0.0,0.04896,0.0,0.0
Random Choice,0.26887636363636364,0.1806,0.78008,4e-05,0.36444,0.34992,0.30132,0.01432,0.34992,0.30132,0.31568,0.0
Borda ranking,0.021916363636363637,0.0,0.11276,0.0,0.03312,0.03004,0.01756,0.0,0.03004,0.01756,0.0,0.0
Plurality ranking,0.10884727272727272,0.02996,0.51904,0.0,0.0036,0.22456,0.0,0.0,0.22456,0.0,0.1956,0.0
Approval Voting (AV),0.037570909090909085,0.00076,0.11536,0.0,0.12104,0.0,0.08796,0.0002,0.0,0.08796,0.0,0.0
Proportional Approval Voting (PAV),0.037570909090909085,0.00076,0.11536,0.0,0.12104,0.0,0.08796,0.0002,0.0,0.08796,0.0,0.0
Approval Chamberlin-Courant (CC),0.27016727272727276,0.18272,0.78224,4e-05,0.36356,0.35252,0.30272,0.01424,0.35252,0.30272,0.31856,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.037570909090909085,0.00076,0.11536,0.0,0.12104,0.0,0.08796,0.0002,0.0,0.08796,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2547963636363637,0.14668,0.76104,0.0,0.35404,0.34524,0.29692,0.01392,0.34524,0.29692,0.24276,0.0
Monroe's Approval Rule (Monroe),0.2669163636363636,0.18112,0.77532,4e-05,0.36016,0.3456,0.29988,0.01368,0.3456,0.29988,0.3148,0.0
Greedy Monroe,0.07602181818181819,0.00568,0.28732,0.0,0.15828,0.07096,0.1208,0.00144,0.07096,0.1208,0.0,0.0
Minimax Approval Voting (MAV),0.27016727272727276,0.18272,0.78224,4e-05,0.36356,0.35252,0.30272,0.01424,0.35252,0.30272,0.31856,0.0
