Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03411272727272727,0.0,0.01412,0.0,0.13568,0.0,0.13348,0.0,0.0,0.08896,0.003,0.0
NN-1,0.03397090909090909,0.0,0.01236,0.0,0.13572,0.0,0.1338,0.0,0.0,0.089,0.0028,0.0
NN-2,0.03413454545454546,0.0,0.01336,0.0,0.13604,0.0,0.13404,0.0,0.0,0.08952,0.00252,0.0
NN-3,0.034538181818181815,0.0,0.0154,0.0,0.13692,0.0,0.13468,0.0,0.0,0.09008,0.00284,0.0
NN-4,0.03407999999999999,0.0,0.01272,0.0,0.13612,0.0,0.13384,0.0,0.0,0.08928,0.00292,0.0
NN-5,0.03418909090909091,0.0,0.01384,0.0,0.13616,0.0,0.13388,0.0,0.0,0.08932,0.00288,0.0
NN-6,0.03430181818181818,0.0,0.01432,0.0,0.1364,0.0,0.13396,0.0,0.0,0.08948,0.00316,0.0
NN-7,0.03422545454545455,0.0,0.01408,0.0,0.13612,0.0,0.13392,0.0,0.0,0.0894,0.00296,0.0
NN-8,0.03418181818181818,0.0,0.0134,0.0,0.13648,0.0,0.13388,0.0,0.0,0.08936,0.00288,0.0
NN-9,0.03412,0.0,0.01312,0.0,0.13624,0.0,0.13368,0.0,0.0,0.08916,0.00312,0.0
NN-10,0.03419636363636364,0.0,0.01376,0.0,0.13612,0.0,0.134,0.0,0.0,0.08932,0.00296,0.0
NN-11,0.03421454545454545,0.0,0.01392,0.0,0.13636,0.0,0.13408,0.0,0.0,0.08928,0.00272,0.0
NN-12,0.034359999999999995,0.0,0.01516,0.0,0.1364,0.0,0.13416,0.0,0.0,0.08948,0.00276,0.0
NN-13,0.034210909090909083,0.0,0.0132,0.0,0.13656,0.0,0.13404,0.0,0.0,0.0894,0.00312,0.0
NN-14,0.033639999999999996,0.0,0.01076,0.0,0.13532,0.0,0.13256,0.0,0.0,0.08836,0.00304,0.0
NN-15,0.03447272727272727,0.0,0.01548,0.0,0.13656,0.0,0.13432,0.0,0.0,0.0896,0.00324,0.0
NN-16,0.03437090909090909,0.0,0.0158,0.0,0.13632,0.0,0.13368,0.0,0.0,0.08916,0.00312,0.0
NN-17,0.03410545454545454,0.0,0.01168,0.0,0.13684,0.0,0.13444,0.0,0.0,0.08976,0.00244,0.0
NN-18,0.033956363636363646,0.0,0.01152,0.0,0.13616,0.0,0.134,0.0,0.0,0.08928,0.00256,0.0
NN-19,0.03395636363636364,0.0,0.01224,0.0,0.13592,0.0,0.1336,0.0,0.0,0.08904,0.00272,0.0
Random Choice,0.3342254545454546,0.05504,0.8978,0.0,0.45472,0.75124,0.46804,0.00708,0.19276,0.37196,0.47784,0.0
Borda ranking,0.04932,0.0,0.16968,0.0,0.0974,0.13512,0.0776,0.0,0.00096,0.05976,0.002,0.0
Plurality ranking,0.16315636363636365,0.01096,0.7342,0.0,0.00156,0.61736,0.00228,0.0,0.10068,0.0,0.32768,0.0
Approval Voting (AV),0.07716727272727274,4e-05,0.20184,0.0,0.1828,0.1522,0.1832,0.00012,0.00044,0.1282,0.0,0.0
Proportional Approval Voting (PAV),0.0910981818181818,0.0,0.28876,0.0,0.19224,0.22252,0.16248,0.00016,0.00028,0.13564,0.0,0.0
Approval Chamberlin-Courant (CC),0.33461454545454544,0.0546,0.89852,0.0,0.45316,0.7522,0.46616,0.00832,0.19436,0.37148,0.48196,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1852654545454545,0.0,0.66948,0.0,0.30424,0.57092,0.23348,0.00336,0.02316,0.23328,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.30356727272727274,0.01484,0.86864,0.0,0.43976,0.72968,0.43528,0.0078,0.176,0.35784,0.3094,0.0
Monroe's Approval Rule (Monroe),0.32380727272727267,0.04932,0.88884,0.0,0.438,0.74384,0.44948,0.00732,0.16152,0.35796,0.4656,0.0
Greedy Monroe,0.14806545454545453,0.00024,0.50112,0.0,0.25492,0.41728,0.22124,0.001,0.019,0.19368,0.02024,0.0
Minimax Approval Voting (MAV),0.2570909090909091,0.028,0.78404,0.0,0.38776,0.66044,0.36368,0.00532,0.088,0.31068,0.20008,0.0
