Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.024861818181818183,0.0,0.0004,0.0,0.11508,0.0,0.07896,0.0,0.0,0.07896,8e-05,0.0
NN-1,0.024836363636363643,0.0,0.00028,0.0,0.115,0.0,0.07892,0.0,0.0,0.07892,8e-05,0.0
NN-2,0.02488,0.0,0.00028,0.0,0.1152,0.0,0.07908,0.0,0.0,0.07908,4e-05,0.0
NN-3,0.024894545454545457,0.0,4e-05,0.0,0.11528,0.0,0.0792,0.0,0.0,0.0792,0.00012,0.0
NN-4,0.024836363636363636,8e-05,0.00036,0.0,0.11496,0.0,0.07884,0.0,0.0,0.07884,0.00012,0.0
NN-5,0.024890909090909095,0.0,4e-05,0.0,0.11528,0.0,0.07924,0.0,0.0,0.07924,0.0,0.0
NN-6,0.024905454545454543,4e-05,8e-05,0.0,0.11524,0.0,0.0792,0.0,0.0,0.0792,0.0002,0.0
NN-7,0.02489090909090909,0.0,0.00012,0.0,0.11516,0.0,0.07912,0.0,0.0,0.07912,0.00028,0.0
NN-8,0.02490181818181818,4e-05,0.00044,0.0,0.11528,0.0,0.07904,0.0,0.0,0.07904,8e-05,0.0
NN-9,0.024829090909090912,0.0,0.0002,0.0,0.115,0.0,0.07892,0.0,0.0,0.07892,8e-05,0.0
NN-10,0.02485090909090909,0.0,0.00012,0.0,0.11516,0.0,0.07904,0.0,0.0,0.07904,0.0,0.0
NN-11,0.024861818181818186,0.0,0.0004,0.0,0.11504,0.0,0.07896,0.0,0.0,0.07896,0.00012,0.0
NN-12,0.024847272727272728,0.0,0.00012,0.0,0.11504,0.0,0.079,0.0,0.0,0.079,0.00016,0.0
NN-13,0.02481818181818182,0.0,0.00024,0.0,0.11496,0.0,0.07888,0.0,0.0,0.07888,4e-05,0.0
NN-14,0.024872727272727272,0.0,0.00032,0.0,0.11512,0.0,0.07908,0.0,0.0,0.07908,0.0,0.0
NN-15,0.02489818181818182,0.0,8e-05,0.0,0.11512,0.0,0.07916,0.0,0.0,0.07916,0.00036,0.0
NN-16,0.024836363636363643,0.0,0.00012,0.0,0.11508,0.0,0.07896,0.0,0.0,0.07896,8e-05,0.0
NN-17,0.02489090909090909,0.0,0.00044,0.0,0.1152,0.0,0.07904,0.0,0.0,0.07904,8e-05,0.0
NN-18,0.02486909090909091,0.0,0.00028,0.0,0.11516,0.0,0.079,0.0,0.0,0.079,0.00012,0.0
NN-19,0.02489818181818182,0.0,0.0004,0.0,0.11508,0.0,0.07908,0.0,0.0,0.07908,0.00024,0.0
Random Choice,0.24398909090909093,0.17704,0.77316,0.0,0.35964,0.23796,0.297,0.01024,0.23796,0.297,0.29388,0.0
Borda ranking,0.027603636363636372,0.0,0.14156,0.0,0.0516,0.0262,0.029,0.0,0.0262,0.029,8e-05,0.0
Plurality ranking,0.10671272727272728,0.04064,0.5692,0.0,0.00324,0.17628,0.0,0.0,0.17628,0.0,0.2082,0.0
Approval Voting (AV),0.060945454545454546,0.0022,0.16844,0.0,0.19736,0.0,0.15096,0.00048,0.0,0.15096,0.0,0.0
Proportional Approval Voting (PAV),0.060945454545454546,0.0022,0.16844,0.0,0.19736,0.0,0.15096,0.00048,0.0,0.15096,0.0,0.0
Approval Chamberlin-Courant (CC),0.2435272727272727,0.17728,0.77084,0.0,0.36048,0.2366,0.298,0.01184,0.2366,0.298,0.28916,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.060945454545454546,0.0022,0.16844,0.0,0.19736,0.0,0.15096,0.00048,0.0,0.15096,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.22888363636363637,0.1332,0.74524,0.0,0.36264,0.2332,0.2974,0.01052,0.2332,0.2974,0.20492,0.0
Monroe's Approval Rule (Monroe),0.24283636363636366,0.177,0.76936,0.0,0.35968,0.23512,0.29748,0.0116,0.23512,0.29748,0.28836,0.0
Greedy Monroe,0.09434181818181818,0.0086,0.33516,0.0,0.22804,0.05296,0.17892,0.0022,0.05296,0.17892,0.0,0.0
Minimax Approval Voting (MAV),0.2435272727272727,0.17728,0.77084,0.0,0.36048,0.2366,0.298,0.01184,0.2366,0.298,0.28916,0.0
