Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,7.636363636363636e-05,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,0.0
NN-1,0.00017454545454545457,0.00084,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.00068,0.0
NN-2,9.090909090909092e-05,8e-05,0.00016,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
NN-3,0.00014909090909090908,0.00056,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.00068,0.0
NN-4,8e-05,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,0.0
NN-5,0.00010181818181818183,0.00024,8e-05,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.00072,0.0
NN-6,6.90909090909091e-05,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072,0.0
NN-7,0.00016727272727272728,0.00084,8e-05,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.00068,0.0
NN-8,8.727272727272727e-05,0.00012,8e-05,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
NN-9,0.00015272727272727272,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.00068,0.0
NN-10,0.00014909090909090908,0.0006,0.00012,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.00068,0.0
NN-11,9.818181818181818e-05,8e-05,0.00024,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
NN-12,9.818181818181818e-05,8e-05,0.00024,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
NN-13,0.00017454545454545454,0.00084,0.00016,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.00068,0.0
NN-14,0.00010181818181818183,0.00024,0.00016,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00068,0.0
NN-15,9.454545454545456e-05,8e-05,0.0002,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
NN-16,0.00013090909090909093,0.00044,0.0002,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.00068,0.0
NN-17,9.454545454545456e-05,8e-05,0.0002,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
NN-18,0.00015272727272727272,0.00064,0.00016,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.00068,0.0
NN-19,9.818181818181818e-05,0.00016,0.00016,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.00072,0.0
Random Choice,0.16535999999999998,0.15124,0.81616,0.0,0.0,0.75168,0.00324,0.02136,0.05912,0.0,0.01616,0.0
Borda ranking,0.021047272727272723,0.0,0.11932,0.0,0.0,0.10596,0.0,0.00516,0.0,0.0,0.00108,0.0
Plurality ranking,0.08367272727272727,0.01292,0.46828,0.0,0.0,0.43528,0.0,0.0,0.00392,0.0,0.0,0.0
Approval Voting (AV),0.08366909090909092,0.01344,0.46784,0.0,0.0,0.43504,0.0,0.0,0.00404,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08366909090909092,0.01344,0.46784,0.0,0.0,0.43504,0.0,0.0,0.00404,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.08366909090909092,0.01344,0.46784,0.0,0.0,0.43504,0.0,0.0,0.00404,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08366909090909092,0.01344,0.46784,0.0,0.0,0.43504,0.0,0.0,0.00404,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.08389818181818182,0.01312,0.46924,0.0,0.0,0.43636,0.0,0.0,0.00416,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.08366909090909092,0.01344,0.46784,0.0,0.0,0.43504,0.0,0.0,0.00404,0.0,0.0,0.0
Greedy Monroe,0.08389818181818182,0.01312,0.46924,0.0,0.0,0.43636,0.0,0.0,0.00416,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.16390181818181818,0.14636,0.811,0.0,0.0,0.74684,0.00336,0.02156,0.05748,0.0,0.01632,0.0
