Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01807272727272727,0.0,0.01292,0.0,0.04888,0.0,0.10156,0.0,4e-05,0.03044,0.00496,0.0
NN-1,0.018138181818181817,0.0,0.0144,0.0,0.04848,0.0,0.10128,0.0,0.00032,0.03,0.00504,0.0
NN-2,0.017898181818181817,0.0,0.01188,0.0,0.04836,0.0,0.1016,0.0,4e-05,0.02992,0.00508,0.0
NN-3,0.0178,0.0,0.01016,0.0,0.04876,0.0,0.10204,0.0,4e-05,0.03016,0.00464,0.0
NN-4,0.018199999999999997,0.0,0.0132,0.0,0.04884,0.0,0.10212,0.0,0.00016,0.03024,0.00564,0.0
NN-5,0.017643636363636365,0.0,0.0114,0.0,0.04804,0.0,0.1002,0.0,0.0,0.02956,0.00488,0.0
NN-6,0.017541818181818183,0.0,0.0086,0.0,0.04808,0.0,0.10124,0.0,0.00032,0.02952,0.0052,0.0
NN-7,0.017745454545454543,0.0,0.01036,0.0,0.04852,0.0,0.1012,0.0,0.0,0.02988,0.00524,0.0
NN-8,0.017683636363636363,0.0,0.01092,0.0,0.04792,0.0,0.1006,0.0,0.0002,0.02964,0.00524,0.0
NN-9,0.018152727272727272,0.0,0.0146,0.0,0.04848,0.0,0.10152,0.0,0.00012,0.02992,0.00504,0.0
NN-10,0.017887272727272727,0.0,0.01116,0.0,0.04888,0.0,0.10128,0.0,8e-05,0.03044,0.00492,0.0
NN-11,0.017934545454545456,0.0,0.012,0.0,0.04852,0.0,0.10152,0.0,0.0,0.03004,0.0052,0.0
NN-12,0.01786181818181818,0.0,0.0118,0.0,0.04848,0.0,0.10136,0.0,8e-05,0.03,0.00476,0.0
NN-13,0.017690909090909094,0.0,0.01,0.0,0.04836,0.0,0.10092,0.0,0.00012,0.02996,0.00524,0.0
NN-14,0.017803636363636365,0.0,0.01024,0.0,0.04864,0.0,0.10104,0.0,0.00028,0.03012,0.00552,0.0
NN-15,0.017916363636363637,0.0,0.01144,0.0,0.04884,0.0,0.1016,0.0,0.0,0.03036,0.00484,0.0
NN-16,0.017894545454545455,0.0,0.01096,0.0,0.0486,0.0,0.1012,0.0,8e-05,0.03004,0.00596,0.0
NN-17,0.017796363636363634,0.0,0.01124,0.0,0.04804,0.0,0.10056,0.0,0.00028,0.0298,0.00584,0.0
NN-18,0.01778909090909091,0.0,0.01036,0.0,0.04868,0.0,0.10144,0.0,0.00012,0.03016,0.00492,0.0
NN-19,0.017901818181818185,0.0,0.01116,0.0,0.0488,0.0,0.10136,0.0,0.0002,0.03012,0.00528,0.0
Random Choice,0.2978872727272728,0.03936,0.90876,0.0,0.2728,0.74652,0.48584,0.01108,0.1426,0.21308,0.45672,0.0
Borda ranking,0.04168363636363637,0.0,0.1708,0.0,0.0518,0.13028,0.07088,4e-05,0.0,0.0322,0.00252,0.0
Plurality ranking,0.15599636363636368,0.00416,0.75312,0.0,0.00012,0.62088,0.01444,0.0,0.05472,0.0,0.26852,0.0
Approval Voting (AV),0.05211272727272728,0.0,0.21572,0.0,0.0538,0.161,0.10932,4e-05,0.00056,0.0328,0.0,0.0
Proportional Approval Voting (PAV),0.07678545454545455,0.0,0.34776,0.0,0.08556,0.26952,0.08288,0.00052,0.00048,0.05792,0.0,0.0
Approval Chamberlin-Courant (CC),0.2837127272727273,0.0022,0.90716,0.0,0.26496,0.74408,0.38444,0.01088,0.12148,0.20624,0.4794,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.14193090909090908,0.0,0.61636,0.0,0.16248,0.51332,0.13652,0.00528,0.00604,0.12124,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2416654545454545,0.00024,0.85432,0.0,0.23676,0.70592,0.32604,0.00832,0.09956,0.18036,0.2468,0.0
Monroe's Approval Rule (Monroe),0.21504727272727273,0.00028,0.80332,0.0,0.19092,0.6586,0.23644,0.00604,0.02468,0.14632,0.29892,0.0
Greedy Monroe,0.12898545454545454,8e-05,0.55656,0.0,0.13228,0.45224,0.13204,0.00176,0.01,0.09424,0.03964,0.0
Minimax Approval Voting (MAV),0.28057454545454547,0.00216,0.90004,0.0,0.26344,0.73788,0.379,0.0108,0.12004,0.20508,0.46788,0.0
