Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.018294545454545456,0.0,0.00952,0.0,0.05128,0.0,0.10588,0.0,4e-05,0.03004,0.00448,0.0
NN-1,0.018392727272727272,0.0,0.01044,0.0,0.05116,0.0,0.10632,0.0,0.0,0.03004,0.00436,0.0
NN-2,0.018363636363636363,0.0,0.0092,0.0,0.05148,0.0,0.10628,0.0,0.0,0.03036,0.00468,0.0
NN-3,0.01836727272727273,0.0,0.0106,0.0,0.05092,0.0,0.10548,0.0,0.00016,0.0298,0.00508,0.0
NN-4,0.01826181818181818,0.0,0.01052,0.0,0.05044,0.0,0.10552,0.0,0.0,0.02964,0.00476,0.0
NN-5,0.018494545454545454,0.0,0.01172,0.0,0.051,0.0,0.10628,0.0,4e-05,0.0298,0.0046,0.0
NN-6,0.01810909090909091,0.0,0.00968,0.0,0.05052,0.0,0.1052,0.0,0.0,0.02932,0.00448,0.0
NN-7,0.01833090909090909,0.0,0.00992,0.0,0.05096,0.0,0.10596,0.0,0.0,0.02988,0.00492,0.0
NN-8,0.0182,0.0,0.00988,0.0,0.05072,0.0,0.10556,0.0,0.00012,0.02944,0.00448,0.0
NN-9,0.018512727272727274,0.0,0.01168,0.0,0.05124,0.0,0.10604,0.0,0.0,0.03012,0.00456,0.0
NN-10,0.018436363636363636,0.0,0.01148,0.0,0.05076,0.0,0.1058,0.0,0.0,0.02996,0.0048,0.0
NN-11,0.018501818181818182,0.0,0.012,0.0,0.05072,0.0,0.10612,0.0,0.0,0.02984,0.00484,0.0
NN-12,0.01857818181818182,0.0,0.01244,0.0,0.05096,0.0,0.10648,0.0,0.0,0.02984,0.00464,0.0
NN-13,0.018625454545454546,0.0,0.01244,0.0,0.05128,0.0,0.10624,0.0,4e-05,0.03012,0.00476,0.0
NN-14,0.01829818181818182,0.0,0.00988,0.0,0.05084,0.0,0.10592,0.0,0.0,0.03012,0.00452,0.0
NN-15,0.01850181818181818,0.0,0.0112,0.0,0.05128,0.0,0.10612,0.0,8e-05,0.03016,0.00468,0.0
NN-16,0.01840727272727273,0.0,0.011,0.0,0.05088,0.0,0.10584,0.0,0.00012,0.02984,0.0048,0.0
NN-17,0.018563636363636365,0.0,0.0116,0.0,0.051,0.0,0.10648,0.0,0.0,0.03004,0.00508,0.0
NN-18,0.01843272727272727,0.0,0.011,0.0,0.05108,0.0,0.10604,0.0,0.0,0.02984,0.0048,0.0
NN-19,0.018556363636363635,0.0,0.0128,0.0,0.05096,0.0,0.106,0.0,0.0,0.03004,0.00432,0.0
Random Choice,0.2336145454545454,0.03924,0.91052,0.0,0.2738,0.02568,0.49108,0.012,0.14284,0.2128,0.4618,0.0
Borda ranking,0.030432727272727274,0.0,0.17316,0.0,0.05196,0.00624,0.0696,0.0,4e-05,0.03164,0.00212,0.0
Plurality ranking,0.10091272727272728,0.00492,0.75252,0.0,4e-05,0.01612,0.01536,0.0,0.05188,0.0,0.2692,0.0
STV,0.08212363636363634,0.00196,0.6028,0.0,0.02904,0.00332,0.18592,0.0002,0.02804,0.01928,0.0328,0.0
Approval Voting (AV),0.03753818181818182,0.0,0.21144,0.0,0.05528,0.0,0.11224,4e-05,0.00068,0.03324,0.0,0.0
Proportional Approval Voting (PAV),0.05419636363636364,0.0,0.35212,0.0,0.08916,0.01076,0.08372,0.00052,0.00048,0.0594,0.0,0.0
Approval Chamberlin-Courant (CC),0.21818545454545452,0.00184,0.90952,0.0,0.2638,0.02668,0.3808,0.01088,0.1194,0.20532,0.4818,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09903636363636364,0.0,0.62144,0.0,0.16652,0.02688,0.13972,0.00568,0.00508,0.12408,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.18049454545454544,4e-05,0.85456,0.0,0.23768,0.02648,0.33136,0.00856,0.10256,0.18068,0.24352,0.0
Monroe's Approval Rule (Monroe),0.1566509090909091,0.00048,0.80308,0.0,0.19252,0.02048,0.23548,0.00628,0.02308,0.14628,0.29548,0.0
Greedy Monroe,0.0905090909090909,0.0,0.56052,0.0,0.13516,0.01928,0.1342,0.00152,0.0094,0.09588,0.03964,0.0
Minimax Approval Voting (MAV),0.21560727272727276,0.0018,0.90256,0.0,0.26276,0.02672,0.37596,0.01088,0.11748,0.20428,0.46924,0.0
