Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0010400000000000001,0.0,0.00048,0.0,0.00024,0.0,0.00568,0.00012,0.00128,0.00024,0.0034,0.0
NN-1,0.0010545454545454547,4e-05,0.00032,0.0,0.00028,0.0,0.00584,0.00012,0.0014,0.00028,0.00332,0.0
NN-2,0.0010945454545454548,4e-05,0.00072,0.0,0.00028,0.0,0.00584,0.00012,0.00132,0.00028,0.00344,0.0
NN-3,0.0010545454545454547,0.0,0.00088,0.0,0.00024,0.0,0.0056,0.00012,0.00132,0.00024,0.0032,0.0
NN-4,0.0010800000000000002,4e-05,0.00084,0.0,0.00028,0.0,0.00568,0.00012,0.00128,0.00028,0.00336,0.0
NN-5,0.0010327272727272728,4e-05,0.00056,0.0,0.00028,0.0,0.00564,0.00012,0.0012,0.00028,0.00324,0.0
NN-6,0.0010254545454545455,4e-05,0.00052,0.0,0.00024,0.0,0.00568,8e-05,0.00124,0.00024,0.00324,0.0
NN-7,0.0010581818181818184,4e-05,0.00036,0.0,0.00032,0.0,0.00584,0.00016,0.00128,0.00032,0.00332,0.0
NN-8,0.001021818181818182,4e-05,0.00068,0.0,0.00024,0.0,0.00556,0.00012,0.00116,0.00024,0.0032,0.0
NN-9,0.0011490909090909093,4e-05,0.00112,0.0,0.00028,0.0,0.00588,0.00012,0.00144,0.00028,0.00348,0.0
NN-10,0.0010690909090909093,0.0,0.00036,0.0,0.00028,0.0,0.006,0.00012,0.00136,0.00028,0.00336,0.0
NN-11,0.0010618181818181818,4e-05,0.00052,0.0,0.00028,0.0,0.0058,0.00012,0.00136,0.00028,0.00328,0.0
NN-12,0.0010290909090909092,0.0,0.00032,0.0,0.00028,0.0,0.00564,0.00012,0.00132,0.00028,0.00336,0.0
NN-13,0.000989090909090909,4e-05,0.00028,0.0,0.00024,0.0,0.00548,0.00012,0.00124,0.00024,0.00324,0.0
NN-14,0.0010290909090909092,4e-05,0.00052,0.0,0.00028,0.0,0.00556,0.00012,0.00124,0.00028,0.00328,0.0
NN-15,0.001072727272727273,0.0,0.00072,0.0,0.00028,0.0,0.00576,0.00012,0.00128,0.00028,0.00336,0.0
NN-16,0.0010836363636363639,4e-05,0.00044,0.0,0.00028,0.0,0.00604,0.00012,0.00136,0.00028,0.00336,0.0
NN-17,0.001050909090909091,0.0,0.0008,0.0,0.00028,0.0,0.00552,0.00012,0.00128,0.00028,0.00328,0.0
NN-18,0.0010254545454545455,4e-05,0.00076,0.0,0.0002,0.0,0.00548,8e-05,0.00128,0.0002,0.00324,0.0
NN-19,0.0009818181818181818,0.0,0.00052,0.0,0.00024,0.0,0.00544,0.00012,0.001,0.00024,0.00324,0.0
Random Choice,0.16234909090909092,0.08108,0.8718,0.0,0.0486,0.05288,0.34324,0.03456,0.14824,0.0486,0.15684,0.0
Borda ranking,0.015225454545454544,0.0,0.14548,0.0,0.0018,0.01208,0.00436,0.00088,0.0,0.0018,0.00108,0.0
Plurality ranking,0.06885454545454545,0.00992,0.62512,0.0,0.0,0.02208,0.00488,0.0,0.03904,0.0,0.05636,0.0
STV,0.04725818181818182,0.003,0.46652,0.0,0.0002,0.00376,0.01824,8e-05,0.0134,0.0002,0.01444,0.0
Approval Voting (AV),0.02365090909090909,0.00028,0.24784,0.0,0.00032,0.0,0.00888,0.00012,0.0024,0.00032,0.0,0.0
Proportional Approval Voting (PAV),0.042101818181818185,0.00036,0.42424,0.0,0.00536,0.01512,0.00624,0.00248,0.00396,0.00536,0.0,0.0
Approval Chamberlin-Courant (CC),0.0891890909090909,0.00044,0.73548,0.0,0.03788,0.05768,0.04316,0.02696,0.0286,0.03788,0.013,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08395636363636362,0.0004,0.70504,0.0,0.03604,0.05692,0.04128,0.02564,0.02216,0.03604,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.08064727272727273,0.0002,0.69616,0.0,0.02096,0.05708,0.0246,0.01404,0.03368,0.02096,0.01944,0.0
Monroe's Approval Rule (Monroe),0.06469818181818182,0.00072,0.56188,0.0,0.02472,0.02988,0.03104,0.01592,0.00736,0.02472,0.01544,0.0
Greedy Monroe,0.05819999999999999,0.0002,0.55708,0.0,0.0092,0.0302,0.01176,0.0052,0.0136,0.0092,0.00376,0.0
Minimax Approval Voting (MAV),0.13532,0.06224,0.82616,0.0,0.0468,0.055,0.25832,0.03372,0.10984,0.0468,0.04964,0.0
