Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.021865454545454546,0.0006,0.00092,4e-05,0.0906,0.0,0.07012,0.0,0.0,0.07012,0.00812,0.0
NN-1,0.021585454545454543,0.0004,0.00068,4e-05,0.08988,0.0,0.06956,0.0,0.0,0.06956,0.00732,0.0
NN-2,0.02144,0.0006,0.00156,4e-05,0.08856,0.0,0.0686,0.0,0.0,0.0686,0.00788,0.0
NN-3,0.022120000000000004,0.0004,0.00136,4e-05,0.09144,0.0,0.0714,0.0,0.0,0.0714,0.00728,0.0
NN-4,0.02182909090909091,0.00048,0.00116,4e-05,0.09056,0.0,0.07016,0.0,0.0,0.07016,0.00756,0.0
NN-5,0.02146181818181818,0.00036,0.001,4e-05,0.0892,0.0,0.0692,0.0,0.0,0.0692,0.00708,0.0
NN-6,0.02094545454545455,0.00028,0.0008,4e-05,0.08704,0.0,0.067,0.0,0.0,0.067,0.00824,0.0
NN-7,0.021770909090909094,0.0008,0.00088,4e-05,0.08976,4e-05,0.06976,4e-05,4e-05,0.06976,0.00836,0.0
NN-8,0.02252,0.0004,0.00092,4e-05,0.0932,0.0,0.07292,0.0,0.0,0.07292,0.00732,0.0
NN-9,0.02173818181818182,0.00076,0.00128,4e-05,0.08972,0.0,0.0694,4e-05,0.0,0.0694,0.00848,0.0
NN-10,0.021694545454545456,0.00052,0.00108,4e-05,0.08992,0.0,0.0698,4e-05,0.0,0.0698,0.00744,0.0
NN-11,0.022189090909090912,0.0006,0.00112,4e-05,0.09164,0.0,0.0712,0.0,0.0,0.0712,0.00828,0.0
NN-12,0.02188363636363637,0.00036,0.0008,4e-05,0.09092,0.0,0.07064,4e-05,0.0,0.07064,0.00728,0.0
NN-13,0.020730909090909095,0.00048,0.00076,4e-05,0.08576,0.0,0.0664,0.0,0.0,0.0664,0.0082,0.0
NN-14,0.021781818181818183,0.00056,0.00152,4e-05,0.09012,0.0,0.06972,0.0,0.0,0.06972,0.00792,0.0
NN-15,0.021141818181818182,0.00064,0.00112,4e-05,0.0878,0.0,0.06756,0.0,0.0,0.06756,0.00784,0.0
NN-16,0.02168,0.00028,0.00092,4e-05,0.0902,0.0,0.07,0.0,0.0,0.07,0.00704,0.0
NN-17,0.02212727272727273,0.00052,0.00088,4e-05,0.09164,0.0,0.0714,0.0,0.0,0.0714,0.00752,0.0
NN-18,0.021970909090909093,0.00028,0.00096,4e-05,0.09112,0.0,0.07096,0.0,0.0,0.07096,0.00736,0.0
NN-19,0.021669090909090905,0.00032,0.00048,4e-05,0.09036,0.0,0.06996,0.0,0.0,0.06996,0.00724,0.0
Random Choice,0.29355636363636367,0.16564,0.7288,8e-05,0.4634,0.44884,0.28748,0.10968,0.44884,0.28748,0.24812,0.04076
Borda ranking,0.030989090909090907,0.0,0.11872,4e-05,0.0402,0.05776,0.02596,0.0,0.05776,0.02596,0.01448,0.0
Plurality ranking,0.1698981818181818,0.005,0.61108,0.0,0.18932,0.41296,0.0,0.0,0.41296,0.0,0.19988,0.03768
Approval Voting (AV),0.046741818181818176,0.00496,0.11072,4e-05,0.15164,0.0,0.12204,0.00272,0.0,0.12204,0.0,0.0
Proportional Approval Voting (PAV),0.046741818181818176,0.00496,0.11072,4e-05,0.15164,0.0,0.12204,0.00272,0.0,0.12204,0.0,0.0
Approval Chamberlin-Courant (CC),0.29770909090909087,0.17264,0.73008,4e-05,0.47068,0.45048,0.29804,0.11488,0.45048,0.29804,0.24808,0.04136
Lexicographic Chamberlin-Courant (lex-CC),0.046741818181818176,0.00496,0.11072,4e-05,0.15164,0.0,0.12204,0.00272,0.0,0.12204,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.27870181818181816,0.149,0.69776,8e-05,0.44804,0.43404,0.2762,0.10696,0.43404,0.2762,0.20204,0.04136
Monroe's Approval Rule (Monroe),0.1942690909090909,0.122,0.5308,4e-05,0.31816,0.2512,0.24068,0.06528,0.2512,0.24068,0.11692,0.0
Greedy Monroe,0.06679272727272728,0.0196,0.19568,4e-05,0.17248,0.03184,0.13628,0.01068,0.03184,0.13628,0.0,0.0
Minimax Approval Voting (MAV),0.27105090909090906,0.16184,0.68872,4e-05,0.42932,0.40912,0.28628,0.10412,0.40912,0.28628,0.20672,0.0
