Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03797090909090909,0.0,0.01492,0.00016,0.1168,0.0,0.14892,0.00156,0.00648,0.09432,0.03452,0.0
NN-1,0.040214545454545454,0.0,0.02228,0.00016,0.12108,0.00016,0.15448,0.00232,0.0074,0.09764,0.03684,0.0
NN-2,0.03838545454545455,0.0,0.01684,0.00016,0.11824,4e-05,0.14996,0.00164,0.00616,0.09516,0.03404,0.0
NN-3,0.03861090909090909,0.0,0.02232,0.00016,0.11676,8e-05,0.14856,0.00136,0.00676,0.09424,0.03448,0.0
NN-4,0.04084363636363637,0.0,0.02836,0.00012,0.12108,0.00024,0.1536,0.00224,0.00752,0.09824,0.03788,0.0
NN-5,0.03802545454545454,0.0,0.01816,0.00016,0.11512,4e-05,0.14788,0.00176,0.00676,0.09256,0.03584,0.0
NN-6,0.038607272727272726,0.0,0.01844,0.00012,0.11796,0.00012,0.15004,0.0016,0.00676,0.09496,0.03468,0.0
NN-7,0.03758181818181818,0.0,0.0168,0.00012,0.11632,8e-05,0.14652,0.00112,0.00552,0.09372,0.0332,0.0
NN-8,0.03750545454545454,0.0,0.01864,0.00016,0.11484,4e-05,0.14592,0.00132,0.00588,0.09224,0.03352,0.0
NN-9,0.038098181818181816,0.0,0.01876,0.00012,0.1164,8e-05,0.14804,0.00124,0.00636,0.09368,0.0344,0.0
NN-10,0.03964363636363637,0.0,0.0228,0.00012,0.1194,0.00016,0.15224,0.0018,0.00712,0.0966,0.03584,0.0
NN-11,0.04025454545454545,0.0,0.02456,0.00016,0.12028,0.00016,0.15348,0.00232,0.00736,0.09712,0.03736,0.0
NN-12,0.04029090909090909,0.0,0.02584,0.00016,0.11992,0.0002,0.15328,0.0014,0.008,0.09648,0.03792,0.0
NN-13,0.04198909090909091,0.0,0.02788,0.00016,0.12492,0.0002,0.15848,0.00244,0.0078,0.10136,0.03864,0.0
NN-14,0.04113454545454545,0.0,0.0278,0.00016,0.12216,0.00016,0.15568,0.00208,0.00812,0.0986,0.03772,0.0
NN-15,0.038574545454545466,0.0,0.01816,0.00012,0.11836,0.0,0.14968,0.00152,0.0066,0.09528,0.0346,0.0
NN-16,0.039050909090909094,0.0,0.02028,0.00016,0.11816,0.00016,0.15124,0.00156,0.00728,0.09508,0.03564,0.0
NN-17,0.04036,0.0,0.02696,0.00016,0.11996,0.00052,0.15332,0.00228,0.00728,0.09668,0.0368,0.0
NN-18,0.04017818181818182,0.0,0.02132,0.00016,0.121,8e-05,0.15456,0.00252,0.0076,0.09752,0.0372,0.0
NN-19,0.0397709090909091,0.0,0.02416,0.00016,0.1192,0.00012,0.1516,0.00168,0.00756,0.09584,0.03716,0.0
Random Choice,0.34326909090909086,0.03516,0.745,0.00028,0.58056,0.41112,0.55936,0.26036,0.26472,0.45644,0.42744,0.03552
Borda ranking,0.03813454545454546,0.0,0.14012,0.00012,0.06288,0.06056,0.0702,0.00108,0.00112,0.04708,0.03632,0.0
Plurality ranking,0.15872,0.00012,0.65556,0.0,0.17584,0.38756,0.00124,0.0,0.19624,0.0,0.29648,0.03288
STV,0.06389454545454545,0.00212,0.22372,0.00024,0.11992,0.04412,0.14936,0.02304,0.0308,0.1014,0.00812,0.0
Approval Voting (AV),0.04537454545454545,0.0,0.09836,0.00024,0.13376,0.0,0.15636,0.00156,0.00176,0.10708,0.0,0.0
Proportional Approval Voting (PAV),0.06081818181818182,0.0,0.1836,0.00024,0.14616,0.03624,0.1512,0.015,0.01564,0.12092,0.0,0.0
Approval Chamberlin-Courant (CC),0.33038909090909097,0.00228,0.7416,0.00024,0.56656,0.41204,0.50652,0.25496,0.25104,0.44064,0.4226,0.0358
Lexicographic Chamberlin-Courant (lex-CC),0.1784,4e-05,0.57484,0.00024,0.32988,0.31396,0.27136,0.1142,0.11208,0.2458,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2875927272727273,0.00036,0.70884,0.00028,0.49748,0.39928,0.42568,0.20576,0.21668,0.37432,0.29948,0.03536
Monroe's Approval Rule (Monroe),0.13202181818181818,0.00056,0.41056,0.0002,0.23784,0.12004,0.25408,0.06548,0.05292,0.20264,0.10792,0.0
Greedy Monroe,0.09607636363636364,0.0,0.31256,0.00016,0.1884,0.10592,0.19012,0.0416,0.0434,0.15712,0.01756,0.0
Minimax Approval Voting (MAV),0.27106545454545455,0.00192,0.69604,0.00024,0.47764,0.37432,0.43532,0.1922,0.1884,0.37212,0.24352,0.0
