Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.025359999999999997,8e-05,0.01616,0.0,0.09312,0.0,0.10192,0.00024,0.00056,0.06132,0.00556,0.0
NN-1,0.02627272727272727,0.00012,0.01976,0.0,0.09484,4e-05,0.1038,0.0002,0.00084,0.06268,0.00672,0.0
NN-2,0.025258181818181815,4e-05,0.0184,0.0,0.09236,0.0,0.10052,0.0002,0.0006,0.06024,0.00548,0.0
NN-3,0.026105454545454546,8e-05,0.01824,0.0,0.095,4e-05,0.10364,0.00024,0.00076,0.0626,0.00656,0.0
NN-4,0.024774545454545452,4e-05,0.01624,0.0,0.0914,0.0,0.09936,0.00016,0.0006,0.05952,0.0052,0.0
NN-5,0.02568,8e-05,0.01864,0.0,0.0936,0.0,0.10232,0.0002,0.00052,0.06164,0.00548,0.0
NN-6,0.026127272727272725,0.00012,0.02036,0.0,0.09444,0.0,0.10304,0.00024,0.00088,0.062,0.00632,0.0
NN-7,0.024621818181818186,0.0,0.015,0.0,0.0914,0.0,0.09936,0.0002,0.00036,0.05992,0.0046,0.0
NN-8,0.026494545454545458,0.0002,0.02192,0.0,0.09492,0.00012,0.10376,0.00024,0.00088,0.06228,0.00704,8e-05
NN-9,0.02659636363636364,0.00032,0.02092,0.0,0.09552,0.00012,0.1042,0.00028,0.00092,0.06316,0.00712,0.0
NN-10,0.02653818181818182,0.00028,0.01792,0.0,0.09604,0.0,0.105,0.0004,0.00128,0.06348,0.00752,0.0
NN-11,0.025745454545454547,0.00012,0.01832,0.0,0.09372,0.0,0.10216,0.0002,0.0008,0.06156,0.00632,0.0
NN-12,0.02452,4e-05,0.01304,0.0,0.09192,0.0,0.09948,8e-05,0.00036,0.06008,0.00472,0.0
NN-13,0.02482181818181818,4e-05,0.0162,0.0,0.09164,0.0,0.09956,0.00012,0.00052,0.05988,0.00508,0.0
NN-14,0.026312727272727276,0.00012,0.02028,0.0,0.09488,4e-05,0.10356,0.00024,0.00092,0.06264,0.00676,0.0
NN-15,0.024283636363636365,4e-05,0.01252,0.0,0.09088,0.0,0.099,0.00012,0.00048,0.05936,0.00472,0.0
NN-16,0.02524363636363636,0.00016,0.0166,0.0,0.09296,0.0,0.10132,0.00016,0.00072,0.06072,0.00504,0.0
NN-17,0.025410909090909095,0.00012,0.01756,0.0,0.09288,0.0,0.1016,0.00016,0.00064,0.06104,0.00552,0.0
NN-18,0.025523636363636363,8e-05,0.01728,0.0,0.09368,0.0,0.10168,0.0002,0.00084,0.06136,0.00564,0.0
NN-19,0.025818181818181817,0.00016,0.01896,0.0,0.09384,0.0,0.10224,0.00016,0.00088,0.06172,0.00604,0.0
Random Choice,0.3418472727272727,0.05052,0.8602,0.0,0.48412,0.71884,0.4478,0.04608,0.24976,0.35308,0.48772,0.0622
Borda ranking,0.03354909090909091,0.0,0.12236,0.0,0.06456,0.08984,0.04992,0.0,0.00092,0.03844,0.003,0.0
Plurality ranking,0.16047272727272727,0.008,0.64252,0.0,0.0764,0.5348,0.00384,0.0,0.14408,0.0,0.29568,0.05988
Approval Voting (AV),0.054534545454545454,4e-05,0.1574,0.0,0.12296,0.10476,0.13128,0.00052,0.00048,0.08244,0.0,0.0
Proportional Approval Voting (PAV),0.06328727272727273,0.0,0.2134,0.0,0.1298,0.15072,0.11372,0.00072,0.00036,0.08744,0.0,0.0
Approval Chamberlin-Courant (CC),0.3448654545454546,0.05252,0.86284,0.0,0.48776,0.7204,0.45384,0.04772,0.25264,0.36004,0.49344,0.06232
Lexicographic Chamberlin-Courant (lex-CC),0.12587636363636362,0.0,0.45712,0.0,0.20988,0.37116,0.16452,0.00712,0.02276,0.15208,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3184690909090909,0.018,0.837,0.0,0.46116,0.7014,0.41592,0.04088,0.23768,0.33664,0.39292,0.06156
Monroe's Approval Rule (Monroe),0.27586909090909095,0.03832,0.75724,0.0,0.38188,0.61596,0.39552,0.01276,0.14116,0.30608,0.38564,0.0
Greedy Monroe,0.10789818181818184,4e-05,0.38772,0.0,0.17464,0.29896,0.15736,0.00184,0.01876,0.12372,0.02384,0.0
Minimax Approval Voting (MAV),0.2210109090909091,0.02192,0.69668,0.0,0.29868,0.57092,0.28032,0.0152,0.10772,0.2236,0.21608,0.0
