Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.05677818181818182,4e-05,0.03424,0.0,0.18372,0.00068,0.18776,0.0,0.00504,0.16752,0.04556,0.0
NN-1,0.05479272727272728,4e-05,0.02628,0.0,0.17968,0.00036,0.1842,0.00012,0.00404,0.16392,0.04408,0.0
NN-2,0.05406181818181818,8e-05,0.02024,0.0,0.17956,4e-05,0.1848,0.00016,0.003,0.16464,0.04216,0.0
NN-3,0.05579636363636364,0.00012,0.02536,0.0,0.1836,0.00016,0.18828,4e-05,0.00436,0.16736,0.04448,0.0
NN-4,0.05395636363636363,4e-05,0.02044,0.0,0.17952,0.00032,0.18396,8e-05,0.00336,0.16344,0.04236,0.0
NN-5,0.05434909090909091,0.00012,0.02016,0.0,0.18132,0.00012,0.1856,8e-05,0.00304,0.16552,0.04188,0.0
NN-6,0.05385454545454545,8e-05,0.02184,0.0,0.17896,0.00016,0.18328,4e-05,0.00316,0.16348,0.0414,0.0
NN-7,0.056639999999999996,4e-05,0.02932,0.0,0.18548,0.0002,0.18956,0.00012,0.0042,0.1692,0.04492,0.0
NN-8,0.05378545454545454,8e-05,0.01872,0.0,0.17988,8e-05,0.18464,0.00012,0.00256,0.16496,0.0406,0.0
NN-9,0.05509454545454546,4e-05,0.0242,0.0,0.18188,0.00012,0.18628,8e-05,0.00436,0.16556,0.04352,0.0
NN-10,0.05466181818181817,0.0,0.02128,0.0,0.18188,0.0002,0.18588,0.0,0.00332,0.16636,0.04236,0.0
NN-11,0.05446909090909091,0.0,0.02244,0.0,0.1806,0.00024,0.18484,4e-05,0.0036,0.16508,0.04232,0.0
NN-12,0.05248,4e-05,0.01636,0.0,0.1762,0.00012,0.18104,4e-05,0.00232,0.1614,0.03976,0.0
NN-13,0.05577454545454545,4e-05,0.02576,0.0,0.1834,0.00044,0.18788,8e-05,0.00432,0.16744,0.04416,0.0
NN-14,0.05277090909090909,0.0,0.01656,0.0,0.17692,0.00024,0.18116,0.0,0.00272,0.16112,0.04176,0.0
NN-15,0.05452363636363636,8e-05,0.02364,0.0,0.1802,0.0002,0.18372,0.0,0.00392,0.16324,0.04476,0.0
NN-16,0.05740000000000001,0.0,0.03416,0.0,0.18508,0.00032,0.18972,8e-05,0.00532,0.16928,0.04744,0.0
NN-17,0.05665454545454545,0.00016,0.0288,0.0,0.18532,0.00068,0.1878,4e-05,0.00544,0.16784,0.04712,0.0
NN-18,0.05532000000000001,8e-05,0.02392,0.0,0.18204,0.00028,0.18692,0.00012,0.00448,0.16664,0.04404,0.0
NN-19,0.05491272727272727,0.0,0.0266,0.0,0.18076,0.00016,0.1858,4e-05,0.00324,0.16628,0.04116,0.0
Random Choice,0.3453272727272727,0.02988,0.73664,0.0,0.66316,0.4142,0.488,0.14344,0.3624,0.45936,0.46528,0.03624
Borda ranking,0.054000000000000006,0.0,0.16188,0.0,0.09376,0.07448,0.10216,0.0,0.01604,0.0898,0.05588,0.0
Plurality ranking,0.19896000000000003,0.00024,0.69284,0.0,0.32764,0.40496,0.00044,0.0,0.3338,0.0,0.39324,0.0354
STV,0.11345090909090909,0.00288,0.29716,0.0,0.27308,0.07248,0.26032,0.0194,0.06896,0.23456,0.01912,0.0
Approval Voting (AV),0.08001090909090909,8e-05,0.11304,0.0,0.25612,0.0,0.2662,0.00164,0.00024,0.2428,0.0,0.0
Proportional Approval Voting (PAV),0.0825090909090909,0.00012,0.13364,0.0,0.25564,0.00732,0.262,0.00412,0.00448,0.24028,0.0,0.0
Approval Chamberlin-Courant (CC),0.3443563636363636,0.032,0.73672,0.0,0.6574,0.41524,0.48216,0.14488,0.36388,0.45548,0.46364,0.03652
Lexicographic Chamberlin-Courant (lex-CC),0.19376000000000004,0.00016,0.5582,0.0,0.43364,0.31036,0.30908,0.06592,0.16032,0.29368,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.33060727272727275,0.02212,0.7284,0.0,0.64452,0.41148,0.46392,0.13388,0.35096,0.4392,0.40588,0.03632
Monroe's Approval Rule (Monroe),0.23684363636363637,0.01356,0.55784,0.0,0.47308,0.23976,0.40232,0.07624,0.18424,0.37588,0.28236,0.0
Greedy Monroe,0.11743999999999999,8e-05,0.28728,0.0,0.29368,0.08696,0.27696,0.02216,0.04792,0.25292,0.02388,0.0
Minimax Approval Voting (MAV),0.2812581818181818,0.0162,0.68812,0.0,0.57228,0.37456,0.42468,0.10324,0.26164,0.39884,0.25428,0.0
