Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.01773090909090909,0.0,0.01172,0.0,0.04896,0.0,0.10132,0.0,8e-05,0.0282,0.00476,0.0
NN-1,0.018156363636363637,0.0,0.01452,0.0,0.04948,0.0,0.10196,0.0,4e-05,0.0284,0.00532,0.0
NN-2,0.018232727272727275,0.0,0.01396,0.0,0.05004,0.0,0.10248,0.0,0.0,0.02896,0.00512,0.0
NN-3,0.017556363636363634,0.0,0.00952,0.0,0.04956,0.0,0.10132,0.0,0.0,0.02836,0.00436,0.0
NN-4,0.017880000000000004,0.0,0.01256,0.0,0.04944,0.0,0.10176,0.0,4e-05,0.02844,0.00444,0.0
NN-5,0.018218181818181817,0.0,0.01556,0.0,0.04944,0.0,0.10184,0.0,0.00012,0.02844,0.005,0.0
NN-6,0.018025454545454542,0.0,0.0108,0.0,0.04972,0.0,0.10316,0.0,0.00036,0.02856,0.00568,0.0
NN-7,0.017792727272727273,0.0,0.01068,0.0,0.04964,0.0,0.10216,0.0,0.0,0.02848,0.00476,0.0
NN-8,0.01817818181818182,0.0,0.01416,0.0,0.04984,0.0,0.10232,0.0,8e-05,0.0286,0.00496,0.0
NN-9,0.01786181818181818,0.0,0.01196,0.0,0.04944,0.0,0.1016,0.0,0.0,0.02836,0.00512,0.0
NN-10,0.018014545454545453,0.0,0.01252,0.0,0.0496,0.0,0.10176,0.0,8e-05,0.02836,0.00584,0.0
NN-11,0.018258181818181816,0.0,0.01392,0.0,0.04968,0.0,0.10316,0.0,0.00016,0.02852,0.0054,0.0
NN-12,0.01799272727272727,0.0,0.01316,0.0,0.04964,0.0,0.1016,0.0,0.0,0.02844,0.00508,0.0
NN-13,0.017839999999999998,0.0,0.01244,0.0,0.04936,0.0,0.10152,0.0,8e-05,0.02828,0.00456,0.0
NN-14,0.018356363636363636,0.0,0.01556,0.0,0.0494,0.0,0.10248,0.0,0.00032,0.02856,0.0056,0.0
NN-15,0.017763636363636367,0.0,0.01132,0.0,0.0492,0.0,0.10224,0.0,4e-05,0.02808,0.00452,0.0
NN-16,0.018050909090909093,0.0,0.01332,0.0,0.04988,0.0,0.10196,0.0,0.0,0.02868,0.00472,0.0
NN-17,0.01772363636363636,0.0,0.0116,0.0,0.04908,0.0,0.10132,0.0,4e-05,0.028,0.00492,0.0
NN-18,0.017629090909090907,0.0,0.0108,0.0,0.04884,0.0,0.10148,0.0,0.0,0.0282,0.0046,0.0
NN-19,0.01791272727272727,0.0,0.01144,0.0,0.04972,0.0,0.10268,0.0,0.0,0.02876,0.00444,0.0
Random Choice,0.2249527272727273,0.03876,0.91216,0.0,0.26676,0.02268,0.48224,0.00856,0.10484,0.20252,0.43596,0.0
Borda ranking,0.029232727272727275,0.0,0.16532,0.0,0.05084,0.00504,0.06792,0.0,0.0,0.02992,0.00252,0.0
Plurality ranking,0.10142545454545457,0.00656,0.76356,0.0,0.00012,0.01436,0.01536,0.0,0.04656,0.0,0.26916,0.0
STV,0.08236727272727275,0.00132,0.6114,0.0,0.0272,0.0028,0.1872,0.00012,0.02468,0.01804,0.03328,0.0
Approval Voting (AV),0.03753454545454546,0.0,0.2202,0.0,0.05264,0.0,0.10812,4e-05,0.00072,0.03116,0.0,0.0
Proportional Approval Voting (PAV),0.05401090909090909,0.0,0.36448,0.0,0.0842,0.0102,0.07936,0.0002,0.00064,0.05504,0.0,0.0
Approval Chamberlin-Courant (CC),0.20966545454545457,0.00236,0.9092,0.0,0.25712,0.0238,0.374,0.0084,0.08476,0.19496,0.45172,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.09781454545454546,0.0,0.628,0.0,0.16124,0.0238,0.13444,0.00456,0.00508,0.11884,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.17313818181818183,0.0,0.85908,0.0,0.22908,0.02364,0.32432,0.00608,0.07128,0.17104,0.22,0.0
Monroe's Approval Rule (Monroe),0.1564727272727273,0.00048,0.81208,0.0,0.18736,0.01976,0.23508,0.00492,0.02364,0.14004,0.29784,0.0
Greedy Monroe,0.09147999999999999,0.0,0.57744,0.0,0.1328,0.0184,0.13292,0.00108,0.00884,0.09224,0.04256,0.0
Minimax Approval Voting (MAV),0.2085490909090909,0.00236,0.90548,0.0,0.25668,0.0238,0.37216,0.0084,0.08436,0.1944,0.4464,0.0
