Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.26549818181818186,0.1264,0.77312,0.0,0.5016,0.01244,0.49492,0.00304,0.01244,0.49492,0.5016,0.0
Borda ranking,0.004869090909090909,0.0,0.05348,0.0,0.0,4e-05,0.0,0.0,4e-05,0.0,0.0,0.0
Plurality ranking,0.05568363636363636,0.0,0.59276,0.0,0.0,0.00988,0.0,0.0,0.00988,0.0,0.0,0.0
STV,0.04948727272727272,0.0,0.52996,0.0,0.0,0.0072,0.0,0.0,0.0072,0.0,0.0,0.0
Approval Voting (AV),0.01550909090909091,0.0,0.1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.01550909090909091,0.0,0.1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.2646763636363636,0.1288,0.7754,0.0,0.4982,0.01268,0.49128,0.00292,0.01268,0.49128,0.4982,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.01550909090909091,0.0,0.1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2639018181818182,0.12444,0.77408,0.0,0.49716,0.01216,0.4916,0.00256,0.01216,0.4916,0.49716,0.0
Monroe's Approval Rule (Monroe),0.2646763636363636,0.1288,0.7754,0.0,0.4982,0.01268,0.49128,0.00292,0.01268,0.49128,0.4982,0.0
Greedy Monroe,0.039770909090909086,0.0,0.43196,0.0,0.0,0.00276,0.0,0.0,0.00276,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.2646763636363636,0.1288,0.7754,0.0,0.4982,0.01268,0.49128,0.00292,0.01268,0.49128,0.4982,0.0
