Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0009272727272727273,0.0,0.00036,0.0,0.00016,0.0,0.00564,4e-05,0.00116,0.00016,0.00268,0.0
NN-1,0.0009418181818181819,0.0,0.00032,0.0,0.00016,0.0,0.00572,4e-05,0.0012,0.00016,0.00276,0.0
NN-2,0.0008981818181818182,0.0,0.00012,0.0,0.00016,0.0,0.0056,4e-05,0.00108,0.00016,0.00272,0.0
NN-3,0.00096,0.00016,0.00032,0.0,0.00016,0.0,0.00576,4e-05,0.0012,0.00016,0.00276,0.0
NN-4,0.0009381818181818183,0.0,0.00032,0.0,0.00016,0.0,0.00576,4e-05,0.00116,0.00016,0.00272,0.0
NN-5,0.000989090909090909,0.0,0.00108,0.0,0.00016,0.0,0.0056,4e-05,0.00112,0.00016,0.00272,0.0
NN-6,0.00092,0.0,0.00028,0.0,0.00016,0.0,0.00564,4e-05,0.00112,0.00016,0.00272,0.0
NN-7,0.0009127272727272727,0.0,0.00024,0.0,0.00016,0.0,0.00564,4e-05,0.00104,0.00016,0.00276,0.0
NN-8,0.0009527272727272727,0.0,0.00032,0.0,0.00016,0.0,0.00588,4e-05,0.00124,0.00016,0.00268,0.0
NN-9,0.000930909090909091,0.0,0.00024,0.0,0.00016,0.0,0.00576,4e-05,0.0012,0.00016,0.00268,0.0
NN-10,0.0009236363636363637,0.0,0.00024,0.0,0.00016,0.0,0.00572,4e-05,0.00112,0.00016,0.00272,0.0
NN-11,0.0009490909090909092,0.0,0.00044,0.0,0.00016,0.0,0.00568,4e-05,0.00112,0.00016,0.00284,0.0
NN-12,0.0009236363636363637,0.0,0.0004,0.0,0.00016,0.0,0.00564,4e-05,0.00108,0.00016,0.00268,0.0
NN-13,0.0008872727272727274,0.0,0.00028,0.0,0.00016,0.0,0.00536,4e-05,0.001,0.00016,0.00276,0.0
NN-14,0.0009054545454545454,0.0,0.00048,0.0,0.00016,0.0,0.0054,4e-05,0.001,0.00016,0.00272,0.0
NN-15,0.0009163636363636366,0.0,0.00032,0.0,0.00016,0.0,0.0056,4e-05,0.00108,0.00016,0.00272,0.0
NN-16,0.0009127272727272727,0.0,0.0002,0.0,0.00016,0.0,0.00564,4e-05,0.00116,0.00016,0.00268,0.0
NN-17,0.0009163636363636364,0.0,0.0004,0.0,0.00016,0.0,0.00544,4e-05,0.00112,0.00016,0.00276,0.0
NN-18,0.0009236363636363637,0.0,0.00024,0.0,0.00016,0.0,0.00564,4e-05,0.00116,0.00016,0.00276,0.0
NN-19,0.0009454545454545454,0.0,0.00028,0.0,0.00016,0.0,0.0058,4e-05,0.00124,0.00016,0.00272,0.0
Random Choice,0.15471636363636365,0.08408,0.87036,0.0,0.04556,0.04484,0.33256,0.0314,0.11856,0.04556,0.12896,0.0
Borda ranking,0.014690909090909093,0.0,0.14184,0.0,0.00176,0.0106,0.00408,0.00052,0.0,0.00176,0.00104,0.0
Plurality ranking,0.06952,0.0106,0.63584,0.0,0.0,0.01944,0.00472,0.0,0.04272,0.0,0.0514,0.0
Approval Voting (AV),0.02422545454545455,8e-05,0.25388,0.0,0.00012,0.0,0.00888,8e-05,0.00332,0.00012,0.0,0.0
Proportional Approval Voting (PAV),0.0425709090909091,0.0004,0.42968,0.0,0.00556,0.01292,0.00668,0.00244,0.00504,0.00556,0.0,0.0
Approval Chamberlin-Courant (CC),0.08762545454545455,0.00048,0.73608,0.0,0.03672,0.0498,0.042,0.02476,0.02736,0.03672,0.00996,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08303272727272727,0.00044,0.70704,0.0,0.03532,0.04952,0.04,0.02376,0.02196,0.03532,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.0796,0.00028,0.69856,0.0,0.02068,0.04956,0.02552,0.01336,0.03272,0.02068,0.01424,0.0
Monroe's Approval Rule (Monroe),0.06432727272727273,0.00068,0.57108,0.0,0.02336,0.02672,0.0294,0.01416,0.00832,0.02336,0.01052,0.0
Greedy Monroe,0.059549090909090906,0.00028,0.57236,0.0,0.00932,0.02764,0.01268,0.00516,0.0152,0.00932,0.00308,0.0
Minimax Approval Voting (MAV),0.1340109090909091,0.06512,0.83892,0.0,0.04488,0.0474,0.26368,0.03096,0.09652,0.04488,0.04176,0.0
