Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0041927272727272724,0.00324,0.02964,0.0,0.0,0.0,0.01324,0.0,0.0,0.0,0.0,0.0
NN-1,0.0032509090909090908,0.00288,0.02076,0.0,0.0,0.0,0.01212,0.0,0.0,0.0,0.0,0.0
NN-2,0.0035709090909090903,0.00316,0.02344,0.0,0.0,0.0,0.01268,0.0,0.0,0.0,0.0,0.0
NN-3,0.003930909090909091,0.00312,0.02724,0.0,0.0,0.0,0.01288,0.0,0.0,0.0,0.0,0.0
NN-4,0.005363636363636363,0.00348,0.0416,0.0,0.0,0.0,0.01392,0.0,0.0,0.0,0.0,0.0
NN-5,0.003196363636363636,0.00272,0.02068,0.0,0.0,0.0,0.01176,0.0,0.0,0.0,0.0,0.0
NN-6,0.0031127272727272727,0.00264,0.0192,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0
NN-7,0.003014545454545454,0.00316,0.01704,0.0,0.0,0.0,0.01296,0.0,0.0,0.0,0.0,0.0
NN-8,0.003963636363636364,0.00324,0.02684,0.0,0.0,0.0,0.01352,0.0,0.0,0.0,0.0,0.0
NN-9,0.003912727272727273,0.00296,0.02776,0.0,0.0,0.0,0.01232,0.0,0.0,0.0,0.0,0.0
NN-10,0.0035963636363636363,0.00308,0.02444,0.0,0.0,0.0,0.01204,0.0,0.0,0.0,0.0,0.0
NN-11,0.0033272727272727273,0.00312,0.02088,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0
NN-12,0.004149090909090909,0.0038,0.02784,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0
NN-13,0.0033963636363636366,0.003,0.02236,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
NN-14,0.0033636363636363642,0.00328,0.02048,0.0,0.0,0.0,0.01324,0.0,0.0,0.0,0.0,0.0
NN-15,0.004061818181818181,0.00312,0.02912,0.0,0.0,0.0,0.01244,0.0,0.0,0.0,0.0,0.0
NN-16,0.003752727272727273,0.00312,0.02492,0.0,0.0,0.0,0.01324,0.0,0.0,0.0,0.0,0.0
NN-17,0.004334545454545455,0.00344,0.0304,0.0,0.0,0.0,0.01384,0.0,0.0,0.0,0.0,0.0
NN-18,0.0035890909090909094,0.00288,0.02356,0.0,0.0,0.0,0.01304,0.0,0.0,0.0,0.0,0.0
NN-19,0.00364,0.00328,0.02368,0.0,0.0,0.0,0.01308,0.0,0.0,0.0,0.0,0.0
Random Choice,0.05734181818181818,0.0096,0.57036,0.0,0.0,0.0,0.0508,0.0,0.0,0.0,0.0,0.0
Borda ranking,0.010832727272727273,0.0,0.11916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.03787636363636364,0.00028,0.41624,0.0,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0
STV,0.03582909090909091,0.00012,0.39396,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.028876363636363634,0.0,0.3176,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.030643636363636362,4e-05,0.33704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.03533818181818182,4e-05,0.38868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.03365090909090909,4e-05,0.37012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.03457090909090909,4e-05,0.38024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.03533818181818182,4e-05,0.38868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.03456363636363636,4e-05,0.38016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.05759272727272728,0.01148,0.56952,0.0,0.0,0.0,0.05252,0.0,0.0,0.0,0.0,0.0
