Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.35387636363636366,0.0876,0.90092,0.0,0.43808,0.39472,0.46528,0.0102,0.53016,0.3668,0.69888,0.0
Borda ranking,3.6363636363636364e-05,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.0041927272727272724,0.0,0.02296,0.0,0.0,0.00616,0.0,0.0,0.00572,0.0,0.01128,0.0
STV,0.042054545454545456,0.0,0.26232,0.0,0.01804,0.0586,0.05828,0.0,0.05624,0.00904,8e-05,0.0
Approval Voting (AV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),2.1818181818181818e-05,0.0,0.00012,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.35336,0.08556,0.89828,0.0,0.43856,0.39272,0.46148,0.01012,0.53312,0.36784,0.69928,0.0
Lexicographic Chamberlin-Courant (lex-CC),3.6363636363636364e-05,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.23505090909090906,0.0,0.8316,0.0,0.16036,0.36344,0.19532,4e-05,0.43884,0.09672,0.49924,0.0
Monroe's Approval Rule (Monroe),0.06319272727272728,0.00028,0.24092,0.0,0.09044,0.02264,0.08292,0.0012,0.02256,0.07284,0.16132,0.0
Greedy Monroe,0.00064,0.0,0.00396,0.0,0.00024,0.0008,0.00044,0.0,0.00064,0.0002,0.00076,0.0
Minimax Approval Voting (MAV),0.2193309090909091,0.0,0.74492,0.0,0.1202,0.32524,0.07328,4e-05,0.3308,0.07328,0.74488,0.0
