,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.07324742857142857,0.0,0.7862628571428572,0.4892457142857143,0.12056,0.3416228571428571,0.27994285714285716,0.13378285714285715,0.1688457142857143,0.44944,0.23502857142857142,0.4699885714285714,0.41966857142857145,0.24558857142857143,0.40253714285714287,0.2100342857142857,0.14881142857142857,0.35677714285714285
Max Violations Committee,0.7819102857142859,0.7862628571428572,0.0,0.49074285714285715,0.7717257142857142,0.6040228571428572,0.6612685714285714,0.7732,0.7551885714285714,0.5607542857142858,0.72,0.4934514285714286,0.5837142857142857,0.7086628571428571,0.6020342857142857,0.7369371428571428,0.7655085714285714,0.6179542857142857
Random Choice,0.48915257142857144,0.4892457142857143,0.49074285714285715,0.0,0.4888,0.4910285714285714,0.49042285714285716,0.48869714285714283,0.48890285714285714,0.49093714285714285,0.4895771428571429,0.4884,0.4907885714285714,0.48936,0.49051428571428574,0.4904,0.48897142857142856,0.4888
Borda ranking,0.08221314285714287,0.12056,0.7717257142857142,0.4888,0.0,0.3415542857142857,0.2747085714285714,0.10396571428571429,0.10626285714285715,0.49153142857142856,0.1798057142857143,0.4265942857142857,0.4612685714285714,0.19846857142857144,0.4211885714285714,0.15153142857142857,0.10058285714285714,0.3452571428571429
Plurality ranking,0.3537554285714286,0.3416228571428571,0.6040228571428572,0.4910285714285714,0.3415542857142857,0.0,0.15217142857142857,0.36326857142857144,0.3748114285714286,0.5121028571428572,0.40122285714285716,0.4602742857142857,0.49130285714285715,0.40098285714285714,0.49225142857142856,0.3899314285714286,0.36700571428571427,0.4446171428571429
STV,0.2917091428571429,0.27994285714285716,0.6612685714285714,0.49042285714285716,0.2747085714285714,0.15217142857142857,0.0,0.3029142857142857,0.31109714285714285,0.48386285714285715,0.34324571428571427,0.4664457142857143,0.4609371428571429,0.3491885714285714,0.45392,0.33018285714285717,0.30470857142857144,0.4144457142857143
Approval Voting (AV),0.09303542857142856,0.13378285714285715,0.7732,0.48869714285714283,0.10396571428571429,0.36326857142857144,0.3029142857142857,0.0,0.08645714285714286,0.47977142857142857,0.1776457142857143,0.43866285714285713,0.44696,0.19713142857142857,0.4224685714285714,0.14792,0.036297142857142854,0.33925714285714287
Proportional Approval Voting (PAV),0.13381085714285718,0.1688457142857143,0.7551885714285714,0.48890285714285714,0.10626285714285715,0.3748114285714286,0.31109714285714285,0.08645714285714286,0.0,0.4839657142857143,0.10556571428571429,0.43304,0.4538628571428571,0.17510857142857142,0.4137942857142857,0.09259428571428571,0.06246857142857143,0.3436
Approval Chamberlin-Courant (CC),0.4720079999999999,0.44944,0.5607542857142858,0.49093714285714285,0.49153142857142856,0.5121028571428572,0.48386285714285715,0.47977142857142857,0.4839657142857143,0.0,0.4819771428571429,0.8489485714285714,0.05041142857142857,0.5211428571428571,0.18109714285714285,0.48953142857142856,0.48241142857142855,0.48900571428571427
Lexicographic Chamberlin-Courant (lex-CC),0.20794057142857142,0.23502857142857142,0.72,0.4895771428571429,0.1798057142857143,0.40122285714285716,0.34324571428571427,0.1776457142857143,0.10556571428571429,0.4819771428571429,0.0,0.43453714285714284,0.4562742857142857,0.19044571428571427,0.40626285714285715,0.10190857142857143,0.15874285714285713,0.35670857142857143
Sequential Approval Chamberlin-Courant (seq-CC),0.44717599999999996,0.4699885714285714,0.4934514285714286,0.4884,0.4265942857142857,0.4602742857142857,0.4664457142857143,0.43866285714285713,0.43304,0.8489485714285714,0.43453714285714284,0.0,0.8145828571428572,0.39678857142857143,0.7172457142857143,0.4272,0.4356457142857143,0.44290285714285715
Monroe's Approval Rule (Monroe),0.4402754285714286,0.41966857142857145,0.5837142857142857,0.4907885714285714,0.4612685714285714,0.49130285714285715,0.4609371428571429,0.44696,0.4538628571428571,0.05041142857142857,0.4562742857142857,0.8145828571428572,0.0,0.4965257142857143,0.17467428571428573,0.4621142857142857,0.4505942857142857,0.4717485714285714
