,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.00024533333333333335,0.0,0.6362666666666666,0.44432,0.03970666666666667,0.40256,0.3516666666666667,0.42564,0.49772,0.5062133333333333,0.5062133333333333,0.5065066666666667,0.50548,0.50628,0.4345466666666667,0.5003333333333333,0.46416,0.42056
Max Violations Committee,0.6360833333333333,0.6362666666666666,0.0,0.44352,0.6072533333333333,0.4975866666666667,0.5838266666666667,0.6467466666666667,0.6306266666666667,0.62756,0.62756,0.62216,0.6279733333333334,0.6223333333333333,0.4686266666666667,0.6258266666666666,0.64608,0.5022666666666666
Random Choice,0.44428999999999996,0.44432,0.44352,0.0,0.44448,0.44488,0.44505333333333336,0.44364,0.44334666666666667,0.44334666666666667,0.44334666666666667,0.44334666666666667,0.44349333333333335,0.44334666666666667,0.4430133333333333,0.44344,0.44368,0.44428
Borda ranking,0.03959866666666667,0.03970666666666667,0.6072533333333333,0.44448,0.0,0.41044,0.35748,0.45637333333333335,0.5234666666666666,0.5309733333333333,0.5309733333333333,0.5307466666666667,0.53024,0.5305333333333333,0.44670666666666664,0.5251333333333333,0.4947066666666667,0.4259733333333333
Plurality ranking,0.40259133333333336,0.40256,0.4975866666666667,0.44488,0.41044,0.0,0.24078666666666668,0.34544,0.40254666666666666,0.41057333333333335,0.41057333333333335,0.41,0.4098266666666667,0.4097733333333333,0.46910666666666667,0.40445333333333333,0.3724133333333333,0.41485333333333335
STV,0.35176199999999996,0.3516666666666667,0.5838266666666667,0.44505333333333336,0.35748,0.24078666666666668,0.0,0.2992533333333333,0.317,0.323,0.323,0.32648,0.32253333333333334,0.32622666666666666,0.429,0.3212933333333333,0.30872,0.407
Approval Voting (AV),0.4257699999999999,0.42564,0.6467466666666667,0.44364,0.45637333333333335,0.34544,0.2992533333333333,0.0,0.13692,0.14977333333333334,0.14977333333333334,0.15865333333333334,0.14925333333333332,0.15828,0.42972,0.14892,0.06256,0.37564
Proportional Approval Voting (PAV),0.49784399999999995,0.49772,0.6306266666666667,0.44334666666666667,0.5234666666666666,0.40254666666666666,0.317,0.13692,0.0,0.01332,0.01332,0.058826666666666666,0.01332,0.05836,0.43428,0.049106666666666667,0.09977333333333334,0.38161333333333336
Approval Chamberlin-Courant (CC),0.5063373333333334,0.5062133333333333,0.62756,0.44334666666666667,0.5309733333333333,0.41057333333333335,0.323,0.14977333333333334,0.01332,0.0,0.0,0.05276,0.0028133333333333335,0.052693333333333335,0.43437333333333333,0.053533333333333336,0.1128,0.3838933333333333
Lexicographic Chamberlin-Courant (lex-CC),0.5063373333333334,0.5062133333333333,0.62756,0.44334666666666667,0.5309733333333333,0.41057333333333335,0.323,0.14977333333333334,0.01332,0.0,0.0,0.05276,0.0028133333333333335,0.052693333333333335,0.43437333333333333,0.053533333333333336,0.1128,0.3838933333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.5066240000000001,0.5065066666666667,0.62216,0.44334666666666667,0.5307466666666667,0.41,0.32648,0.15865333333333334,0.058826666666666666,0.05276,0.05276,0.0,0.055306666666666664,0.00046666666666666666,0.4530533333333333,0.010826666666666667,0.12276,0.3841733333333333
Monroe's Approval Rule (Monroe),0.5056039999999999,0.50548,0.6279733333333334,0.44349333333333335,0.53024,0.4098266666666667,0.32253333333333334,0.14925333333333332,0.01332,0.0028133333333333335,0.0028133333333333335,0.055306666666666664,0.0,0.054893333333333336,0.43405333333333335,0.053413333333333333,0.11225333333333333,0.3838
Greedy Monroe,0.5063973333333333,0.50628,0.6223333333333333,0.44334666666666667,0.5305333333333333,0.4097733333333333,0.32622666666666666,0.15828,0.05836,0.052693333333333335,0.052693333333333335,0.00046666666666666666,0.054893333333333336,0.0,0.45310666666666666,0.01036,0.12232,0.38410666666666665
