,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.018712,0.0,0.4,0.319344,0.058944,0.214256,0.150736,0.07272,0.07272,0.312256,0.07272,0.320016,0.309168,0.137056,0.312256,0.075824,0.07272,0.2064
Max Violations Committee,0.399768,0.4,0.0,0.320768,0.399712,0.39408,0.397792,0.397168,0.397168,0.336288,0.397168,0.316528,0.336928,0.391504,0.336288,0.396816,0.397168,0.380368
Random Choice,0.31940480000000004,0.319344,0.320768,0.0,0.319648,0.320592,0.32016,0.319328,0.319328,0.320336,0.319328,0.320208,0.320512,0.319472,0.320336,0.31944,0.319328,0.31776
Borda ranking,0.0619016,0.058944,0.399712,0.319648,0.0,0.186,0.120304,0.09,0.09,0.321792,0.09,0.310208,0.318704,0.138656,0.321792,0.090256,0.09,0.207392
Plurality ranking,0.2213656,0.214256,0.39408,0.320592,0.186,0.0,0.12,0.239984,0.239984,0.32968,0.239984,0.305504,0.327792,0.25064,0.32968,0.239552,0.239984,0.274752
STV,0.16026399999999996,0.150736,0.397792,0.32016,0.120304,0.12,0.0,0.188464,0.188464,0.318368,0.188464,0.313472,0.315312,0.207728,0.318368,0.189216,0.188464,0.244848
Approval Voting (AV),0.058084000000000004,0.07272,0.397168,0.319328,0.09,0.239984,0.188464,0.0,0.0,0.318256,0.0,0.314784,0.315168,0.115968,0.318256,0.016672,0.0,0.19848
Proportional Approval Voting (PAV),0.058084000000000004,0.07272,0.397168,0.319328,0.09,0.239984,0.188464,0.0,0.0,0.318256,0.0,0.314784,0.315168,0.115968,0.318256,0.016672,0.0,0.19848
Approval Chamberlin-Courant (CC),0.3145088,0.312256,0.336288,0.320336,0.321792,0.32968,0.318368,0.318256,0.318256,0.0,0.318256,0.4,0.003088,0.331664,0.0,0.325168,0.318256,0.321056
Lexicographic Chamberlin-Courant (lex-CC),0.058084000000000004,0.07272,0.397168,0.319328,0.09,0.239984,0.188464,0.0,0.0,0.318256,0.0,0.314784,0.315168,0.115968,0.318256,0.016672,0.0,0.19848
Sequential Approval Chamberlin-Courant (seq-CC),0.319088,0.320016,0.316528,0.320208,0.310208,0.305504,0.313472,0.314784,0.314784,0.4,0.314784,0.0,0.399168,0.29672,0.4,0.307184,0.314784,0.311296
Monroe's Approval Rule (Monroe),0.31142080000000005,0.309168,0.336928,0.320512,0.318704,0.327792,0.315312,0.315168,0.315168,0.003088,0.315168,0.399168,0.0,0.328576,0.003088,0.32208,0.315168,0.318672
Greedy Monroe,0.1300736,0.137056,0.391504,0.319472,0.138656,0.25064,0.207728,0.115968,0.115968,0.331664,0.115968,0.29672,0.328576,0.0,0.331664,0.11312,0.115968,0.209888
Minimax Approval Voting (MAV),0.3145088,0.312256,0.336288,0.320336,0.321792,0.32968,0.318368,0.318256,0.318256,0.0,0.318256,0.4,0.003088,0.331664,0.0,0.325168,0.318256,0.321056
Method of Equal Shares (aka Rule X) with Phragmén phase,0.06238799999999999,0.075824,0.396816,0.31944,0.090256,0.239552,0.189216,0.016672,0.016672,0.325168,0.016672,0.307184,0.32208,0.11312,0.325168,0.0,0.016672,0.198592
E Pluribus Hugo (EPH),0.058084000000000004,0.07272,0.397168,0.319328,0.09,0.239984,0.188464,0.0,0.0,0.318256,0.0,0.314784,0.315168,0.115968,0.318256,0.016672,0.0,0.19848
Random Serial Dictator,0.20349440000000005,0.2064,0.380368,0.31776,0.207392,0.274752,0.244848,0.19848,0.19848,0.321056,0.19848,0.311296,0.318672,0.209888,0.321056,0.198592,0.19848,0.0
NN,,0.018712,0.399768,0.31940480000000004,0.0619016,0.2213656,0.16026399999999996,0.058084000000000004,0.058084000000000004,0.3145088,0.058084000000000004,0.319088,0.31142080000000005,0.1300736,0.3145088,0.06238799999999999,0.058084000000000004,0.20349440000000005
