,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.6666666666666666,0.6666666666666666,0.0,0.44734666666666667,0.6666666666666666,0.5313466666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.50992,0.6666666666666666,0.5096133333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
Random Choice,0.44192000000000004,0.44192,0.44734666666666667,0.0,0.44192,0.4424666666666667,0.44192,0.44192,0.44192,0.4431733333333333,0.44192,0.44405333333333336,0.44192,0.44192,0.44192,0.44192,0.44192,0.44192
Borda ranking,0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.26889333333333326,0.2688933333333333,0.5313466666666666,0.4424666666666667,0.2688933333333333,0.0,0.2688933333333333,0.2688933333333333,0.2688933333333333,0.47970666666666667,0.2688933333333333,0.15642666666666666,0.2688933333333333,0.2688933333333333,0.2688933333333333,0.2688933333333333,0.2688933333333333,0.2688933333333333
STV,0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.31150666666666665,0.31150666666666665,0.50992,0.4431733333333333,0.31150666666666665,0.47970666666666667,0.31150666666666665,0.31150666666666665,0.31150666666666665,0.0,0.31150666666666665,0.6242266666666667,0.31150666666666665,0.31150666666666665,0.31150666666666665,0.31150666666666665,0.31150666666666665,0.31150666666666665
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.31272,0.31272,0.5096133333333334,0.44405333333333336,0.31272,0.15642666666666666,0.31272,0.31272,0.31272,0.6242266666666667,0.31272,0.0,0.31272,0.31272,0.31272,0.31272,0.31272,0.31272
Monroe's Approval Rule (Monroe),0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.0,0.6666666666666666,0.44192,0.0,0.2688933333333333,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.0,0.6666666666666666,0.44192000000000004,0.0,0.26889333333333326,0.0,0.0,0.0,0.31150666666666665,0.0,0.31272,0.0,0.0,0.0,0.0,0.0,0.0
