,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.021372,0.0,0.3333333333333333,0.27666666666666667,0.056146666666666664,0.19769333333333333,0.14068,0.07325333333333334,0.07325333333333334,0.2714,0.07325333333333334,0.28188,0.27110666666666666,0.13258666666666666,0.2714,0.07553333333333333,0.07325333333333334,0.18194666666666667
Max Violations Committee,0.333286,0.3333333333333333,0.0,0.27856,0.33310666666666666,0.3310666666666667,0.33268,0.33169333333333334,0.33169333333333334,0.29018666666666665,0.33169333333333334,0.26552,0.2902266666666667,0.3283066666666667,0.29018666666666665,0.33138666666666666,0.33169333333333334,0.32368
Random Choice,0.27659333333333336,0.27666666666666667,0.27856,0.0,0.2771866666666667,0.2789333333333333,0.27756,0.27688,0.27688,0.27548,0.27688,0.2781866666666667,0.27542666666666665,0.27732,0.27548,0.27714666666666665,0.27688,0.27709333333333336
Borda ranking,0.05803533333333334,0.056146666666666664,0.33310666666666666,0.2771866666666667,0.0,0.17592,0.11390666666666667,0.08353333333333333,0.08353333333333333,0.27930666666666665,0.08353333333333333,0.27501333333333333,0.27901333333333334,0.13097333333333333,0.27930666666666665,0.08268,0.08353333333333333,0.1826
Plurality ranking,0.20409666666666662,0.19769333333333333,0.3310666666666667,0.2789333333333333,0.17592,0.0,0.12338666666666667,0.2174,0.2174,0.28758666666666666,0.2174,0.2658,0.28736,0.22764,0.28758666666666666,0.21656,0.2174,0.24469333333333335
STV,0.14984600000000003,0.14068,0.33268,0.27756,0.11390666666666667,0.12338666666666667,0.0,0.17276,0.17276,0.27925333333333335,0.17276,0.27581333333333335,0.27896,0.19166666666666668,0.27925333333333335,0.17256,0.17276,0.21608
Approval Voting (AV),0.057304,0.07325333333333334,0.33169333333333334,0.27688,0.08353333333333333,0.2174,0.17276,0.0,0.0,0.27508,0.0,0.27968,0.2747866666666667,0.11150666666666667,0.27508,0.014786666666666667,0.0,0.17414666666666667
Proportional Approval Voting (PAV),0.057304,0.07325333333333334,0.33169333333333334,0.27688,0.08353333333333333,0.2174,0.17276,0.0,0.0,0.27508,0.0,0.27968,0.2747866666666667,0.11150666666666667,0.27508,0.014786666666666667,0.0,0.17414666666666667
Approval Chamberlin-Courant (CC),0.2724606666666667,0.2714,0.29018666666666665,0.27548,0.27930666666666665,0.28758666666666666,0.27925333333333335,0.27508,0.27508,0.0,0.27508,0.3333333333333333,0.0002933333333333333,0.287,0.0,0.27996,0.27508,0.2779066666666667
Lexicographic Chamberlin-Courant (lex-CC),0.057304,0.07325333333333334,0.33169333333333334,0.27688,0.08353333333333333,0.2174,0.17276,0.0,0.0,0.27508,0.0,0.27968,0.2747866666666667,0.11150666666666667,0.27508,0.014786666666666667,0.0,0.17414666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.28118400000000005,0.28188,0.26552,0.2781866666666667,0.27501333333333333,0.2658,0.27581333333333335,0.27968,0.27968,0.3333333333333333,0.27968,0.0,0.33325333333333335,0.26694666666666667,0.3333333333333333,0.2744933333333333,0.27968,0.2762
Monroe's Approval Rule (Monroe),0.2721673333333333,0.27110666666666666,0.2902266666666667,0.27542666666666665,0.27901333333333334,0.28736,0.27896,0.2747866666666667,0.2747866666666667,0.0002933333333333333,0.2747866666666667,0.33325333333333335,0.0,0.28670666666666667,0.0002933333333333333,0.2796666666666667,0.2747866666666667,0.2776533333333333
Greedy Monroe,0.12474133333333333,0.13258666666666666,0.3283066666666667,0.27732,0.13097333333333333,0.22764,0.19166666666666668,0.11150666666666667,0.11150666666666667,0.287,0.11150666666666667,0.26694666666666667,0.28670666666666667,0.0,0.287,0.10984,0.11150666666666667,0.18697333333333332
Minimax Approval Voting (MAV),0.2724606666666667,0.2714,0.29018666666666665,0.27548,0.27930666666666665,0.28758666666666666,0.27925333333333335,0.27508,0.27508,0.0,0.27508,0.3333333333333333,0.0002933333333333333,0.287,0.0,0.27996,0.27508,0.2779066666666667
Method of Equal Shares (aka Rule X) with Phragmén phase,0.060413333333333326,0.07553333333333333,0.33138666666666666,0.27714666666666665,0.08268,0.21656,0.17256,0.014786666666666667,0.014786666666666667,0.27996,0.014786666666666667,0.2744933333333333,0.2796666666666667,0.10984,0.27996,0.0,0.014786666666666667,0.17426666666666665
E Pluribus Hugo (EPH),0.057304,0.07325333333333334,0.33169333333333334,0.27688,0.08353333333333333,0.2174,0.17276,0.0,0.0,0.27508,0.0,0.27968,0.2747866666666667,0.11150666666666667,0.27508,0.014786666666666667,0.0,0.17414666666666667
Random Serial Dictator,0.17843066666666668,0.18194666666666667,0.32368,0.27709333333333336,0.1826,0.24469333333333335,0.21608,0.17414666666666667,0.17414666666666667,0.2779066666666667,0.17414666666666667,0.2762,0.2776533333333333,0.18697333333333332,0.2779066666666667,0.17426666666666665,0.17414666666666667,0.0
NN,,0.021372,0.333286,0.27659333333333336,0.05803533333333334,0.20409666666666662,0.14984600000000003,0.057304,0.057304,0.2724606666666667,0.057304,0.28118400000000005,0.2721673333333333,0.12474133333333333,0.2724606666666667,0.060413333333333326,0.057304,0.17843066666666668
