,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4916342857142855,0.0,0.4916342857142857,0.48968,0.4916342857142857,0.4916342857142857,0.4916342857142857,0.4898742857142857,0.4916342857142857,0.49106285714285713,0.4916342857142857,0.4916342857142857,0.4916342857142857,0.4916342857142857,0.4916342857142857,0.4916342857142857
Borda ranking,0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.4265142857142857,0.48968,0.42651428571428573,0.0,0.42651428571428573,0.42651428571428573,0.42651428571428573,0.8571428571428571,0.42651428571428573,0.12433142857142856,0.42651428571428573,0.42651428571428573,0.42651428571428573,0.42651428571428573,0.42651428571428573,0.42651428571428573
STV,0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.4909600000000002,0.4898742857142857,0.49096,0.8571428571428571,0.49096,0.49096,0.49096,0.0,0.49096,0.8571428571428571,0.49096,0.49096,0.49096,0.49096,0.49096,0.49096
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.488102857142857,0.49106285714285713,0.4881028571428571,0.12433142857142856,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.8571428571428571,0.4881028571428571,0.0,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.4881028571428571,0.4881028571428571
Monroe's Approval Rule (Monroe),0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.4916342857142857,0.0,0.42651428571428573,0.0,0.0,0.0,0.49096,0.0,0.4881028571428571,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.4916342857142855,0.0,0.4265142857142857,0.0,0.0,0.0,0.4909600000000002,0.0,0.488102857142857,0.0,0.0,0.0,0.0,0.0,0.0
