,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.020478857142857142,0.0,0.8418057142857143,0.48900571428571427,0.05715428571428571,0.4450742857142857,0.3982057142857143,0.02026285714285714,0.042948571428571426,0.47556571428571426,0.07076571428571428,0.4442285714285714,0.42828571428571427,0.13045714285714285,0.43368,0.06859428571428572,0.029645714285714286,0.3345142857142857
Max Violations Committee,0.8419982857142858,0.8418057142857143,0.0,0.4899085714285714,0.8192571428571429,0.5530857142857143,0.5788228571428572,0.8420228571428572,0.8329257142857143,0.5080914285714285,0.80344,0.55304,0.5373714285714286,0.7511085714285715,0.5409257142857142,0.8066628571428571,0.83912,0.6389142857142858
Random Choice,0.4887702857142857,0.48900571428571427,0.4899085714285714,0.0,0.48882285714285717,0.4906057142857143,0.4908571428571429,0.48877714285714285,0.48856,0.48762285714285714,0.48909714285714284,0.4924,0.4874742857142857,0.48973714285714287,0.48864,0.48881142857142856,0.48864,0.49074285714285715
Borda ranking,0.041062285714285704,0.05715428571428571,0.8192571428571429,0.48882285714285717,0.0,0.44392,0.40285714285714286,0.04114285714285714,0.021131428571428572,0.49286857142857143,0.03217142857142857,0.42645714285714287,0.4422857142857143,0.10092571428571429,0.44178285714285714,0.02728,0.03166857142857143,0.3294742857142857
Plurality ranking,0.45179542857142857,0.4450742857142857,0.5530857142857143,0.4906057142857143,0.44392,0.0,0.19565714285714286,0.4518057142857143,0.4548457142857143,0.5303542857142857,0.45434285714285716,0.4527085714285714,0.5175542857142857,0.45509714285714287,0.52768,0.45390857142857144,0.45790857142857144,0.47065142857142855
STV,0.40587428571428574,0.3982057142857143,0.5788228571428572,0.4908571428571429,0.40285714285714286,0.19565714285714286,0.0,0.4058742857142857,0.4103771428571429,0.4703085714285714,0.41093714285714283,0.5002285714285715,0.46124571428571426,0.4190857142857143,0.4623542857142857,0.41042285714285714,0.41054857142857143,0.4561142857142857
Approval Voting (AV),0.0002977142857142857,0.02026285714285714,0.8420228571428572,0.48877714285714285,0.04114285714285714,0.4518057142857143,0.4058742857142857,0.0,0.024742857142857143,0.47970285714285715,0.05546285714285714,0.44034285714285715,0.4301142857142857,0.11629714285714286,0.43386285714285716,0.052834285714285716,0.009474285714285715,0.32899428571428574
Proportional Approval Voting (PAV),0.024690857142857143,0.042948571428571426,0.8329257142857143,0.48856,0.021131428571428572,0.4548457142857143,0.4103771428571429,0.024742857142857143,0.0,0.49051428571428574,0.03072,0.42910857142857145,0.4404,0.10248,0.4401257142857143,0.028091428571428573,0.015268571428571428,0.32758857142857145
Approval Chamberlin-Courant (CC),0.4797628571428571,0.47556571428571426,0.5080914285714285,0.48762285714285714,0.49286857142857143,0.5303542857142857,0.4703085714285714,0.47970285714285715,0.49051428571428574,0.0,0.49042285714285716,0.8571428571428571,0.09701714285714286,0.5294285714285715,0.10844571428571428,0.49254857142857145,0.4817485714285714,0.49123428571428573
Lexicographic Chamberlin-Courant (lex-CC),0.05541085714285715,0.07076571428571428,0.80344,0.48909714285714284,0.03217142857142857,0.45434285714285716,0.41093714285714283,0.05546285714285714,0.03072,0.49042285714285716,0.0,0.42851428571428574,0.442,0.09915428571428571,0.43952,0.010514285714285714,0.04598857142857143,0.33033142857142855
Sequential Approval Chamberlin-Courant (seq-CC),0.4402851428571429,0.4442285714285714,0.55304,0.4924,0.42645714285714287,0.4527085714285714,0.5002285714285715,0.44034285714285715,0.42910857142857145,0.8571428571428571,0.42851428571428574,0.0,0.79688,0.3884228571428571,0.7870628571428572,0.42670857142857144,0.43762285714285715,0.42768
Monroe's Approval Rule (Monroe),0.4301782857142857,0.42828571428571427,0.5373714285714286,0.4874742857142857,0.4422857142857143,0.5175542857142857,0.46124571428571426,0.4301142857142857,0.4404,0.09701714285714286,0.442,0.79688,0.0,0.4868914285714286,0.08089142857142857,0.44213714285714284,0.43316571428571427,0.4661942857142857
Greedy Monroe,0.1163022857142857,0.13045714285714285,0.7511085714285715,0.48973714285714287,0.10092571428571429,0.45509714285714287,0.4190857142857143,0.11629714285714286,0.10248,0.5294285714285715,0.09915428571428571,0.3884228571428571,0.4868914285714286,0.0,0.4825942857142857,0.09838857142857142,0.11017142857142857,0.33931428571428573
Minimax Approval Voting (MAV),0.4339314285714287,0.43368,0.5409257142857142,0.48864,0.44178285714285714,0.52768,0.4623542857142857,0.43386285714285716,0.4401257142857143,0.10844571428571428,0.43952,0.7870628571428572,0.08089142857142857,0.4825942857142857,0.0,0.44072,0.43442285714285717,0.4672685714285714
Method of Equal Shares (aka Rule X) with Phragmén phase,0.05278228571428571,0.06859428571428572,0.8066628571428571,0.48881142857142856,0.02728,0.45390857142857144,0.41042285714285714,0.052834285714285716,0.028091428571428573,0.49254857142857145,0.010514285714285714,0.42670857142857144,0.44213714285714284,0.09838857142857142,0.44072,0.0,0.04336,0.3292342857142857
E Pluribus Hugo (EPH),0.009657714285714285,0.029645714285714286,0.83912,0.48864,0.03166857142857143,0.45790857142857144,0.41054857142857143,0.009474285714285715,0.015268571428571428,0.4817485714285714,0.04598857142857143,0.43762285714285715,0.43316571428571427,0.11017142857142857,0.43442285714285717,0.04336,0.0,0.32873142857142856
Random Serial Dictator,0.3290657142857144,0.3345142857142857,0.6389142857142858,0.49074285714285715,0.3294742857142857,0.47065142857142855,0.4561142857142857,0.32899428571428574,0.32758857142857145,0.49123428571428573,0.33033142857142855,0.42768,0.4661942857142857,0.33931428571428573,0.4672685714285714,0.3292342857142857,0.32873142857142856,0.0
NN,,0.020478857142857142,0.8419982857142858,0.4887702857142857,0.041062285714285704,0.45179542857142857,0.40587428571428574,0.0002977142857142857,0.024690857142857143,0.4797628571428571,0.05541085714285715,0.4402851428571429,0.4301782857142857,0.1163022857142857,0.4339314285714287,0.05278228571428571,0.009657714285714285,0.3290657142857144
