,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,6.666666666666666e-05,0.0,0.9878533333333334,0.5014,0.04646666666666667,0.11286666666666667,0.0756,6.666666666666667e-05,0.021933333333333332,0.4651866666666667,0.09394666666666666,0.4134,0.23844,0.09981333333333334,0.46474666666666664,0.034813333333333335,6.666666666666667e-05,0.22937333333333335
Max Violations Committee,0.9878933333333335,0.9878533333333334,0.0,0.49862666666666666,0.9442133333333333,0.88256,0.9168,0.9878933333333333,0.96624,0.5339733333333333,0.8941733333333334,0.58896,0.7592666666666666,0.8908933333333333,0.5344,0.9533466666666667,0.9878933333333333,0.77004
Random Choice,0.5014133333333335,0.5014,0.49862666666666666,0.0,0.5012266666666667,0.49884,0.5009733333333334,0.5014133333333334,0.50172,0.49781333333333333,0.5016533333333333,0.5015066666666667,0.4994,0.5012266666666667,0.4978533333333333,0.5018666666666667,0.5014133333333334,0.5009066666666666
Borda ranking,0.04648,0.04646666666666667,0.9442133333333333,0.5012266666666667,0.0,0.08141333333333334,0.046373333333333336,0.04648,0.036346666666666666,0.47569333333333336,0.07857333333333333,0.4030666666666667,0.2500266666666667,0.08629333333333333,0.4752133333333333,0.035333333333333335,0.04648,0.23029333333333332
Plurality ranking,0.11287999999999995,0.11286666666666667,0.88256,0.49884,0.08141333333333334,0.0,0.06837333333333333,0.11288,0.10736,0.48472,0.11958666666666666,0.39344,0.2583066666666667,0.12209333333333333,0.4842533333333333,0.10564,0.11288,0.24010666666666666
STV,0.07561333333333335,0.0756,0.9168,0.5009733333333334,0.046373333333333336,0.06837333333333333,0.0,0.07561333333333334,0.06764,0.4742,0.09026666666666666,0.40604,0.24798666666666666,0.09893333333333333,0.47373333333333334,0.06593333333333333,0.07561333333333334,0.23597333333333334
Approval Voting (AV),0.0,6.666666666666667e-05,0.9878933333333333,0.5014133333333334,0.04648,0.11288,0.07561333333333334,0.0,0.021866666666666666,0.4652133333333333,0.09393333333333333,0.41336,0.23846666666666666,0.09982666666666666,0.4647733333333333,0.0348,0.0,0.22930666666666666
Proportional Approval Voting (PAV),0.021866666666666673,0.021933333333333332,0.96624,0.50172,0.036346666666666666,0.10736,0.06764,0.021866666666666666,0.0,0.47217333333333333,0.07206666666666667,0.4072133333333333,0.24622666666666668,0.08365333333333333,0.47170666666666666,0.012933333333333333,0.021866666666666666,0.22925333333333334
Approval Chamberlin-Courant (CC),0.46521333333333315,0.4651866666666667,0.5339733333333333,0.49781333333333333,0.47569333333333336,0.48472,0.4742,0.4652133333333333,0.47217333333333333,0.0,0.47342666666666666,0.8072666666666667,0.30945333333333336,0.48412,0.00064,0.47564,0.4652133333333333,0.48429333333333335
Lexicographic Chamberlin-Courant (lex-CC),0.09393333333333335,0.09394666666666666,0.8941733333333334,0.5016533333333333,0.07857333333333333,0.11958666666666666,0.09026666666666666,0.09393333333333333,0.07206666666666667,0.47342666666666666,0.0,0.41092,0.2474,0.06452,0.47296,0.06910666666666666,0.09393333333333333,0.2354
Sequential Approval Chamberlin-Courant (seq-CC),0.41336000000000006,0.4134,0.58896,0.5015066666666667,0.4030666666666667,0.39344,0.40604,0.41336,0.4072133333333333,0.8072666666666667,0.41092,0.0,0.57104,0.39497333333333334,0.8068133333333334,0.404,0.41336,0.41586666666666666
Monroe's Approval Rule (Monroe),0.23846666666666672,0.23844,0.7592666666666666,0.4994,0.2500266666666667,0.2583066666666667,0.24798666666666666,0.23846666666666666,0.24622666666666668,0.30945333333333336,0.2474,0.57104,0.0,0.25937333333333334,0.3092533333333333,0.24968,0.23846666666666666,0.31284
Greedy Monroe,0.09982666666666666,0.09981333333333334,0.8908933333333333,0.5012266666666667,0.08629333333333333,0.12209333333333333,0.09893333333333333,0.09982666666666666,0.08365333333333333,0.48412,0.06452,0.39497333333333334,0.25937333333333334,0.0,0.4836666666666667,0.07818666666666667,0.09982666666666666,0.23496
Minimax Approval Voting (MAV),0.4647733333333334,0.46474666666666664,0.5344,0.4978533333333333,0.4752133333333333,0.4842533333333333,0.47373333333333334,0.4647733333333333,0.47170666666666666,0.00064,0.47296,0.8068133333333334,0.3092533333333333,0.4836666666666667,0.0,0.47517333333333334,0.4647733333333333,0.48392
