,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.48939393939393944,0.0,0.4981684981684982,0.5001665001665002,0.5038295038295039,0.4915084915084915,0.4931734931734932,0.5054945054945055,0.49417249417249415,0.4905094905094905,0.5101565101565102,0.4931734931734932,0.5051615051615052,0.4901764901764902,0.49284049284049286,0.5024975024975025
Borda ranking,0.07654012654012655,0.4981684981684982,0.0,0.3206793206793207,0.2400932400932401,0.1008991008991009,0.10522810522810523,0.4492174492174492,0.1998001998001998,0.3926073926073926,0.32234432234432236,0.20679320679320679,0.44555444555444557,0.1481851481851482,0.09756909756909757,0.3433233433233433
Plurality ranking,0.32191142191142197,0.5001665001665002,0.3206793206793207,0.0,0.16483516483516483,0.33000333000333,0.35264735264735264,0.4905094905094905,0.3926073926073926,0.4748584748584749,0.40725940725940724,0.38794538794538797,0.48884448884448883,0.3702963702963703,0.3383283383283383,0.42124542124542125
STV,0.25199800199800204,0.5038295038295039,0.2400932400932401,0.16483516483516483,0.0,0.26606726606726605,0.27372627372627373,0.47086247086247085,0.31834831834831834,0.4432234432234432,0.3702963702963703,0.3206793206793207,0.4681984681984682,0.29204129204129203,0.26706626706626707,0.3932733932733933
Approval Voting (AV),0.08674658674658675,0.4915084915084915,0.1008991008991009,0.33000333000333,0.26606726606726605,0.0,0.1038961038961039,0.4512154512154512,0.21212121212121213,0.4095904095904096,0.32634032634032634,0.20646020646020646,0.4482184482184482,0.15084915084915085,0.04229104229104229,0.336996336996337
Proportional Approval Voting (PAV),0.13854478854478855,0.4931734931734932,0.10522810522810523,0.35264735264735264,0.27372627372627373,0.1038961038961039,0.0,0.44721944721944723,0.12121212121212122,0.3956043956043956,0.325008325008325,0.16816516816516816,0.4418914418914419,0.08225108225108226,0.07792207792207792,0.34665334665334663
Approval Chamberlin-Courant (CC),0.4452880452880453,0.5054945054945055,0.4492174492174492,0.4905094905094905,0.47086247086247085,0.4512154512154512,0.44721944721944723,0.0,0.4492174492174492,0.6853146853146853,0.2217782217782218,0.4851814851814852,0.005994005994005994,0.46053946053946054,0.45054945054945056,0.4828504828504829
Lexicographic Chamberlin-Courant (lex-CC),0.2322011322011322,0.49417249417249415,0.1998001998001998,0.3926073926073926,0.31834831834831834,0.21212121212121213,0.12121212121212122,0.4492174492174492,0.0,0.40492840492840493,0.34498834498834496,0.17915417915417917,0.4432234432234432,0.11721611721611722,0.18947718947718947,0.3706293706293706
Sequential Approval Chamberlin-Courant (seq-CC),0.4132867132867133,0.4905094905094905,0.3926073926073926,0.4748584748584749,0.4432234432234432,0.4095904095904096,0.3956043956043956,0.6853146853146853,0.40492840492840493,0.0,0.588078588078588,0.3772893772893773,0.6799866799866799,0.3876123876123876,0.3992673992673993,0.43456543456543456
Monroe's Approval Rule (Monroe),0.3242590742590742,0.5101565101565102,0.32234432234432236,0.40725940725940724,0.3702963702963703,0.32634032634032634,0.325008325008325,0.2217782217782218,0.34498834498834496,0.588078588078588,0.0,0.3776223776223776,0.22077922077922077,0.34232434232434233,0.3276723276723277,0.4099234099234099
Greedy Monroe,0.2264069264069264,0.4931734931734932,0.20679320679320679,0.38794538794538797,0.3206793206793207,0.20646020646020646,0.16816516816516816,0.4851814851814852,0.17915417915417917,0.3772893772893773,0.3776223776223776,0.0,0.4801864801864802,0.14685314685314685,0.19214119214119213,0.36396936396936397
Minimax Approval Voting (MAV),0.44267399267399266,0.5051615051615052,0.44555444555444557,0.48884448884448883,0.4681984681984682,0.4482184482184482,0.4418914418914419,0.005994005994005994,0.4432234432234432,0.6799866799866799,0.22077922077922077,0.4801864801864802,0.0,0.4562104562104562,0.44755244755244755,0.47885447885447885
Method of Equal Shares (aka Rule X) with Phragmén phase,0.18026973026973026,0.4901764901764902,0.1481851481851482,0.3702963702963703,0.29204129204129203,0.15084915084915085,0.08225108225108226,0.46053946053946054,0.11721611721611722,0.3876123876123876,0.34232434232434233,0.14685314685314685,0.4562104562104562,0.0,0.12987012987012986,0.35331335331335334
E Pluribus Hugo (EPH),0.11217116217116217,0.49284049284049286,0.09756909756909757,0.3383283383283383,0.26706626706626707,0.04229104229104229,0.07792207792207792,0.45054945054945056,0.18947718947718947,0.3992673992673993,0.3276723276723277,0.19214119214119213,0.44755244755244755,0.12987012987012986,0.0,0.33200133200133203
Random Serial Dictator,0.3503996003996004,0.5024975024975025,0.3433233433233433,0.42124542124542125,0.3932733932733933,0.336996336996337,0.34665334665334663,0.4828504828504829,0.3706293706293706,0.43456543456543456,0.4099234099234099,0.36396936396936397,0.47885447885447885,0.35331335331335334,0.33200133200133203,0.0
NN,,0.48939393939393944,0.07654012654012655,0.32191142191142197,0.25199800199800204,0.08674658674658675,0.13854478854478855,0.4452880452880453,0.2322011322011322,0.4132867132867133,0.3242590742590742,0.2264069264069264,0.44267399267399266,0.18026973026973026,0.11217116217116217,0.3503996003996004
