,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.008881333333333335,0.0,0.6368133333333333,0.44470666666666664,0.08145333333333334,0.26266666666666666,0.18949333333333335,0.1462,0.18081333333333333,0.29104,0.25406666666666666,0.28670666666666667,0.2316,0.22741333333333333,0.3563866666666667,0.18330666666666667,0.15369333333333332,0.3104266666666667
Max Violations Committee,0.6361366666666666,0.6368133333333333,0.0,0.44478666666666666,0.6232,0.5759733333333333,0.6058933333333333,0.6292133333333333,0.6083333333333333,0.572,0.5833333333333334,0.5582666666666667,0.6003066666666667,0.58052,0.5250266666666666,0.6040533333333333,0.62608,0.5439466666666667
Random Choice,0.44483066666666665,0.44470666666666664,0.44478666666666666,0.0,0.4448933333333333,0.44253333333333333,0.44462666666666667,0.44538666666666665,0.4451866666666667,0.44276,0.44390666666666667,0.44344,0.44461333333333336,0.4440133333333333,0.4467466666666667,0.4447333333333333,0.44553333333333334,0.44537333333333334
Borda ranking,0.08328333333333332,0.08145333333333334,0.6232,0.4448933333333333,0.0,0.25884,0.18061333333333332,0.15050666666666668,0.16506666666666667,0.27509333333333336,0.23266666666666666,0.26082666666666665,0.21734666666666666,0.20470666666666668,0.39428,0.16670666666666667,0.151,0.31124
Plurality ranking,0.26365133333333324,0.26266666666666666,0.5759733333333333,0.44253333333333333,0.25884,0.0,0.15822666666666665,0.23581333333333335,0.26438666666666666,0.3409466666666667,0.3139733333333333,0.3132666666666667,0.29364,0.29257333333333335,0.42292,0.2632933333333333,0.24064,0.34561333333333333
STV,0.19028533333333333,0.18949333333333335,0.6058933333333333,0.44462666666666667,0.18061333333333332,0.15822666666666665,0.0,0.17732,0.18561333333333332,0.28114666666666666,0.24622666666666668,0.27845333333333333,0.22112,0.22172,0.38722666666666666,0.18716,0.17674666666666666,0.31784
Approval Voting (AV),0.147302,0.1462,0.6292133333333333,0.44538666666666665,0.15050666666666668,0.23581333333333335,0.17732,0.0,0.09764,0.23077333333333333,0.18378666666666665,0.22545333333333334,0.16906666666666667,0.16412,0.38150666666666666,0.10649333333333333,0.030106666666666667,0.29674666666666666
Proportional Approval Voting (PAV),0.18221133333333334,0.18081333333333333,0.6083333333333333,0.4451866666666667,0.16506666666666667,0.26438666666666666,0.18561333333333332,0.09764,0.0,0.14636,0.09493333333333333,0.15948,0.08769333333333333,0.09673333333333334,0.3818933333333333,0.03972,0.07944,0.30288
Approval Chamberlin-Courant (CC),0.2919386666666667,0.29104,0.572,0.44276,0.27509333333333336,0.3409466666666667,0.28114666666666666,0.23077333333333333,0.14636,0.0,0.0562,0.17290666666666665,0.09309333333333333,0.14936,0.37184,0.16421333333333332,0.21601333333333333,0.35052
Lexicographic Chamberlin-Courant (lex-CC),0.25539,0.25406666666666666,0.5833333333333334,0.44390666666666667,0.23266666666666666,0.3139733333333333,0.24622666666666668,0.18378666666666665,0.09493333333333333,0.0562,0.0,0.12470666666666666,0.08782666666666666,0.10389333333333334,0.3784,0.11374666666666666,0.1678,0.32341333333333333
