,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.44568333333333343,0.0,0.44494666666666666,0.44393333333333335,0.44396,0.4458666666666667,0.4458666666666667,0.4435866666666667,0.4458666666666667,0.44605333333333336,0.44368,0.44628,0.4435866666666667,0.44604,0.4458666666666667,0.4437066666666667
Borda ranking,0.052029999999999986,0.44494666666666666,0.0,0.08404,0.07146666666666666,0.07738666666666667,0.07738666666666667,0.22816,0.07738666666666667,0.17137333333333332,0.22465333333333334,0.13456,0.22816,0.07532,0.07738666666666667,0.19964
Plurality ranking,0.10243733333333334,0.44393333333333335,0.08404,0.0,0.022306666666666666,0.15514666666666665,0.15514666666666665,0.23282666666666665,0.15514666666666665,0.18817333333333333,0.22977333333333333,0.17521333333333333,0.23282666666666665,0.15402666666666667,0.15514666666666665,0.21082666666666666
STV,0.08264799999999999,0.44396,0.07146666666666666,0.022306666666666666,0.0,0.14094666666666666,0.14094666666666666,0.22054666666666667,0.14094666666666666,0.19634666666666667,0.21717333333333333,0.16990666666666668,0.22054666666666667,0.14209333333333332,0.14094666666666666,0.20896
Approval Voting (AV),0.07959800000000002,0.4458666666666667,0.07738666666666667,0.15514666666666665,0.14094666666666666,0.0,0.0,0.20902666666666667,0.0,0.19069333333333333,0.20552,0.11817333333333334,0.20902666666666667,0.03605333333333333,0.0,0.19737333333333335
Proportional Approval Voting (PAV),0.07959800000000002,0.4458666666666667,0.07738666666666667,0.15514666666666665,0.14094666666666666,0.0,0.0,0.20902666666666667,0.0,0.19069333333333333,0.20552,0.11817333333333334,0.20902666666666667,0.03605333333333333,0.0,0.19737333333333335
Approval Chamberlin-Courant (CC),0.1976446666666667,0.4435866666666667,0.22816,0.23282666666666665,0.22054666666666667,0.20902666666666667,0.20902666666666667,0.0,0.20902666666666667,0.3333333333333333,0.0035066666666666666,0.23901333333333333,0.0,0.23336,0.20902666666666667,0.22230666666666668
Lexicographic Chamberlin-Courant (lex-CC),0.07959800000000002,0.4458666666666667,0.07738666666666667,0.15514666666666665,0.14094666666666666,0.0,0.0,0.20902666666666667,0.0,0.19069333333333333,0.20552,0.11817333333333334,0.20902666666666667,0.03605333333333333,0.0,0.19737333333333335
Sequential Approval Chamberlin-Courant (seq-CC),0.20257000000000006,0.44605333333333336,0.17137333333333332,0.18817333333333333,0.19634666666666667,0.19069333333333333,0.19069333333333333,0.3333333333333333,0.19069333333333333,0.0,0.33088,0.14668,0.3333333333333333,0.15464,0.19069333333333333,0.21265333333333333
Monroe's Approval Rule (Monroe),0.19413800000000003,0.44368,0.22465333333333334,0.22977333333333333,0.21717333333333333,0.20552,0.20552,0.0035066666666666666,0.20552,0.33088,0.0,0.23572,0.0035066666666666666,0.22985333333333333,0.20552,0.22136
Greedy Monroe,0.14308933333333332,0.44628,0.13456,0.17521333333333333,0.16990666666666668,0.11817333333333334,0.11817333333333334,0.23901333333333333,0.11817333333333334,0.14668,0.23572,0.0,0.23901333333333333,0.11745333333333334,0.11817333333333334,0.20452
Minimax Approval Voting (MAV),0.1976446666666667,0.4435866666666667,0.22816,0.23282666666666665,0.22054666666666667,0.20902666666666667,0.20902666666666667,0.0,0.20902666666666667,0.3333333333333333,0.0035066666666666666,0.23901333333333333,0.0,0.23336,0.20902666666666667,0.22230666666666668
Method of Equal Shares (aka Rule X) with Phragmén phase,0.08727400000000002,0.44604,0.07532,0.15402666666666667,0.14209333333333332,0.03605333333333333,0.03605333333333333,0.23336,0.03605333333333333,0.15464,0.22985333333333333,0.11745333333333334,0.23336,0.0,0.03605333333333333,0.1978
E Pluribus Hugo (EPH),0.07959800000000002,0.4458666666666667,0.07738666666666667,0.15514666666666665,0.14094666666666666,0.0,0.0,0.20902666666666667,0.0,0.19069333333333333,0.20552,0.11817333333333334,0.20902666666666667,0.03605333333333333,0.0,0.19737333333333335
Random Serial Dictator,0.20098133333333337,0.4437066666666667,0.19964,0.21082666666666666,0.20896,0.19737333333333335,0.19737333333333335,0.22230666666666668,0.19737333333333335,0.21265333333333333,0.22136,0.20452,0.22230666666666668,0.1978,0.19737333333333335,0.0
NN,,0.44568333333333343,0.052029999999999986,0.10243733333333334,0.08264799999999999,0.07959800000000002,0.07959800000000002,0.1976446666666667,0.07959800000000002,0.20257000000000006,0.19413800000000003,0.14308933333333332,0.1976446666666667,0.08727400000000002,0.07959800000000002,0.20098133333333337
