,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.24537142857142866,0.0,0.24537142857142857,0.24462857142857142,0.24537142857142857,0.24537142857142857,0.24537142857142857,0.24602285714285715,0.24537142857142857,0.24485714285714286,0.24537142857142857,0.24537142857142857,0.24537142857142857,0.24537142857142857,0.24537142857142857,0.24537142857142857
Borda ranking,0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.23721142857142868,0.24462857142857142,0.23721142857142857,0.0,0.23721142857142857,0.23721142857142857,0.23721142857142857,0.2857142857142857,0.23721142857142857,0.03973714285714286,0.23721142857142857,0.23721142857142857,0.23721142857142857,0.23721142857142857,0.23721142857142857,0.23721142857142857
STV,0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.24524571428571437,0.24602285714285715,0.2452457142857143,0.2857142857142857,0.2452457142857143,0.2452457142857143,0.2452457142857143,0.0,0.2452457142857143,0.2857142857142857,0.2452457142857143,0.2452457142857143,0.2452457142857143,0.2452457142857143,0.2452457142857143,0.2452457142857143
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.24454857142857153,0.24485714285714286,0.24454857142857142,0.03973714285714286,0.24454857142857142,0.24454857142857142,0.24454857142857142,0.2857142857142857,0.24454857142857142,0.0,0.24454857142857142,0.24454857142857142,0.24454857142857142,0.24454857142857142,0.24454857142857142,0.24454857142857142
Monroe's Approval Rule (Monroe),0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.24537142857142857,0.0,0.23721142857142857,0.0,0.0,0.0,0.2452457142857143,0.0,0.24454857142857142,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.24537142857142866,0.0,0.23721142857142868,0.0,0.0,0.0,0.24524571428571437,0.0,0.24454857142857153,0.0,0.0,0.0,0.0,0.0,0.0
