,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.47924483020679187,0.0,0.4792448302067917,0.48066877324907004,0.4792448302067917,0.4792448302067917,0.4792448302067917,0.4812127514899404,0.4792448302067917,0.4799168033278669,0.4792448302067917,0.4792448302067917,0.4792448302067917,0.4792448302067917,0.4792448302067917,0.4792448302067917
Borda ranking,0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.39835206591736333,0.48066877324907004,0.39835206591736333,0.0,0.39835206591736333,0.39835206591736333,0.39835206591736333,0.8,0.39835206591736333,0.16466541338346466,0.39835206591736333,0.39835206591736333,0.39835206591736333,0.39835206591736333,0.39835206591736333,0.39835206591736333
STV,0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.47881284748610065,0.4812127514899404,0.47881284748610053,0.8,0.47881284748610053,0.47881284748610053,0.47881284748610053,0.0,0.47881284748610053,0.8,0.47881284748610053,0.47881284748610053,0.47881284748610053,0.47881284748610053,0.47881284748610053,0.47881284748610053
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.4825886964521419,0.4799168033278669,0.4825886964521419,0.16466541338346466,0.4825886964521419,0.4825886964521419,0.4825886964521419,0.8,0.4825886964521419,0.0,0.4825886964521419,0.4825886964521419,0.4825886964521419,0.4825886964521419,0.4825886964521419,0.4825886964521419
Monroe's Approval Rule (Monroe),0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.4792448302067917,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610053,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.47924483020679187,0.0,0.39835206591736333,0.0,0.0,0.0,0.47881284748610065,0.0,0.4825886964521419,0.0,0.0,0.0,0.0,0.0,0.0
