,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.4436566666666667,0.0,0.44297333333333333,0.4438666666666667,0.44421333333333335,0.44469333333333333,0.44482666666666665,0.44566666666666666,0.44534666666666667,0.4454266666666667,0.4453066666666667,0.4461466666666667,0.44524,0.4444133333333333,0.44465333333333334,0.44308
Borda ranking,0.07792133333333334,0.44297333333333333,0.0,0.2902666666666667,0.21768,0.09922666666666667,0.10509333333333333,0.44470666666666664,0.2214,0.40186666666666665,0.42672,0.17884,0.33164,0.14912,0.09985333333333334,0.29816
Plurality ranking,0.3118146666666667,0.4438666666666667,0.2902666666666667,0.0,0.14381333333333332,0.32516,0.32886666666666664,0.4624533333333333,0.3644266666666667,0.41612,0.4489066666666667,0.3508,0.41234666666666664,0.34242666666666666,0.32664,0.3943066666666667
STV,0.24402733333333337,0.44421333333333335,0.21768,0.14381333333333332,0.0,0.26272,0.2664533333333333,0.4377466666666667,0.3181866666666667,0.4232,0.4218133333333333,0.2975333333333333,0.37293333333333334,0.28368,0.26365333333333335,0.3623866666666667
Approval Voting (AV),0.08776733333333335,0.44469333333333333,0.09922666666666667,0.32516,0.26272,0.0,0.06641333333333334,0.43904,0.2216,0.41061333333333333,0.42092,0.17008,0.33353333333333335,0.14229333333333333,0.01068,0.29089333333333334
Proportional Approval Voting (PAV),0.11788400000000002,0.44482666666666665,0.10509333333333333,0.32886666666666664,0.2664533333333333,0.06641333333333334,0.0,0.44232,0.1656,0.40488,0.42462666666666665,0.14810666666666666,0.30988,0.08793333333333334,0.05816,0.29268
Approval Chamberlin-Courant (CC),0.4302853333333333,0.44566666666666666,0.44470666666666664,0.4624533333333333,0.4377466666666667,0.43904,0.44232,0.0,0.4369866666666667,0.6666666666666666,0.021373333333333334,0.46910666666666667,0.20504,0.4444533333333333,0.43953333333333333,0.44222666666666666
Lexicographic Chamberlin-Courant (lex-CC),0.24348133333333333,0.44534666666666667,0.2214,0.3644266666666667,0.3181866666666667,0.2216,0.1656,0.4369866666666667,0.0,0.40345333333333333,0.42406666666666665,0.19182666666666667,0.23561333333333334,0.12098666666666667,0.21557333333333334,0.32004
Sequential Approval Chamberlin-Courant (seq-CC),0.4172433333333334,0.4454266666666667,0.40186666666666665,0.41612,0.4232,0.41061333333333333,0.40488,0.6666666666666666,0.40345333333333333,0.0,0.6567066666666667,0.3780133333333333,0.5459733333333333,0.4003333333333333,0.40945333333333334,0.41084
Monroe's Approval Rule (Monroe),0.41255000000000003,0.4453066666666667,0.42672,0.4489066666666667,0.4218133333333333,0.42092,0.42462666666666665,0.021373333333333334,0.42406666666666665,0.6567066666666667,0.0,0.45344,0.20157333333333333,0.42761333333333335,0.4214133333333333,0.43133333333333335
Greedy Monroe,0.191104,0.4461466666666667,0.17884,0.3508,0.2975333333333333,0.17008,0.14810666666666666,0.46910666666666667,0.19182666666666667,0.3780133333333333,0.45344,0.0,0.33097333333333334,0.15,0.16630666666666666,0.307
Minimax Approval Voting (MAV),0.3337766666666666,0.44524,0.33164,0.41234666666666664,0.37293333333333334,0.33353333333333335,0.30988,0.20504,0.23561333333333334,0.5459733333333333,0.20157333333333333,0.33097333333333334,0.0,0.2923733333333333,0.33208,0.37381333333333333
Method of Equal Shares (aka Rule X) with Phragmén phase,0.17208800000000002,0.4444133333333333,0.14912,0.34242666666666666,0.28368,0.14229333333333333,0.08793333333333334,0.4444533333333333,0.12098666666666667,0.4003333333333333,0.42761333333333335,0.15,0.2923733333333333,0.0,0.13548,0.3011333333333333
E Pluribus Hugo (EPH),0.09238466666666668,0.44465333333333334,0.09985333333333334,0.32664,0.26365333333333335,0.01068,0.05816,0.43953333333333333,0.21557333333333334,0.40945333333333334,0.4214133333333333,0.16630666666666666,0.33208,0.13548,0.0,0.2913866666666667
Random Serial Dictator,0.29643600000000003,0.44308,0.29816,0.3943066666666667,0.3623866666666667,0.29089333333333334,0.29268,0.44222666666666666,0.32004,0.41084,0.43133333333333335,0.307,0.37381333333333333,0.3011333333333333,0.2913866666666667,0.0
NN,,0.4436566666666667,0.07792133333333334,0.3118146666666667,0.24402733333333337,0.08776733333333335,0.11788400000000002,0.4302853333333333,0.24348133333333333,0.4172433333333334,0.41255000000000003,0.191104,0.3337766666666666,0.17208800000000002,0.09238466666666668,0.29643600000000003
