,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.24480114285714283,0.0,0.24498285714285714,0.24401142857142857,0.24413714285714286,0.24461714285714287,0.24461714285714287,0.24453714285714287,0.24461714285714287,0.24464,0.2445257142857143,0.2444457142857143,0.24453714285714287,0.24493714285714285,0.24461714285714287,0.2450857142857143
Borda ranking,0.05487257142857143,0.24498285714285714,0.0,0.17786285714285716,0.1259657142857143,0.08005714285714285,0.08005714285714285,0.24662857142857142,0.08005714285714285,0.24366857142857143,0.2465942857142857,0.12786285714285714,0.24662857142857142,0.07996571428571428,0.08005714285714285,0.16418285714285713
Plurality ranking,0.19788457142857144,0.24401142857142857,0.17786285714285716,0.0,0.11784,0.20872,0.20872,0.2534742857142857,0.20872,0.23389714285714286,0.25344,0.21646857142857143,0.2534742857142857,0.20809142857142857,0.20872,0.2261142857142857
STV,0.15525199999999997,0.24413714285714286,0.1259657142857143,0.11784,0.0,0.1752,0.1752,0.24486857142857144,0.1752,0.24512,0.24483428571428573,0.19070857142857142,0.24486857142857144,0.17547428571428572,0.1752,0.20413714285714285
Approval Voting (AV),0.05976628571428571,0.24461714285714287,0.08005714285714285,0.20872,0.1752,0.0,0.0,0.24353142857142857,0.0,0.24650285714285713,0.24349714285714286,0.11078857142857143,0.24353142857142857,0.014491428571428572,0.0,0.15712
Proportional Approval Voting (PAV),0.05976628571428571,0.24461714285714287,0.08005714285714285,0.20872,0.1752,0.0,0.0,0.24353142857142857,0.0,0.24650285714285713,0.24349714285714286,0.11078857142857143,0.24353142857142857,0.014491428571428572,0.0,0.15712
Approval Chamberlin-Courant (CC),0.241672,0.24453714285714287,0.24662857142857142,0.2534742857142857,0.24486857142857144,0.24353142857142857,0.24353142857142857,0.0,0.24353142857142857,0.2857142857142857,3.4285714285714284e-05,0.2527542857142857,0.0,0.24766857142857143,0.24353142857142857,0.24601142857142858
Lexicographic Chamberlin-Courant (lex-CC),0.05976628571428571,0.24461714285714287,0.08005714285714285,0.20872,0.1752,0.0,0.0,0.24353142857142857,0.0,0.24650285714285713,0.24349714285714286,0.11078857142857143,0.24353142857142857,0.014491428571428572,0.0,0.15712
Sequential Approval Chamberlin-Courant (seq-CC),0.2475942857142857,0.24464,0.24366857142857143,0.23389714285714286,0.24512,0.24650285714285713,0.24650285714285713,0.2857142857142857,0.24650285714285713,0.0,0.2856914285714286,0.23624,0.2857142857142857,0.24238857142857143,0.24650285714285713,0.24537142857142857
Monroe's Approval Rule (Monroe),0.24163771428571432,0.2445257142857143,0.2465942857142857,0.25344,0.24483428571428573,0.24349714285714286,0.24349714285714286,3.4285714285714284e-05,0.24349714285714286,0.2856914285714286,0.0,0.25272,3.4285714285714284e-05,0.24763428571428572,0.24349714285714286,0.24598857142857142
Greedy Monroe,0.12183428571428571,0.2444457142857143,0.12786285714285714,0.21646857142857143,0.19070857142857142,0.11078857142857143,0.11078857142857143,0.2527542857142857,0.11078857142857143,0.23624,0.25272,0.0,0.2527542857142857,0.10842285714285714,0.11078857142857143,0.17124571428571428
Minimax Approval Voting (MAV),0.241672,0.24453714285714287,0.24662857142857142,0.2534742857142857,0.24486857142857144,0.24353142857142857,0.24353142857142857,0.0,0.24353142857142857,0.2857142857142857,3.4285714285714284e-05,0.2527542857142857,0.0,0.24766857142857143,0.24353142857142857,0.24601142857142858
Method of Equal Shares (aka Rule X) with Phragmén phase,0.06230742857142857,0.24493714285714285,0.07996571428571428,0.20809142857142857,0.17547428571428572,0.014491428571428572,0.014491428571428572,0.24766857142857143,0.014491428571428572,0.24238857142857143,0.24763428571428572,0.10842285714285714,0.24766857142857143,0.0,0.014491428571428572,0.15701714285714286
E Pluribus Hugo (EPH),0.05976628571428571,0.24461714285714287,0.08005714285714285,0.20872,0.1752,0.0,0.0,0.24353142857142857,0.0,0.24650285714285713,0.24349714285714286,0.11078857142857143,0.24353142857142857,0.014491428571428572,0.0,0.15712
Random Serial Dictator,0.16098114285714285,0.2450857142857143,0.16418285714285713,0.2261142857142857,0.20413714285714285,0.15712,0.15712,0.24601142857142858,0.15712,0.24537142857142857,0.24598857142857142,0.17124571428571428,0.24601142857142858,0.15701714285714286,0.15712,0.0
NN,,0.24480114285714283,0.05487257142857143,0.19788457142857144,0.15525199999999997,0.05976628571428571,0.05976628571428571,0.241672,0.05976628571428571,0.2475942857142857,0.24163771428571432,0.12183428571428571,0.241672,0.06230742857142857,0.05976628571428571,0.16098114285714285
