,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Random Choice,0.48929142857142865,0.0,0.48929142857142854,0.4888914285714286,0.48929142857142854,0.48929142857142854,0.48929142857142854,0.49037714285714284,0.48929142857142854,0.4888342857142857,0.48929142857142854,0.48929142857142854,0.48929142857142854,0.48929142857142854,0.48929142857142854,0.48929142857142854
Borda ranking,0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.38086857142857156,0.4888914285714286,0.38086857142857145,0.0,0.38086857142857145,0.38086857142857145,0.38086857142857145,0.7188914285714286,0.38086857142857145,0.15101714285714285,0.38086857142857145,0.38086857142857145,0.38086857142857145,0.38086857142857145,0.38086857142857145,0.38086857142857145
STV,0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.45745142857142845,0.49037714285714284,0.45745142857142856,0.7188914285714286,0.45745142857142856,0.45745142857142856,0.45745142857142856,0.0,0.45745142857142856,0.8403085714285714,0.45745142857142856,0.45745142857142856,0.45745142857142856,0.45745142857142856,0.45745142857142856,0.45745142857142856
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.455702857142857,0.4888342857142857,0.45570285714285713,0.15101714285714285,0.45570285714285713,0.45570285714285713,0.45570285714285713,0.8403085714285714,0.45570285714285713,0.0,0.45570285714285713,0.45570285714285713,0.45570285714285713,0.45570285714285713,0.45570285714285713,0.45570285714285713
Monroe's Approval Rule (Monroe),0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.48929142857142854,0.0,0.38086857142857145,0.0,0.0,0.0,0.45745142857142856,0.0,0.45570285714285713,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.48929142857142865,0.0,0.38086857142857156,0.0,0.0,0.0,0.45745142857142845,0.0,0.455702857142857,0.0,0.0,0.0,0.0,0.0,0.0
