,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Max Violations Committee,0.599497026066824,0.5994970260668236,0.0,0.47978922997085943,0.5994970260668236,0.601157638417628,0.5994970260668236,0.5994970260668236,0.5994970260668236,0.31993932377948986,0.5994970260668236,0.681537663167139,0.5994970260668236,0.5994970260668236,0.5994970260668236,0.5994970260668236,0.5994970260668236,0.5994970260668236
Random Choice,0.4795018162947585,0.4795018162947587,0.47978922997085943,0.0,0.4795018162947587,0.4816893537184144,0.4795018162947587,0.4795018162947587,0.4795018162947587,0.48165741886551433,0.4795018162947587,0.4806834058520618,0.4795018162947587,0.4795018162947587,0.4795018162947587,0.4795018162947587,0.4795018162947587,0.4795018162947587
Borda ranking,0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.3010977605684405,0.3010977605684404,0.601157638417628,0.4816893537184144,0.3010977605684404,0.0,0.3010977605684404,0.3010977605684404,0.3010977605684404,0.5597381342062193,0.3010977605684404,0.18035208175322343,0.3010977605684404,0.3010977605684404,0.3010977605684404,0.3010977605684404,0.3010977605684404,0.3010977605684404
STV,0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.360033531595545,0.3600335315955451,0.31993932377948986,0.48165741886551433,0.3600335315955451,0.5597381342062193,0.3600335315955451,0.3600335315955451,0.3600335315955451,0.0,0.3600335315955451,0.7199872260588399,0.3600335315955451,0.3600335315955451,0.3600335315955451,0.3600335315955451,0.3600335315955451,0.3600335315955451
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.35995369446329495,0.3599536944632949,0.681537663167139,0.4806834058520618,0.3599536944632949,0.18035208175322343,0.3599536944632949,0.3599536944632949,0.3599536944632949,0.7199872260588399,0.3599536944632949,0.0,0.3599536944632949,0.3599536944632949,0.3599536944632949,0.3599536944632949,0.3599536944632949,0.3599536944632949
Monroe's Approval Rule (Monroe),0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.0,0.0,0.5994970260668236,0.4795018162947587,0.0,0.3010977605684404,0.0,0.0,0.0,0.3600335315955451,0.0,0.3599536944632949,0.0,0.0,0.0,0.0,0.0,0.0
NN,,0.0,0.599497026066824,0.4795018162947585,0.0,0.3010977605684405,0.0,0.0,0.0,0.360033531595545,0.0,0.35995369446329495,0.0,0.0,0.0,0.0,0.0,0.0
