Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,core-mean,dummetts_condition-mean,ejr-mean,fixed_majority-mean,jr-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.22475076923076923,0.1254,0.77956,0.0,0.50108,0.0,0.01188,0.0,0.49444,0.002,0.01188,0.49444,0.50108,0.0
Borda ranking,0.0039169230769230765,0.0,0.05084,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
Plurality ranking,0.047101538461538466,0.0,0.59248,0.0,0.0,0.0,0.00992,0.0,0.0,0.0,0.00992,0.0,0.0,0.0
STV,0.01873230769230769,0.0,0.23992,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0018,0.0,0.0,0.0
Approval Voting (AV),0.012581538461538462,0.0,0.16356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.012581538461538462,0.0,0.16356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.22523076923076923,0.12788,0.77684,0.0,0.50232,0.0,0.01192,0.0,0.49608,0.00264,0.01192,0.49608,0.50232,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.012581538461538462,0.0,0.16356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.22330769230769232,0.12532,0.77428,0.0,0.49728,0.0,0.01156,0.0,0.49148,0.00276,0.01156,0.49148,0.49728,0.0
Monroe's Approval Rule (Monroe),0.22523076923076923,0.12788,0.77684,0.0,0.50232,0.0,0.01192,0.0,0.49608,0.00264,0.01192,0.49608,0.50232,0.0
Greedy Monroe,0.03307076923076923,0.0,0.42432,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0028,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.22523076923076923,0.12788,0.77684,0.0,0.50232,0.0,0.01192,0.0,0.49608,0.00264,0.01192,0.49608,0.50232,0.0
Method of Equal Shares (aka Rule X) with Phragmén phase,0.012390769230769231,0.0,0.16108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E Pluribus Hugo (EPH),0.012581538461538462,0.0,0.16356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Serial Dictator,0.042286153846153855,0.0,0.53452,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0076,0.0,0.0,0.0
