Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Min Violations Committee,0.0,0.4,0.320144,0.036272,0.291408,0.222224,0.29216,0.29216,0.29216,0.29216,0.291408,0.29216,0.291408,0.313008,0.291408,0.29216,0.313328,0.278384,0.329056,0.061328,0.224992,0.026864,0.018352,0.200944,0.032096,0.032272,0.032272,0.032096,0.11136,0.032272,0.032192,0.017664,0.032272,0.032272,0.032096,0.032272,0.032272,0.032272,0.032272,0.032272,0.032272,0.032272,0.032272,0.016768,0.032272,0.032272,0.032272,0.032272,0.015984,0.015984,0.032272,0.031472,0.01768,0.020384,0.02104,0.032192,0.032272,0.024496,0.032096,0.01768,0.032272,0.288144,0.314096,0.063888,0.071776,0.017232
Max Violations Committee,0.4,0.0,0.319632,0.399824,0.363184,0.39464,0.367024,0.367024,0.367024,0.367024,0.363184,0.367024,0.363184,0.329888,0.363184,0.367024,0.32936,0.38216,0.387952,0.399824,0.390672,0.399984,0.399952,0.389856,0.4,0.4,0.4,0.4,0.364656,0.4,0.399984,0.4,0.4,0.392912,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.399984,0.4,0.4,0.4,0.4,0.398656,0.398656,0.4,0.4,0.4,0.399808,0.4,0.399712,0.399824,0.399984,0.4,0.399024,0.4,0.4,0.4,0.392032,0.388608,0.39952,0.397872,0.4
Random Choice,0.320144,0.319632,0.0,0.319568,0.318656,0.320896,0.319568,0.319568,0.319568,0.319568,0.318656,0.319568,0.318656,0.32072,0.318656,0.319568,0.318864,0.32104,0.319216,0.32096,0.320688,0.32008,0.320064,0.319232,0.320128,0.320096,0.320096,0.320128,0.32168,0.320096,0.320112,0.319728,0.320096,0.320736,0.320128,0.320096,0.320096,0.320096,0.320096,0.320096,0.320096,0.320176,0.320096,0.320512,0.320096,0.320096,0.320528,0.320528,0.319904,0.319904,0.320096,0.320576,0.319728,0.320192,0.320272,0.320112,0.320096,0.31968,0.320128,0.319728,0.320112,0.318544,0.3192,0.319264,0.320128,0.320144
Borda ranking,0.036272,0.399824,0.319568,0.0,0.292256,0.224,0.29336,0.29336,0.29336,0.29336,0.292256,0.29336,0.292256,0.321152,0.292256,0.29336,0.313968,0.264464,0.340496,0.049792,0.222064,0.036,0.036304,0.203536,0.033072,0.0332,0.0332,0.033072,0.109584,0.0332,0.033408,0.018608,0.0332,0.043584,0.033072,0.0332,0.0332,0.0332,0.0332,0.0332,0.0332,0.033264,0.0332,0.03488,0.0332,0.0332,0.04184,0.04184,0.028736,0.028736,0.0332,0.036416,0.018592,0.03736,0.036736,0.033408,0.0332,0.04456,0.033072,0.018656,0.033184,0.299616,0.323952,0.064544,0.086464,0.03776
Plurality ranking,0.291408,0.363184,0.318656,0.292256,0.0,0.216688,0.065136,0.065136,0.065136,0.065136,0.0,0.065136,0.0,0.334144,0.0,0.065136,0.289888,0.309856,0.266848,0.321072,0.205408,0.289824,0.283984,0.176064,0.291184,0.29112,0.29112,0.291184,0.28928,0.29112,0.291088,0.29288,0.29112,0.29224,0.291184,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.291632,0.29112,0.29112,0.290576,0.290576,0.297472,0.297472,0.29112,0.290128,0.29288,0.282304,0.282704,0.291088,0.29112,0.266912,0.291184,0.292912,0.29112,0.267728,0.26616,0.278784,0.261104,0.283424
STV,0.222224,0.39464,0.320896,0.224,0.216688,0.0,0.21432,0.21432,0.21432,0.21432,0.216688,0.21432,0.216688,0.308608,0.216688,0.21432,0.300976,0.287888,0.2084,0.260288,0.059904,0.223136,0.21456,0.14736,0.226656,0.22664,0.22664,0.226656,0.250224,0.22664,0.226608,0.224816,0.22664,0.232688,0.226656,0.22664,0.22664,0.22664,0.22664,0.22664,0.22664,0.226624,0.22664,0.224864,0.22664,0.22664,0.231472,0.231472,0.231744,0.231744,0.22664,0.227696,0.2248,0.212176,0.212528,0.226608,0.22664,0.222128,0.226656,0.224848,0.226624,0.201264,0.205936,0.227024,0.171712,0.214864
Approval Voting (AV),0.29216,0.367024,0.319568,0.29336,0.065136,0.21432,0.0,0.0,0.0,0.0,0.065136,0.0,0.065136,0.305584,0.065136,0.0,0.290624,0.33064,0.270016,0.322048,0.208688,0.291072,0.28512,0.186608,0.292432,0.292368,0.292368,0.292432,0.298768,0.292368,0.292336,0.293872,0.292368,0.293776,0.292432,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292688,0.292368,0.292368,0.292144,0.292144,0.298576,0.298576,0.292368,0.291472,0.293872,0.283488,0.283888,0.292336,0.292368,0.26904,0.292432,0.29392,0.292368,0.268944,0.270848,0.280096,0.262192,0.28456
Proportional Approval Voting (PAV),0.29216,0.367024,0.319568,0.29336,0.065136,0.21432,0.0,0.0,0.0,0.0,0.065136,0.0,0.065136,0.305584,0.065136,0.0,0.290624,0.33064,0.270016,0.322048,0.208688,0.291072,0.28512,0.186608,0.292432,0.292368,0.292368,0.292432,0.298768,0.292368,0.292336,0.293872,0.292368,0.293776,0.292432,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292688,0.292368,0.292368,0.292144,0.292144,0.298576,0.298576,0.292368,0.291472,0.293872,0.283488,0.283888,0.292336,0.292368,0.26904,0.292432,0.29392,0.292368,0.268944,0.270848,0.280096,0.262192,0.28456
Approval Chamberlin-Courant (CC),0.29216,0.367024,0.319568,0.29336,0.065136,0.21432,0.0,0.0,0.0,0.0,0.065136,0.0,0.065136,0.305584,0.065136,0.0,0.290624,0.33064,0.270016,0.322048,0.208688,0.291072,0.28512,0.186608,0.292432,0.292368,0.292368,0.292432,0.298768,0.292368,0.292336,0.293872,0.292368,0.293776,0.292432,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292688,0.292368,0.292368,0.292144,0.292144,0.298576,0.298576,0.292368,0.291472,0.293872,0.283488,0.283888,0.292336,0.292368,0.26904,0.292432,0.29392,0.292368,0.268944,0.270848,0.280096,0.262192,0.28456
Lexicographic Chamberlin-Courant (lex-CC),0.29216,0.367024,0.319568,0.29336,0.065136,0.21432,0.0,0.0,0.0,0.0,0.065136,0.0,0.065136,0.305584,0.065136,0.0,0.290624,0.33064,0.270016,0.322048,0.208688,0.291072,0.28512,0.186608,0.292432,0.292368,0.292368,0.292432,0.298768,0.292368,0.292336,0.293872,0.292368,0.293776,0.292432,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292688,0.292368,0.292368,0.292144,0.292144,0.298576,0.298576,0.292368,0.291472,0.293872,0.283488,0.283888,0.292336,0.292368,0.26904,0.292432,0.29392,0.292368,0.268944,0.270848,0.280096,0.262192,0.28456
Sequential Approval Chamberlin-Courant (seq-CC),0.291408,0.363184,0.318656,0.292256,0.0,0.216688,0.065136,0.065136,0.065136,0.065136,0.0,0.065136,0.0,0.334144,0.0,0.065136,0.289888,0.309856,0.266848,0.321072,0.205408,0.289824,0.283984,0.176064,0.291184,0.29112,0.29112,0.291184,0.28928,0.29112,0.291088,0.29288,0.29112,0.29224,0.291184,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.291632,0.29112,0.29112,0.290576,0.290576,0.297472,0.297472,0.29112,0.290128,0.29288,0.282304,0.282704,0.291088,0.29112,0.266912,0.291184,0.292912,0.29112,0.267728,0.26616,0.278784,0.261104,0.283424
Monroe's Approval Rule (Monroe),0.29216,0.367024,0.319568,0.29336,0.065136,0.21432,0.0,0.0,0.0,0.0,0.065136,0.0,0.065136,0.305584,0.065136,0.0,0.290624,0.33064,0.270016,0.322048,0.208688,0.291072,0.28512,0.186608,0.292432,0.292368,0.292368,0.292432,0.298768,0.292368,0.292336,0.293872,0.292368,0.293776,0.292432,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292688,0.292368,0.292368,0.292144,0.292144,0.298576,0.298576,0.292368,0.291472,0.293872,0.283488,0.283888,0.292336,0.292368,0.26904,0.292432,0.29392,0.292368,0.268944,0.270848,0.280096,0.262192,0.28456
Greedy Monroe,0.291408,0.363184,0.318656,0.292256,0.0,0.216688,0.065136,0.065136,0.065136,0.065136,0.0,0.065136,0.0,0.334144,0.0,0.065136,0.289888,0.309856,0.266848,0.321072,0.205408,0.289824,0.283984,0.176064,0.291184,0.29112,0.29112,0.291184,0.28928,0.29112,0.291088,0.29288,0.29112,0.29224,0.291184,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.291632,0.29112,0.29112,0.290576,0.290576,0.297472,0.297472,0.29112,0.290128,0.29288,0.282304,0.282704,0.291088,0.29112,0.266912,0.291184,0.292912,0.29112,0.267728,0.26616,0.278784,0.261104,0.283424
Minimax Approval Voting (MAV),0.313008,0.329888,0.32072,0.321152,0.334144,0.308608,0.305584,0.305584,0.305584,0.305584,0.334144,0.305584,0.334144,0.0,0.334144,0.305584,0.319008,0.4,0.329456,0.319232,0.324416,0.323424,0.319808,0.335024,0.325936,0.325952,0.325952,0.325936,0.347696,0.325952,0.325952,0.320416,0.325952,0.325952,0.325936,0.325952,0.325952,0.325952,0.325952,0.325952,0.325952,0.325952,0.325952,0.319888,0.325952,0.325952,0.325952,0.325952,0.319488,0.319488,0.325952,0.324656,0.320416,0.319792,0.320624,0.325952,0.325952,0.319488,0.325936,0.320432,0.325952,0.321136,0.332784,0.319632,0.319744,0.319776
Method of Equal Shares (aka Rule X) with Phragmén phase,0.291408,0.363184,0.318656,0.292256,0.0,0.216688,0.065136,0.065136,0.065136,0.065136,0.0,0.065136,0.0,0.334144,0.0,0.065136,0.289888,0.309856,0.266848,0.321072,0.205408,0.289824,0.283984,0.176064,0.291184,0.29112,0.29112,0.291184,0.28928,0.29112,0.291088,0.29288,0.29112,0.29224,0.291184,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.29112,0.291632,0.29112,0.29112,0.290576,0.290576,0.297472,0.297472,0.29112,0.290128,0.29288,0.282304,0.282704,0.291088,0.29112,0.266912,0.291184,0.292912,0.29112,0.267728,0.26616,0.278784,0.261104,0.283424
E Pluribus Hugo (EPH),0.29216,0.367024,0.319568,0.29336,0.065136,0.21432,0.0,0.0,0.0,0.0,0.065136,0.0,0.065136,0.305584,0.065136,0.0,0.290624,0.33064,0.270016,0.322048,0.208688,0.291072,0.28512,0.186608,0.292432,0.292368,0.292368,0.292432,0.298768,0.292368,0.292336,0.293872,0.292368,0.293776,0.292432,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292368,0.292688,0.292368,0.292368,0.292144,0.292144,0.298576,0.298576,0.292368,0.291472,0.293872,0.283488,0.283888,0.292336,0.292368,0.26904,0.292432,0.29392,0.292368,0.268944,0.270848,0.280096,0.262192,0.28456
