Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.4,0.32024,0.060592,0.22048,0.154496,0.08528,0.08528,0.310512,0.08528,0.321424,0.308128,0.150352,0.310512,0.088704,0.08528,0.214752
Max Violations Committee,0.4,0.0,0.319568,0.399616,0.392528,0.397104,0.394816,0.394816,0.337744,0.394816,0.312336,0.338176,0.387632,0.337744,0.39408,0.394816,0.376096
Random Choice,0.32024,0.319568,0.0,0.31968,0.3196,0.317792,0.320128,0.320128,0.317984,0.320128,0.319472,0.317824,0.321328,0.317984,0.320048,0.320128,0.320032
Borda ranking,0.060592,0.399616,0.31968,0.0,0.195888,0.127968,0.0956,0.0956,0.321792,0.0956,0.310848,0.319408,0.148288,0.321792,0.095552,0.0956,0.214304
Plurality ranking,0.22048,0.392528,0.3196,0.195888,0.0,0.122112,0.250592,0.250592,0.33064,0.250592,0.308304,0.328976,0.263168,0.33064,0.2504,0.250592,0.283856
STV,0.154496,0.397104,0.317792,0.127968,0.122112,0.0,0.199152,0.199152,0.319104,0.199152,0.315008,0.31672,0.220464,0.319104,0.199712,0.199152,0.253104
Approval Voting (AV),0.08528,0.394816,0.320128,0.0956,0.250592,0.199152,0.0,0.0,0.316432,0.0,0.315424,0.314048,0.123776,0.316432,0.017952,0.0,0.205344
Proportional Approval Voting (PAV),0.08528,0.394816,0.320128,0.0956,0.250592,0.199152,0.0,0.0,0.316432,0.0,0.315424,0.314048,0.123776,0.316432,0.017952,0.0,0.205344
Approval Chamberlin-Courant (CC),0.310512,0.337744,0.317984,0.321792,0.33064,0.319104,0.316432,0.316432,0.0,0.316432,0.4,0.002384,0.332016,0.0,0.323728,0.316432,0.31936
Lexicographic Chamberlin-Courant (lex-CC),0.08528,0.394816,0.320128,0.0956,0.250592,0.199152,0.0,0.0,0.316432,0.0,0.315424,0.314048,0.123776,0.316432,0.017952,0.0,0.205344
Sequential Approval Chamberlin-Courant (seq-CC),0.321424,0.312336,0.319472,0.310848,0.308304,0.315008,0.315424,0.315424,0.4,0.315424,0.0,0.399408,0.29704,0.4,0.30672,0.315424,0.310864
Monroe's Approval Rule (Monroe),0.308128,0.338176,0.317824,0.319408,0.328976,0.31672,0.314048,0.314048,0.002384,0.314048,0.399408,0.0,0.329632,0.002384,0.321344,0.314048,0.317456
Greedy Monroe,0.150352,0.387632,0.321328,0.148288,0.263168,0.220464,0.123776,0.123776,0.332016,0.123776,0.29704,0.329632,0.0,0.332016,0.120896,0.123776,0.217008
Minimax Approval Voting (MAV),0.310512,0.337744,0.317984,0.321792,0.33064,0.319104,0.316432,0.316432,0.0,0.316432,0.4,0.002384,0.332016,0.0,0.323728,0.316432,0.31936
Method of Equal Shares (aka Rule X) with Phragmén phase,0.088704,0.39408,0.320048,0.095552,0.2504,0.199712,0.017952,0.017952,0.323728,0.017952,0.30672,0.321344,0.120896,0.323728,0.0,0.017952,0.205744
E Pluribus Hugo (EPH),0.08528,0.394816,0.320128,0.0956,0.250592,0.199152,0.0,0.0,0.316432,0.0,0.315424,0.314048,0.123776,0.316432,0.017952,0.0,0.205344
Random Serial Dictator,0.214752,0.376096,0.320032,0.214304,0.283856,0.253104,0.205344,0.205344,0.31936,0.205344,0.310864,0.317456,0.217008,0.31936,0.205744,0.205344,0.0
NN-all,0.0242784,0.3996143999999999,0.3200088,0.064584,0.2294424,0.1667376,0.0666928,0.0666928,0.3128104,0.0666928,0.31936,0.3104264,0.1402256,0.3128104,0.0711864,0.0666928,0.2105536
