Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator
Min Violations Committee,0.0,0.4,0.320592,0.061184,0.228128,0.160096,0.088128,0.088128,0.310928,0.088128,0.321936,0.308448,0.15048,0.310928,0.090848,0.088128,0.216832
Max Violations Committee,0.4,0.0,0.319248,0.399648,0.391488,0.396336,0.39456,0.39456,0.338592,0.39456,0.311808,0.339168,0.386432,0.338592,0.394032,0.39456,0.37552
Random Choice,0.320592,0.319248,0.0,0.320576,0.321248,0.321616,0.320832,0.320832,0.320464,0.320832,0.320384,0.320432,0.321072,0.320464,0.321168,0.320832,0.3212
Borda ranking,0.061184,0.399648,0.320576,0.0,0.20248,0.1308,0.097744,0.097744,0.321232,0.097744,0.311744,0.318752,0.149344,0.321232,0.09872,0.097744,0.216576
Plurality ranking,0.228128,0.391488,0.321248,0.20248,0.0,0.123152,0.256848,0.256848,0.330368,0.256848,0.30736,0.328784,0.267104,0.330368,0.25664,0.256848,0.288192
STV,0.160096,0.396336,0.321616,0.1308,0.123152,0.0,0.20392,0.20392,0.320912,0.20392,0.315632,0.318464,0.224208,0.320912,0.204752,0.20392,0.257872
Approval Voting (AV),0.088128,0.39456,0.320832,0.097744,0.256848,0.20392,0.0,0.0,0.315872,0.0,0.317104,0.313392,0.124336,0.315872,0.017936,0.0,0.20536
Proportional Approval Voting (PAV),0.088128,0.39456,0.320832,0.097744,0.256848,0.20392,0.0,0.0,0.315872,0.0,0.317104,0.313392,0.124336,0.315872,0.017936,0.0,0.20536
Approval Chamberlin-Courant (CC),0.310928,0.338592,0.320464,0.321232,0.330368,0.320912,0.315872,0.315872,0.0,0.315872,0.4,0.00248,0.32864,0.0,0.32368,0.315872,0.320336
Lexicographic Chamberlin-Courant (lex-CC),0.088128,0.39456,0.320832,0.097744,0.256848,0.20392,0.0,0.0,0.315872,0.0,0.317104,0.313392,0.124336,0.315872,0.017936,0.0,0.20536
Sequential Approval Chamberlin-Courant (seq-CC),0.321936,0.311808,0.320384,0.311744,0.30736,0.315632,0.317104,0.317104,0.4,0.317104,0.0,0.399264,0.298768,0.4,0.308672,0.317104,0.312144
Monroe's Approval Rule (Monroe),0.308448,0.339168,0.320432,0.318752,0.328784,0.318464,0.313392,0.313392,0.00248,0.313392,0.399264,0.0,0.32616,0.00248,0.3212,0.313392,0.318064
Greedy Monroe,0.15048,0.386432,0.321072,0.149344,0.267104,0.224208,0.124336,0.124336,0.32864,0.124336,0.298768,0.32616,0.0,0.32864,0.120992,0.124336,0.218736
Minimax Approval Voting (MAV),0.310928,0.338592,0.320464,0.321232,0.330368,0.320912,0.315872,0.315872,0.0,0.315872,0.4,0.00248,0.32864,0.0,0.32368,0.315872,0.320336
Method of Equal Shares (aka Rule X) with Phragmén phase,0.090848,0.394032,0.321168,0.09872,0.25664,0.204752,0.017936,0.017936,0.32368,0.017936,0.308672,0.3212,0.120992,0.32368,0.0,0.017936,0.205968
E Pluribus Hugo (EPH),0.088128,0.39456,0.320832,0.097744,0.256848,0.20392,0.0,0.0,0.315872,0.0,0.317104,0.313392,0.124336,0.315872,0.017936,0.0,0.20536
Random Serial Dictator,0.216832,0.37552,0.3212,0.216576,0.288192,0.257872,0.20536,0.20536,0.320336,0.20536,0.312144,0.318064,0.218736,0.320336,0.205968,0.20536,0.0
NN-all,0.0250519999999999,0.3997375999999999,0.3204544,0.064428,0.2365016,0.17198,0.0688295999999999,0.0688295999999999,0.3126768,0.0688295999999999,0.3200576,0.3101967999999999,0.1414607999999999,0.3126768,0.0723416,0.0688295999999999,0.2127591999999999
